PK,Rank,,,Artist,Title,Label,Wks On,Points,,,Spins,,,Dayparts,,,,,Impressions,,,,,Stations,,Avg. Station Rotations,,,,w/o OVN,,6am to 7pm,,Format By Format Rank,,,,,,,,,,,,
117,209,213,Yes,LUKE COMBS,Any Given Friday Night,River House/Columbia Nash,-,9,9,0,2,2,0,0,2,0,0,0,0.015,0.015,0,169,151,1,0,1,2,2,0,201,2,265,2,-,-,213,-,-,-,-,-,-,-,-,-,-
54,211,214,Yes,THOMPSON SQUARE,Without You,Quartz Hill,-,9,9,0,2,2,0,0,0,1,0,1,0.002,0,0.002,503,567,1,0,1,2,2,0,210,2,300,1,-,-,214,-,-,-,-,-,-,-,-,-,-
52,210,215,Yes,RYAN GRIFFIN,"Salt, Lime & Tequila",Red Street,-,9,9,0,2,2,0,2,0,0,0,0,0.001,0.007,-0.006,524,190,1,0,1,2,2,0,574,0,559,0,-,-,215,-,-,-,-,-,-,-,-,-,-
124,-,216,Yes,LOCASH,The Star Spangled Banner,---,-,9,0,9,1,0,1,0,0,1,0,0,0.02,0,0.02,148,467,1,1,1,1,0,1,282,1,301,1,-,-,216,-,-,-,-,-,-,-,-,-,-
109,201,217,,MORGAN WALLEN,Cover Me Up,Big Loud/Republic,-,9,10,-1,4,5,-1,1,0,1,1,1,0.009,0.009,0,213,180,2,0,2,1,1.3,-0.3,168,3,266,2,-,-,217,-,-,-,-,-,-,-,-,-,-
101,842,218,Yes,JOSH ABBOTT BAND,Settle Me Down,Pretty Damn Tough,-,8,0,8,1,0,1,0,0,0,0,1,0,0,0,575,442,1,1,1,1,0,1,408,1,560,0,-,-,218,-,-,-,-,-,-,-,-,-,-
219,467,219,Yes,BRIAN FREE & ASSURANCE,Meet Me At The Cross,Daywind,-,8,3,5,2,1,1,0,1,1,0,0,0.016,0.006,0.01,160,195,2,1,2,1,0.5,0.5,202,2,267,2,-,-,219,-,-,-,-,-,-,-,-,-,-
220,437,220,Yes,ERNIE HAASE & SIGNATURE SOUND,We Are The Church,StowTown,-,8,3,5,2,1,1,0,2,0,0,0,0.014,0.006,0.008,179,203,2,1,2,1,0.5,0.5,190,2,268,2,-,-,220,-,-,-,-,-,-,-,-,-,-
221,472,221,Yes,STEELES,Be The Reason,StowTown,-,8,3,5,2,1,1,0,2,0,0,0,0.014,0.006,0.008,183,218,2,1,2,1,0.5,0.5,191,2,269,2,-,-,221,-,-,-,-,-,-,-,-,-,-
222,439,222,Yes,TATE EMMONS,Means Something To Me,Artist Resource Services,-,8,3,5,2,1,1,0,2,0,0,0,0.014,0.006,0.008,177,198,2,1,2,1,0.5,0.5,196,2,270,2,-,-,222,-,-,-,-,-,-,-,-,-,-
40,356,223,Yes,KASSI ASHTON,Drive You Out Of My Mind,MCA Nashville/Interscope,-,8,4,4,4,2,2,1,2,1,0,0,0.007,0,0.007,223,291,1,0,1,4,2,2,174,3,236,3,-,-,223,-,-,-,-,-,-,-,-,-,-
224,298,224,Yes,JORDAN FAMILY BAND,In God's Time,Skyland Records,-,8,5,3,2,1,1,0,2,0,0,0,0.014,0.01,0.004,181,172,2,1,2,1,0.5,0.5,181,2,271,2,-,-,224,-,-,-,-,-,-,-,-,-,-
79,339,225,Yes,PARKER MCCOLLUM,Like A Cowboy,MCA Nashville,-,8,5,3,2,1,1,0,0,0,0,2,0.005,0.003,0.002,340,256,2,2,2,0.7,0.3,0.3,185,2,561,0,-,-,225,-,-,-,-,-,-,-,-,-,-
127,266,226,Yes,BRAD PAISLEY,The Star Spangled Banner,---,-,8,6,2,2,2,0,1,0,1,0,0,0.006,0.01,-0.004,281,174,2,1,2,0.7,0.7,0,264,1,302,1,-,-,226,-,-,-,-,-,-,-,-,-,-
130,236,227,Yes,LUKE COMBS & BILLY STRINGS,The Great Divide,Columbia Nash/River House,-,8,8,0,4,4,0,0,0,1,2,1,0.012,0.011,0.001,191,165,1,0,1,4,4,0,153,4,237,3,-,-,227,-,-,-,-,-,-,-,-,-,-
220,220,228,Yes,DALLAS SMITH,How Do You Miss Me,Local Hay/Big Loud,-,8,8,0,3,3,0,0,0,3,0,0,0.016,0.016,0,164,148,1,0,1,3,3,0,179,3,238,3,-,-,228,-,-,-,-,-,-,-,-,-,-
104,-,229,Yes,JON PARDI,Winter Wonderland,Capitol Nashville,-,8,0,8,1,0,1,0,0,0,1,0,0.018,0,0.018,155,499,1,1,1,1,0,1,544,1,303,1,-,-,229,-,-,-,-,-,-,-,-,-,-
196,-,230,Yes,ADAM HOOD,Way Too Long,---,-,8,0,8,1,0,1,0,0,0,0,1,0,0,0,570,421,1,1,1,1,0,1,556,1,562,0,-,-,230,-,-,-,-,-,-,-,-,-,-
224,-,231,Yes,CASE HARDIN,Honky Tonk Highway,---,-,8,0,8,1,0,1,0,0,0,0,1,0,0,0,567,413,1,1,1,1,0,1,272,1,563,0,-,-,231,-,-,-,-,-,-,-,-,-,-
126,-,232,Yes,WADE BOWEN,Everything Has Your Memory,Bowen Sound/Thirty Tigers,-,8,0,8,1,0,1,0,0,0,0,1,0,0,0,547,319,1,1,1,1,0,1,314,1,564,0,-,-,232,-,-,-,-,-,-,-,-,-,-
150,233,233,Yes,FLATLAND CAVALRY,Come Back Down,---,-,8,8,0,1,1,0,0,0,0,0,1,0,0,0,560,390,1,0,1,1,1,0,304,1,565,0,-,-,233,-,-,-,-,-,-,-,-,-,-
55,234,234,Yes,AARON WATSON,Kiss That Girl Goodbye,BIG Label,-,8,8,0,1,1,0,0,0,0,0,1,0,0,0,604,588,1,0,1,1,1,0,309,1,566,0,-,-,234,-,-,-,-,-,-,-,-,-,-
160,229,235,Yes,CODY JINKS,Hurt You,Late August,-,8,8,0,1,1,0,0,0,0,0,1,0,0,0,573,435,1,0,1,1,1,0,313,1,567,0,-,-,235,-,-,-,-,-,-,-,-,-,-
197,226,236,Yes,MICKY & THE MOTORCARS,Stranger Tonight,Micky&Motor/Thirty Tigers,-,8,8,0,1,1,0,0,0,0,0,1,0,0,0,583,484,1,0,1,1,1,0,526,1,568,0,-,-,236,-,-,-,-,-,-,-,-,-,-
165,230,237,Yes,CURTIS GRIMES,Miles Don't Matter,Lonely River,-,8,8,0,1,1,0,0,0,0,0,1,0,0,0,566,407,1,0,1,1,1,0,265,1,569,0,-,-,237,-,-,-,-,-,-,-,-,-,-
105,200,238,,ABBY ANDERSON,Star Spangled Banner,Black River Entertainment,-,8,11,-3,2,3,-1,0,0,1,1,0,0.005,0.021,-0.016,306,130,2,2,2,0.5,0.8,-0.3,188,2,272,2,-,-,238,-,-,-,-,-,-,-,-,-,-
112,151,239,,RANDALL KING,Record High,Warner/WMN,-,8,23,-15,1,3,-2,0,0,0,0,1,0,0.001,-0.001,580,271,1,0,1,0.5,1.5,-1,251,1,570,0,-,-,239,-,-,-,-,-,-,-,-,-,-
121,491,240,Yes,TYLER CHILDERS,Whitehouse Road,HickmanHoll/Thirty Tigers,-,7,2,5,3,1,2,1,1,1,0,0,0.007,0.001,0.006,225,268,1,0,1,3,1,2,218,2,273,2,-,-,240,-,-,-,-,-,-,-,-,-,-
241,450,241,Yes,PRISCILLA BLOCK,Good On You,Mercury Nashville,-,7,3,4,2,1,1,0,1,0,1,0,0.015,0.005,0.01,166,225,2,2,2,0.7,0.3,0.3,199,2,274,2,-,-,241,-,-,-,-,-,-,-,-,-,-
60,247,242,Yes,ASHLEY MCBRYDE,Martha Divine,Warner/WMN,-,7,7,0,5,5,0,1,2,2,0,0,0.008,0.007,0.001,218,192,2,0,2,2.5,2.5,0,157,4,222,4,-,-,242,-,-,-,-,-,-,-,-,-,-
243,-,243,Yes,CHRIS YOUNG,All Dogs Go To Heaven,RCA Nashville,-,7,0,7,3,0,3,0,3,0,0,0,0.01,0,0.01,207,603,3,3,3,1,0,1,162,3,239,3,-,-,243,-,-,-,-,-,-,-,-,-,-
244,-,244,Yes,CASTELLOWS,Cowboy Kind Of Love,Warner Music Nashville,-,7,0,7,2,0,2,0,2,0,0,0,0.009,0,0.009,208,340,2,2,2,1,0,1,209,2,275,2,-,-,244,-,-,-,-,-,-,-,-,-,-
86,203,245,Yes,MICKEY GUYTON,Star Spangled Banner,---,-,7,9,-2,2,2,0,0,1,1,0,0,0.013,0.017,-0.004,184,144,2,1,2,0.7,0.7,0,182,2,276,2,-,-,245,-,-,-,-,-,-,-,-,-,-
111,214,246,Yes,JENNIFER NETTLES,National Anthem (At Bristol),Big Machine,-,7,9,-2,2,2,0,0,1,1,0,0,0.008,0.016,-0.008,219,147,2,2,2,0.5,0.5,0,212,2,277,2,-,-,246,-,-,-,-,-,-,-,-,-,-
84,193,247,,NATE SMITH,Wreckage,RCA Nashville,-,7,11,-4,3,5,-2,2,0,0,0,1,0.002,0.006,-0.004,502,217,1,0,1,3,5,-2,400,1,571,0,-,-,247,-,-,-,-,-,-,-,-,-,-
86,98,248,,WYATT FLORES,West Of Tulsa,Island,-,7,98,-91,3,14,-11,0,0,0,0,3,0.003,0.04,-0.037,419,108,1,0,1,1.5,7,-5.5,175,3,572,0,-,-,248,-,-,149,-,-,-,-,-,-,-
84,84,249,,RUNAWAY JUNE,Fine Wine,Quartz Hill,-,7,182,-175,2,50,-48,0,2,0,0,0,0.009,0.088,-0.079,212,86,2,2,2,0,1,-0.9,220,2,278,2,-,-,249,-,-,-,-,-,-,-,-,-,-
67,713,250,Yes,KACEY MUSGRAVES,Butterflies,MCA Nashville,-,6,0,6,2,0,2,0,0,1,0,1,0.007,0,0.007,235,492,2,2,2,1,0,1,217,2,304,1,-,-,250,-,-,819,-,-,-,-,-,-,-
214,814,251,Yes,TRENT COWIE BAND,She Ain't Dancin' Here,Cowie Music LLC,-,6,0,6,1,0,1,1,0,0,0,0,0.001,0,0.001,521,360,1,1,1,1,0,1,572,0,573,0,-,-,251,-,-,-,-,-,-,-,-,-,-
223,734,252,Yes,WILLIAM BECKMANN,Damn This Heart Of Mine,---,-,6,0,6,1,0,1,1,0,0,0,0,0.001,0,0.001,512,303,1,1,1,1,0,1,568,0,574,0,-,-,252,-,-,-,-,-,-,-,-,-,-
126,821,253,Yes,DREW PARKER,My Baby Does,Warner Music Nashville,-,6,0,6,1,0,1,1,0,0,0,0,0.001,0,0.001,532,500,1,1,1,1,0,1,593,0,575,0,-,-,253,-,-,-,-,-,-,-,-,-,-
87,391,254,Yes,GRANT GILBERT,Six Pack State Of...f/J.Abbott,River House,-,6,4,2,1,1,0,0,0,0,1,0,0.015,0.003,0.012,172,253,1,1,1,0.5,0.5,0,279,1,305,1,-,-,254,-,-,-,-,-,-,-,-,-,-
194,-,255,Yes,JOSH WARD,Dancin' With The Devil,---,-,6,0,6,1,0,1,0,0,0,1,0,0.015,0,0.015,175,586,1,1,1,1,0,1,328,1,306,1,-,-,255,-,-,-,-,-,-,-,-,-,-
132,-,256,Yes,FLATLAND CAVALRY,One I Want,---,-,6,0,6,1,0,1,0,0,0,1,0,0.015,0,0.015,171,391,1,1,1,1,0,1,548,1,307,1,-,-,256,-,-,-,-,-,-,-,-,-,-
146,-,257,Yes,JON STORK,Another Town,---,-,6,0,6,1,0,1,0,0,0,1,0,0.015,0,0.015,173,552,1,1,1,1,0,1,512,1,308,1,-,-,257,-,-,-,-,-,-,-,-,-,-
68,-,258,Yes,CODY JOHNSON,Half A Song,Cojo Music,-,6,0,6,1,0,1,1,0,0,0,0,0.001,0,0.001,527,438,1,1,1,1,0,1,590,0,576,0,-,-,258,-,-,-,-,-,-,-,-,-,-
140,-,259,Yes,JOSH WARD,Ain't It Baby,---,-,6,0,6,1,0,1,1,0,0,0,0,0.001,0,0.001,538,585,1,1,1,1,0,1,596,0,577,0,-,-,259,-,-,-,-,-,-,-,-,-,-
41,257,260,Yes,MIDLAND,Sunrise Tells The Story,Big Machine,-,6,6,0,1,1,0,0,0,1,0,0,0.013,0.001,0.012,188,272,1,0,1,1,1,0,321,1,309,1,-,-,260,-,-,-,-,-,-,-,-,-,-
131,262,261,Yes,MIKE RYAN,Other Side Of The Radio,Rock & Soul,-,6,6,0,1,1,0,0,0,0,0,1,0.004,0.001,0.003,382,276,1,0,1,1,1,0,234,1,578,0,-,-,261,-,-,-,-,-,-,-,-,-,-
146,264,262,Yes,CODY JINKS,Hippies & Cowboys ('17),Late August,-,6,6,0,1,1,0,1,0,0,0,0,0.001,0.001,0,526,269,1,0,1,1,1,0,569,0,579,0,-,-,262,-,-,-,-,-,-,-,-,-,-
104,245,263,Yes,TIM MCGRAW,Humble and Kind (Nunca Te ...),McGraw/Columbia Nashville,-,6,7,-1,3,3,0,1,0,1,0,1,0.002,0.005,-0.003,495,231,3,1,3,1,1,0,197,2,310,1,-,-,263,-,-,-,-,-,-,-,-,-,-
134,205,264,Yes,49 WINCHESTER,Russell County Line,New West,-,6,9,-3,3,3,0,2,0,0,0,1,0.001,0.005,-0.004,507,222,1,0,1,1.5,1.5,0,402,1,580,0,-,-,264,-,-,-,-,-,-,-,-,-,-
112,212,265,Yes,MAREN MORRIS,Star Spangled Banner,---,-,6,9,-3,1,1,0,0,0,1,0,0,0.011,0.02,-0.009,196,138,1,1,1,0.5,0.5,0,297,1,311,1,-,-,265,-,-,-,-,-,-,-,-,-,-
161,169,266,,JAKE WORTHINGTON,Pop Goes The Whiskey f/ERNEST,Big Loud,-,6,19,-13,1,3,-2,1,0,0,0,0,0.001,0.005,-0.004,540,234,1,0,1,1,3,-2,579,0,581,0,-,-,266,-,-,-,-,-,-,-,-,-,-
59,839,267,Yes,TYLER FARR,Soundtrack To A Small Town...,Night Train/Broken Bow,-,5,0,5,1,0,1,0,0,1,0,0,0.01,0,0.01,199,388,1,1,1,1,0,1,405,1,312,1,-,-,267,-,-,-,-,-,-,-,-,-,-
106,797,268,Yes,CODY JOHNSON,His Name Is Jesus,CoJo Music/WMN,-,5,0,5,1,0,1,0,0,1,0,0,0.01,0,0.01,200,439,1,1,1,1,0,1,280,1,313,1,-,-,268,-,-,-,-,-,-,-,-,-,-
269,699,269,Yes,HOPPERS,God Of A Second Chance,Hopper Music,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,230,423,1,1,1,1,0,1,306,1,314,1,-,-,269,-,-,-,-,-,-,-,-,-,-
202,779,270,Yes,WES HAMPTON,Gettin' Ready To Breathe,---,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,229,412,1,1,1,1,0,1,434,1,315,1,-,-,270,-,-,-,-,-,-,-,-,-,-
191,740,271,Yes,THE SOUND,Never Not God,New Day,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,237,543,1,1,1,1,0,1,250,1,316,1,-,-,271,-,-,-,-,-,-,-,-,-,-
219,634,272,Yes,STURGILL SIMPSON,Oh Sarah ('20),High Top Mt/Thirty Tigers,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,460,535,1,1,1,1,0,1,285,1,582,0,-,-,272,-,-,1294,-,-,-,-,-,-,-
183,789,273,Yes,PROPHETS AND OUTLAWS,Dreamer,Seven Set Jam Records,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,453,510,1,1,1,1,0,1,547,1,583,0,-,-,273,-,-,-,-,-,-,-,-,-,-
52,762,274,Yes,PISTOL ANNIES,Got My Name Changed Back,RCA Nashville,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,451,505,1,1,1,1,0,1,437,1,584,0,-,-,274,-,-,5017,-,-,-,-,-,-,-
259,805,275,Yes,CODY MATTHEWS,Who Would've Known,C.M. Music Entertainment,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,440,474,1,1,1,1,0,1,284,1,585,0,-,-,275,-,-,-,-,-,-,-,-,-,-
276,776,276,Yes,SAM KOON,Boat Into A Bedroom,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,434,455,1,1,1,1,0,1,399,1,586,0,-,-,276,-,-,-,-,-,-,-,-,-,-
271,790,277,Yes,JACOB BRYANT,That'll Be the Day,American Roots,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,402,335,1,1,1,1,0,1,268,1,587,0,-,-,277,-,-,-,-,-,-,-,-,-,-
162,800,278,Yes,JON LANGSTON,Heart On Ice,EMI Nashville,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,437,460,1,1,1,1,0,1,453,1,588,0,-,-,278,-,-,-,-,-,-,-,-,-,-
87,798,279,Yes,DREW PARKER,Party In The Back,Make Wake Artists,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,449,501,1,1,1,1,0,1,497,1,589,0,-,-,279,-,-,-,-,-,-,-,-,-,-
272,799,280,Yes,CLAYTON HACKLE,Georgia Calls Me Home,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,424,411,1,1,1,1,0,1,524,1,590,0,-,-,280,-,-,-,-,-,-,-,-,-,-
220,795,281,Yes,SAM KOON,He Ain't There,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,435,456,1,1,1,1,0,1,555,1,591,0,-,-,281,-,-,-,-,-,-,-,-,-,-
268,793,282,Yes,ASHLEY BROOKS,It Ain't You,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,398,325,1,1,1,1,0,1,446,1,592,0,-,-,282,-,-,-,-,-,-,-,-,-,-
259,773,283,Yes,TRAVIS TRITT,Smoke In A Bar,Big Noise,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,467,571,1,1,1,1,0,1,300,1,593,0,-,-,283,-,-,-,-,-,-,-,-,-,-
171,771,284,Yes,RAY FULCHER,"Love Ya Son, Go Dawgs",Larkin Hill/Black River,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,420,396,1,1,1,1,0,1,397,1,594,0,-,-,284,-,-,-,-,-,-,-,-,-,-
281,768,285,Yes,MICHELLE MALONE,Dust Bowl Man,SBS,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,439,471,1,1,1,1,0,1,301,1,595,0,-,-,285,-,-,-,-,-,-,-,-,-,-
178,767,286,Yes,LEAH BELLE FASER,Trash Talk,LBF,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,418,389,1,1,1,1,0,1,318,1,596,0,-,-,286,-,-,-,-,-,-,-,-,-,-
268,808,287,Yes,LOGAN CROSBY,Breakin' In This Broken Heart,50 Egg records,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,413,362,1,1,1,1,0,1,438,1,597,0,-,-,287,-,-,-,-,-,-,-,-,-,-
269,806,288,Yes,CHASE BAKER,Life Out Here,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,392,296,1,1,1,1,0,1,550,1,598,0,-,-,288,-,-,-,-,-,-,-,-,-,-
272,760,289,Yes,COREY SMITH,Still In The Running,UNDERtone Records,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,463,541,1,1,1,1,0,1,538,1,599,0,-,-,289,-,-,-,-,-,-,-,-,-,-
132,442,290,Yes,ZACH WILLIAMS,There Was Jesus f/Dolly Parton,Essential/PLG,-,5,3,2,1,1,0,0,0,1,0,0,0.01,0.006,0.004,206,221,1,1,1,0.5,0.5,0,277,1,317,1,61,-,290,-,-,-,-,-,-,-,-,-,-
291,424,291,Yes,COLLINGSWORTH FAMILY,Two Or Three,Gaither,-,5,3,2,1,1,0,0,1,0,0,0,0.007,0.006,0.001,226,197,1,1,1,0.5,0.5,0,419,1,318,1,-,-,291,-,-,-,-,-,-,-,-,-,-
292,-,292,Yes,SHANE PROFITT,Two Down,BMLG,-,5,0,5,3,0,3,0,3,0,0,0,0.006,0,0.006,283,509,3,3,3,1,0,1,159,3,240,3,-,-,292,-,-,-,-,-,-,-,-,-,-
130,-,293,Yes,BROOKS & DUNN,Mama Don't Get ... w/LANco,Arista Nashville,-,5,0,5,3,0,3,3,0,0,0,0,0.001,0,0.001,517,324,3,3,3,1,0,1,599,0,600,0,-,-,293,-,-,-,-,-,-,-,-,-,-
111,-,294,Yes,MORGAN WALLEN,Good Girl Gone Missin',Big Loud/Mercury/Republic,-,5,0,5,2,0,2,0,0,2,0,0,0.011,0,0.011,197,583,1,1,1,2,0,2,186,2,279,2,-,-,294,-,-,-,-,-,-,-,-,-,-
295,-,295,Yes,ERIN KINSEY,Matchmaker,RECORDS Nashville,-,5,0,5,2,0,2,0,1,0,0,1,0.006,0,0.006,270,453,2,2,2,1,0,1,205,2,319,1,-,-,295,-,-,-,-,-,-,-,-,-,-
296,-,296,Yes,12/OC,Better With A Beer,---,-,5,0,5,2,0,2,1,1,0,0,0,0.004,0,0.004,365,277,1,1,1,2,0,2,432,1,320,1,-,-,296,-,-,-,-,-,-,-,-,-,-
85,-,297,Yes,DIERKS BENTLEY,Drunk On A Plane (Live 2020),Capitol Nashville,-,5,0,5,1,0,1,0,0,1,0,0,0.012,0,0.012,190,307,1,1,1,1,0,1,377,1,321,1,-,-,297,-,-,-,-,-,-,-,-,-,-
298,-,298,Yes,BEN ROCHESTER FAMILY,Living Water Bread Of Life,---,-,5,0,5,1,0,1,0,0,1,0,0,0.01,0,0.01,202,524,1,1,1,1,0,1,439,1,322,1,-,-,298,-,-,-,-,-,-,-,-,-,-
267,-,299,Yes,CASTING CROWNS,Healer,Beach Street/Reunion/PLG,-,5,0,5,1,0,1,0,0,1,0,0,0.01,0,0.01,198,343,1,1,1,1,0,1,335,1,323,1,-,-,299,-,-,-,-,-,-,-,-,-,-
116,-,300,Yes,CARRIE UNDERWOOD,Because He Lives,Capitol Nashville,-,5,0,5,1,0,1,0,0,1,0,0,0.01,0,0.01,204,578,1,1,1,1,0,1,364,1,324,1,-,-,300,-,-,-,-,-,-,-,-,-,-
301,-,301,Yes,PRYOR BAIRD,Mighta Met A Girl,Black River Entertainment,-,5,0,5,1,0,1,0,0,0,1,0,0.008,0,0.008,215,295,1,1,1,1,0,1,422,1,325,1,-,-,301,-,-,-,-,-,-,-,-,-,-
302,-,302,Yes,JESSIE G & GRETCHEN WILSON,Like My Whiskey,Jessie G Music,-,5,0,5,1,0,1,0,0,0,1,0,0.008,0,0.008,217,432,1,1,1,1,0,1,392,1,326,1,-,-,302,-,-,-,-,-,-,-,-,-,-
83,-,303,Yes,GARTH BROOKS,Friends In Low Places (2016),Pearl,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,224,326,1,1,1,1,0,1,336,1,327,1,-,-,303,-,-,-,-,-,-,-,-,-,-
164,-,304,Yes,CODY JOHNSON,By Your Grace,CoJo/Warner/WMN,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,232,437,1,1,1,1,0,1,278,1,328,1,-,-,304,-,-,-,-,-,-,-,-,-,-
255,-,305,Yes,CARRIE UNDERWOOD,Oh How I Love Jesus,Capitol Nashville,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,239,579,1,1,1,1,0,1,379,1,329,1,-,-,305,-,-,-,-,-,-,-,-,-,-
218,-,306,Yes,GAITHER VOCAL BAND,How Beautiful Heaven Must Be,Gaither Music Group,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,228,398,1,1,1,1,0,1,494,1,330,1,-,-,306,-,-,-,-,-,-,-,-,-,-
301,-,307,Yes,SCOTTY INMAN,Anywhere Jesus Is,Berry Hill Records,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,231,428,1,1,1,1,0,1,271,1,331,1,-,-,307,-,-,-,-,-,-,-,-,-,-
210,-,308,Yes,JEFF & SHERI EASTER,One Name f/ The Sound,She Loved Music,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,227,379,1,1,1,1,0,1,258,1,332,1,-,-,308,-,-,-,-,-,-,-,-,-,-
196,-,309,Yes,EMILY ANN ROBERTS,The Building,Starstruck Records,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,236,523,1,1,1,1,0,1,259,1,333,1,-,-,309,-,-,-,-,-,-,-,-,-,-
174,-,310,Yes,ANNE WILSON,Sunday Sermons,Capitol/Cap CMG,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,240,598,1,1,1,1,0,1,539,1,334,1,118,-,310,-,441,-,-,-,-,-,-,-,-
311,-,311,Yes,JOHN HENSLEY,Billy Boudreaux,---,-,5,0,5,1,0,1,0,0,0,0,1,0.004,0,0.004,375,417,1,1,1,1,0,1,551,1,601,0,-,-,311,-,-,-,-,-,-,-,-,-,-
312,-,312,Yes,RYLEE BANKS,My Number One,---,-,5,0,5,1,0,1,0,0,0,0,1,0.004,0,0.004,367,300,1,1,1,1,0,1,562,1,602,0,-,-,312,-,-,-,-,-,-,-,-,-,-
69,-,313,Yes,CANAAN SMITH,Colder Than You,Round Here/AWAL,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,461,537,1,1,1,1,0,1,384,1,603,0,-,-,313,-,-,-,-,-,-,-,-,-,-
307,-,314,Yes,RANDY ROGERS & WADE BOWEN,Shooting Hand,LBT/Thirty Tigers,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,455,525,1,1,1,1,0,1,505,1,604,0,-,-,314,-,-,-,-,-,-,-,-,-,-
184,-,315,Yes,BLACKBERRY SMOKE,Let Me Down Easy f/A. Shires,3 Legged/Thirty Tigers,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,395,316,1,1,1,1,0,1,409,1,605,0,-,-,315,-,-,-,-,-,-,-,-,-,-
150,-,316,Yes,ASHLEY MCBRYDE,Made For This,Warner Nashville/WMN,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,442,477,1,1,1,1,0,1,338,1,606,0,-,-,316,-,-,-,-,-,-,-,-,-,-
170,-,317,Yes,KOE WETZEL,Good Die Young,Columbia,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,433,454,1,1,1,1,0,1,498,1,607,0,-,-,317,-,-,-,-,-,-,-,-,-,-
243,-,318,Yes,RYAN BINGHAM,What Would I've Become,Axster B./Thirty Tigers,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,394,313,1,1,1,1,0,1,312,1,608,0,-,-,318,-,-,-,-,-,-,-,-,-,-
96,-,319,Yes,TURNPIKE TROUBADOURS,Mean Old Sun,BossierCity/Thirty Tigers,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,468,574,1,1,1,1,0,1,435,1,609,0,-,-,319,-,-,1782,-,-,-,-,-,-,-
217,-,320,Yes,CODY PURVIS,Drinkin' Terms,The Erv Woolsey Company,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,454,511,1,1,1,1,0,1,480,1,610,0,-,-,320,-,-,-,-,-,-,-,-,-,-
84,-,321,Yes,MIRANDA LAMBERT,Tequila Does,RCA Nashville,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,436,459,1,1,1,1,0,1,329,1,611,0,-,-,321,-,-,-,-,-,-,-,-,-,-
99,-,322,Yes,LUKE GRIMES,No Horse To Ride,Mercury Nashville,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,422,408,1,1,1,1,0,1,341,1,612,0,-,-,322,-,-,-,-,-,-,-,-,-,-
223,-,323,Yes,BROTHERS OSBORNE,You Can't Judge A Book (By...),Easy Eye Sound/Concord,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,399,329,1,1,1,1,0,1,254,1,613,0,-,-,323,-,-,-,-,-,-,-,-,-,-
307,-,324,Yes,TYLER BOOTH,Different Kind Of Blue,Sony Music Nashville,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,396,318,1,1,1,1,0,1,549,1,614,0,-,-,324,-,-,-,-,-,-,-,-,-,-
