PK,Rank,,,Artist,Title,Label,Wks On,Points,,,Spins,,,Dayparts,,,,,Impressions,,,,,Stations,,Avg. Station Rotations,,,,w/o OVN,,6am to 7pm,,Format By Format Rank,,,,,,,,,,,,
118,286,211,Yes,TYLER CHILDERS,House Fire,Hickman Holler/RCA,-,13,8,5,6,4,2,2,1,1,1,1,0.013,0.013,0,195,167,1,0,1,6,4,2,181,4,246,3,-,-,211,-,-,5165,-,-,-,-,-,-,-
150,233,212,Yes,THE TUTEN BROTHERS,Country Music,---,-,13,11,2,6,5,1,3,0,2,0,1,0.012,0.011,0.001,208,187,1,0,1,6,5,1,198,3,272,2,-,-,212,-,-,-,-,-,-,-,-,-,-
163,237,213,Yes,TANNER ADELL,Luke Combs,Columbia,-,13,11,2,6,5,1,2,0,1,0,3,0.006,0.009,-0.003,267,198,1,0,1,6,5,1,177,4,314,1,-,-,213,-,-,-,-,-,-,-,-,-,-
71,223,214,Yes,MORGAN WALLEN,'98 Braves,Big Loud/Mercury/Republic,-,13,12,1,4,3,1,0,0,1,3,0,0.027,0.028,-0.001,150,141,3,1,3,1.3,1,0.3,178,4,228,4,-,-,214,-,-,-,-,-,-,-,-,-,-
121,321,215,Yes,CODY JOHNSON,Dirt Cheap,CoJo/Warner/WMN,-,12,6,6,3,2,1,0,2,0,0,1,0.015,0.006,0.009,187,226,3,2,3,0.8,0.5,0.3,194,3,273,2,-,-,215,-,-,-,-,-,-,-,-,-,-
85,201,216,,ZACH BRYAN,Oklahoma Smokeshow,Warner,-,12,16,-4,5,7,-2,5,0,0,0,0,0.002,0.005,-0.003,477,236,1,0,1,5,7,-2,529,0,532,0,-,-,216,-,-,-,-,-,-,-,-,-,-
217,890,217,Yes,KYLIE MORGAN,Quarter Life Crisis,EMI Nashville,-,11,0,11,4,0,4,0,2,1,0,1,0.016,0,0.016,185,472,4,4,4,1,0,1,179,4,247,3,-,-,217,-,-,-,-,-,-,-,-,-,-
218,365,218,Yes,JON LANGSTON,Day In The 90's,EMI Nashville,-,11,4,7,4,2,2,0,2,1,0,1,0.016,0.009,0.007,183,203,4,4,4,0.8,0.4,0.4,171,4,248,3,-,-,218,-,-,-,-,-,-,-,-,-,-
190,317,219,Yes,GREATER VISION,Think About There,Daywind,-,11,6,5,3,2,1,0,3,0,0,0,0.015,0.008,0.007,186,209,3,1,3,1,0.7,0.3,192,3,249,3,-,-,219,-,-,-,-,-,-,-,-,-,-
156,285,220,Yes,LUKE COMBS,Don't Tempt Me,River House/Columbia Nash,-,11,8,3,5,4,1,3,0,0,0,2,0.003,0.003,0,421,282,5,1,5,1,0.8,0.2,230,2,533,0,-,-,220,-,-,-,-,-,-,-,-,-,-
120,-,221,Yes,MATTHEW WEST,Gobble Gobble,Reunion/PLG,-,11,0,11,5,0,5,0,5,0,0,0,0.018,0,0.018,177,545,3,3,3,1.7,0,1.7,162,5,222,5,216,-,221,-,-,-,-,-,-,-,-,-,-
146,228,222,Yes,JILLIAN RISCOE,Decoration,---,-,11,11,0,5,5,0,4,0,1,0,0,0.005,0.01,-0.005,317,195,1,0,1,5,5,0,354,1,315,1,-,-,222,-,-,-,-,-,-,-,-,-,-
223,-,223,Yes,MCENTIRE/PEARCE/NETTLES/BARRET,Girls Night Out,BMG,-,11,0,11,4,0,4,0,2,1,0,1,0.016,0,0.016,184,461,4,4,4,1,0,1,174,4,250,3,-,-,223,-,-,-,-,-,-,-,-,-,-
53,227,224,Yes,MIDLAND,Longneck Way To Go f/J. Pardi,Big Machine,-,11,11,0,4,4,0,3,0,1,0,0,0.008,0.003,0.005,248,287,2,1,2,2,2,0,459,1,316,1,-,-,224,-,-,-,-,-,-,-,-,-,-
109,871,225,Yes,BRANTLEY GILBERT,Rolex On A Redneck f/J. Aldean,Valory Music Co.,-,10,0,10,4,0,4,0,0,0,0,4,0.005,0,0.005,300,398,4,4,4,1,0,1,168,4,534,0,-,-,225,-,-,-,-,-,-,-,-,-,-
59,350,226,Yes,TYLER FARR,Soundtrack To A Small Town...,Night Train/Broken Bow,-,10,5,5,2,1,1,1,0,1,0,0,0.011,0.009,0.002,212,202,1,0,1,2,1,1,472,1,317,1,-,-,226,-,-,-,-,-,-,-,-,-,-
77,349,227,Yes,TIM DUGGER,You're Gonna Love Me,MCC/Curb,-,10,5,5,2,1,1,1,0,0,0,1,0.005,0.003,0.002,297,283,1,0,1,2,1,1,317,1,535,0,-,-,227,-,-,-,-,-,-,-,-,-,-
68,246,228,Yes,CRAIG MORGAN,"The Father, My Son, And The...",Broken Bow,-,10,10,0,2,2,0,2,0,0,0,0,0.003,0.003,0,452,288,1,0,1,2,2,0,553,0,536,0,-,-,228,-,-,-,-,-,-,-,-,-,-
229,551,229,Yes,PRISCILLA BLOCK,Hey Jack,Mercury Nashville,-,9,2,7,2,1,1,0,1,0,1,0,0.017,0.003,0.014,178,279,2,2,2,0.7,0.3,0.3,201,2,274,2,-,-,229,-,-,-,-,-,-,-,-,-,-
56,403,230,Yes,RYAN HURD,Pass It On,Arista Nashville,-,9,4,5,2,1,1,2,0,0,0,0,0.001,0.001,0,506,308,1,0,1,2,1,1,530,0,537,0,-,-,230,-,-,-,-,-,-,-,-,-,-
170,190,231,,LADY A,A Love Song,BMLG,-,9,18,-9,4,8,-4,0,1,2,0,1,0.012,0.028,-0.016,205,140,1,0,1,2,4,-2,176,4,251,3,-,-,231,-,-,-,-,-,-,-,-,-,-
128,182,232,,CARLY PEARCE,The Star-Spangled Banner,---,-,9,23,-14,3,5,-2,1,1,1,0,0,0.014,0.033,-0.019,192,129,3,3,3,0.5,0.8,-0.3,228,2,275,2,-,-,232,-,-,-,-,-,-,-,-,-,-
59,178,233,,CODY JOHNSON,Wild As You,Cojo Music,-,9,25,-16,2,3,-1,1,0,1,0,0,0.006,0.007,-0.001,275,217,2,1,2,0.5,0.8,-0.3,471,1,318,1,-,-,233,-,-,-,-,-,-,-,-,-,-
224,873,234,Yes,CASE HARDIN,Honky Tonk Highway,---,-,8,0,8,1,0,1,0,0,0,0,1,0.005,0,0.005,302,412,1,1,1,1,0,1,420,1,538,0,-,-,234,-,-,-,-,-,-,-,-,-,-
189,879,235,Yes,CASEY DONAHEW,Queen For A Night,Almost Country,-,8,0,8,1,0,1,0,0,0,0,1,0.005,0,0.005,295,384,1,1,1,1,0,1,311,1,539,0,-,-,235,-,-,-,-,-,-,-,-,-,-
127,875,236,Yes,RANDY ROGERS BAND,Crazy People,TommyJacksn/Thirty Tigers,-,8,0,8,1,0,1,0,0,0,0,1,0.005,0,0.005,318,498,1,1,1,1,0,1,287,1,540,0,-,-,236,-,-,-,-,-,-,-,-,-,-
117,271,237,Yes,LUKE COMBS,Any Given Friday Night,River House/Columbia Nash,-,8,8,0,2,2,0,0,2,0,0,0,0.013,0.013,0,196,168,1,0,1,2,2,0,204,2,276,2,-,-,237,-,-,-,-,-,-,-,-,-,-
117,-,238,Yes,JOSH ABBOTT BAND,Girl Down In Texas,Pretty Damn Tough,-,8,0,8,1,0,1,0,0,0,0,1,0.005,0,0.005,306,428,1,1,1,1,0,1,344,1,541,0,-,-,238,-,-,-,-,-,-,-,-,-,-
126,-,239,Yes,WADE BOWEN,Everything Has Your Memory,Bowen Sound/Thirty Tigers,-,8,0,8,1,0,1,0,0,0,0,1,0.005,0,0.005,290,346,1,1,1,1,0,1,334,1,542,0,-,-,239,-,-,-,-,-,-,-,-,-,-
55,278,240,Yes,AARON WATSON,Kiss That Girl Goodbye,BIG Label,-,8,8,0,1,1,0,0,0,0,0,1,0.005,0.005,0,328,251,1,0,1,1,1,0,331,1,543,0,-,-,240,-,-,-,-,-,-,-,-,-,-
196,274,241,Yes,CASEY DONAHEW,Telling On My Heart,Almost Country,-,8,8,0,1,1,0,0,0,0,0,1,0.005,0.005,0,296,238,1,0,1,1,1,0,342,1,544,0,-,-,241,-,-,-,-,-,-,-,-,-,-
164,283,242,Yes,FLATLAND CAVALRY,A Cowboy Knows How,---,-,8,8,0,1,1,0,0,0,0,0,1,0.005,0.005,0,298,240,1,0,1,1,1,0,345,1,545,0,-,-,242,-,-,-,-,-,-,-,-,-,-
139,282,243,Yes,RANDY ROGERS BAND,Nothing But Love Songs,TommyJacksn/Thirty Tigers,-,8,8,0,1,1,0,0,0,0,0,1,0.005,0.005,0,319,248,1,0,1,1,1,0,447,1,546,0,-,-,243,-,-,-,-,-,-,-,-,-,-
165,281,244,Yes,CURTIS GRIMES,Miles Don't Matter,Lonely River,-,8,8,0,1,1,0,0,0,0,0,1,0.005,0.005,0,301,241,1,0,1,1,1,0,502,1,547,0,-,-,244,-,-,-,-,-,-,-,-,-,-
121,262,245,Yes,TYLER CHILDERS,Whitehouse Road,HickmanHoll/Thirty Tigers,-,8,9,-1,4,4,0,2,0,0,1,1,0.005,0.009,-0.004,292,200,2,1,2,1.3,1.3,0,208,2,319,1,-,-,245,-,-,843,-,-,-,-,-,-,-
118,244,246,,CODY JINKS,Ain't A Train,Late August,-,8,10,-2,1,2,-1,0,0,0,0,1,0.005,0.006,-0.001,305,225,1,0,1,0.5,1,-0.5,403,1,548,0,-,-,246,-,-,-,-,-,-,-,-,-,-
150,247,247,,FLATLAND CAVALRY,Come Back Down,---,-,8,10,-2,1,2,-1,0,0,0,0,1,0.005,0.008,-0.003,299,208,1,0,1,0.5,1,-0.5,357,1,549,0,-,-,247,-,-,-,-,-,-,-,-,-,-
74,230,248,,THOMAS RHETT,Church Boots,Valory Music Co.,-,8,11,-3,4,5,-1,2,0,0,0,2,0.002,0.005,-0.003,492,247,4,0,4,0.8,1,-0.2,203,2,550,0,-,-,248,-,-,-,-,-,-,-,-,-,-
60,200,249,,DILLON CARMICHAEL,Dancing Away With My Heart,Riser House,-,8,16,-8,1,2,-1,0,1,0,0,0,0.014,0.03,-0.016,190,134,1,0,1,1,2,-1,315,1,320,1,-,-,249,-,-,-,-,-,-,-,-,-,-
96,649,250,Yes,TAYLOR SWIFT,Back To Dec.(Taylor's Version),Republic,-,7,0,7,5,0,5,0,0,3,1,1,0.008,0,0.008,252,513,2,2,2,2.5,0,2.5,160,5,229,4,105,-,250,-,-,-,-,-,-,-,-,-,-
90,906,251,Yes,KYLIE MORGAN,Country Girl,EMI Nashville,-,7,0,7,2,0,2,0,2,0,0,0,0.011,0,0.011,216,471,2,2,2,1,0,1,219,2,277,2,-,-,251,-,-,-,-,-,-,-,-,-,-
181,868,252,Yes,TURNPIKE TROUBADOURS,A Tornado Warning,BossierCity/Thirty Tigers,-,7,0,7,1,0,1,1,0,0,0,0,0.001,0,0.001,525,529,1,1,1,1,0,1,513,0,551,0,-,-,252,-,-,-,-,-,-,-,-,-,-
111,893,253,Yes,RANDY ROGERS & WADE BOWEN,Rhinestoned,Lil' Buddy Toons,-,7,0,7,1,0,1,1,0,0,0,0,0.001,0,0.001,522,497,1,1,1,1,0,1,548,0,552,0,-,-,253,-,-,-,-,-,-,-,-,-,-
248,590,254,Yes,DYLAN MARLOWE,Boys Back Home f/Dylan Scott,Columbia Nashville,-,7,2,5,2,1,1,0,0,1,1,0,0.011,0.005,0.006,215,245,1,1,1,1,0.5,0.5,200,2,278,2,-,-,254,-,-,-,-,-,-,-,-,-,-
255,498,255,Yes,GUARDIANS QUARTET,He Grew The Tree,Daywind Records,-,7,3,4,2,1,1,0,2,0,0,0,0.011,0.004,0.007,219,269,2,1,2,1,0.5,0.5,223,2,279,2,-,-,255,-,-,-,-,-,-,-,-,-,-
67,447,256,Yes,JOSIAH SISKA,3 Tequila Floor,Black River Entertainment,-,7,3,4,2,1,1,0,0,0,2,0,0.01,0.005,0.005,237,250,1,0,1,2,1,1,206,2,280,2,-,-,256,-,-,-,-,-,-,-,-,-,-
121,362,257,Yes,MORGAN WALLEN,Outlaw f/Ben Burgess,Big Loud/Republic,-,7,4,3,3,2,1,0,0,2,1,0,0.013,0.004,0.009,199,276,2,1,2,1.5,1,0.5,187,3,252,3,-,-,257,-,-,-,-,-,-,-,-,-,-
85,-,258,Yes,MIDLAND,East Bound And Down,Big Machine,-,7,0,7,3,0,3,3,0,0,0,0,0.001,0,0.001,516,463,3,3,3,1,0,1,515,0,553,0,-,-,258,-,-,-,-,-,-,-,-,-,-
159,308,259,Yes,ZACH BRYAN,Oklahoman Son,Warner,-,7,7,0,3,3,0,0,0,0,0,3,0.003,0.003,0,414,280,1,0,1,3,3,0,185,3,554,0,-,-,259,-,-,-,-,-,-,-,-,-,-
260,-,260,Yes,CAMILLE PARKER,Neon Tears,---,-,7,0,7,2,0,2,0,2,0,0,0,0.011,0,0.011,218,481,2,2,2,1,0,1,227,2,281,2,-,-,260,-,-,-,-,-,-,-,-,-,-
261,295,261,Yes,JEFF & SHERI EASTER,Here Comes Jesus f/ Mo Pitney,She Loved Music,-,7,7,0,2,2,0,0,2,0,0,0,0.011,0.011,0,210,181,2,0,2,1,1,0,213,2,282,2,-,-,261,-,-,-,-,-,-,-,-,-,-
137,303,262,Yes,RANDY ROGERS & WADE BOWEN,We Ain't The Only Ones,LBT/Thirty Tigers,-,7,7,0,1,1,0,0,0,0,1,0,0.017,0.017,0,181,159,1,0,1,1,1,0,355,1,321,1,-,-,262,-,-,-,-,-,-,-,-,-,-
139,304,263,Yes,JON WOLFE,Boots On A Dance Floor,Fool Hearted Productions,-,7,7,0,1,1,0,0,0,0,0,1,0.005,0.017,-0.012,332,160,1,0,1,1,1,0,255,1,555,0,-,-,263,-,-,-,-,-,-,-,-,-,-
158,306,264,Yes,HUSER BROTHER BAND,Messed Around,HBBMusic,-,7,7,0,1,1,0,1,0,0,0,0,0.001,0.001,0,507,309,1,0,1,1,1,0,524,0,556,0,-,-,264,-,-,-,-,-,-,-,-,-,-
111,284,265,,RANDALL KING,You In A Honky Tonk,Warner/WAR,-,7,8,-1,1,2,-1,1,0,0,0,0,0.001,0.004,-0.003,512,263,1,1,1,0.3,0.7,-0.3,514,0,557,0,-,-,265,-,-,-,-,-,-,-,-,-,-
174,229,266,,HOLDAWAYS,90s Country,---,-,7,11,-4,3,5,-2,2,1,0,0,0,0.004,0.005,-0.001,362,242,1,0,1,3,5,-2,246,1,322,1,-,-,266,-,-,-,-,-,-,-,-,-,-
68,216,267,,CODY JOHNSON,Half A Song,Cojo Music,-,7,14,-7,1,2,-1,1,0,0,0,0,0.001,0.006,-0.005,509,227,1,0,1,1,2,-1,552,0,558,0,-,-,267,-,-,-,-,-,-,-,-,-,-
41,211,268,,MIDLAND,Sunrise Tells The Story,Big Machine,-,7,14,-7,1,2,-1,1,0,0,0,0,0.001,0.006,-0.005,517,231,1,0,1,1,2,-1,532,0,559,0,-,-,268,-,-,-,-,-,-,-,-,-,-
116,212,269,,RANDALL KING,When My Baby's In Boots,Warner/WAR,-,7,14,-7,1,2,-1,1,0,0,0,0,0.001,0.006,-0.005,511,229,1,0,1,1,2,-1,517,0,560,0,-,-,269,-,-,-,-,-,-,-,-,-,-
105,179,270,,PARKER MCCOLLUM,Young Man's Blues,MCA Nashville,-,7,24,-17,1,4,-3,0,0,0,1,0,0.017,0.013,0.004,179,169,1,0,1,0.3,1.3,-1,452,1,323,1,-,-,270,-,-,-,-,-,-,-,-,-,-
147,169,271,,RANDALL KING,Baby Do,Warner/WAR,-,7,29,-22,1,4,-3,0,0,0,0,1,0.005,0.024,-0.019,309,144,1,0,1,1,4,-3,449,1,561,0,-,-,271,-,-,-,-,-,-,-,-,-,-
90,90,272,,JELLY ROLL & K. MICHELLE,Love Can Build A Bridge,BMG,-,7,186,-179,1,53,-52,1,0,0,0,0,0.001,0.1,-0.099,508,99,1,1,1,0,1,-1,521,0,562,0,-,-,272,-,-,-,-,-,-,-,-,-,-
51,671,273,Yes,NIKO MOON,No Sad Songs,RCA Nashville,-,6,0,6,2,0,2,0,0,1,1,0,0.012,0,0.012,206,465,2,2,2,1,0,1,224,2,283,2,-,-,273,-,-,-,-,-,-,-,-,-,-
178,865,274,Yes,LEGACY FIVE,Testify,StowTown,-,6,0,6,2,0,2,0,2,0,0,0,0.008,0,0.008,247,449,2,2,2,1,0,1,214,2,284,2,-,-,274,-,-,-,-,-,-,-,-,-,-
19,837,275,Yes,KELSEA BALLERINI,Heartfirst,Black River Entertainment,-,6,0,6,2,0,2,1,1,0,0,0,0.008,0,0.008,243,334,1,1,1,2,0,2,490,1,324,1,-,-,275,-,-,-,-,-,-,-,-,-,-
150,889,276,Yes,THOMAS EDWARDS,Runnin' Through That T,Through The T,-,6,0,6,1,0,1,0,0,0,1,0,0.011,0,0.011,211,387,1,1,1,1,0,1,323,1,325,1,-,-,276,-,-,-,-,-,-,-,-,-,-
80,532,277,Yes,KACEY MUSGRAVES,Slow Burn,MCA Nashville,-,6,2,4,3,1,2,0,1,1,1,0,0.01,0.001,0.009,234,316,2,1,2,1.5,0.5,1,197,3,253,3,-,-,277,-,-,741,-,-,-,-,-,-,-
278,-,278,Yes,WAYLAND,Way Back When,---,-,6,0,6,4,0,4,0,1,2,0,1,0.006,0,0.006,286,544,1,1,1,4,0,4,172,4,254,3,-,-,278,-,-,-,-,-,-,-,-,-,-
60,316,279,Yes,ASHLEY MCBRYDE,Martha Divine,Warner/WMN,-,6,6,0,4,4,0,1,0,1,2,0,0.006,0.003,0.003,279,286,1,0,1,4,4,0,195,3,255,3,-,-,279,-,-,-,-,-,-,-,-,-,-
280,-,280,Yes,THE FRONTMEN,God Blessed Texas,BBR Music Group,-,6,0,6,3,0,3,0,3,0,0,0,0.01,0,0.01,226,396,3,3,3,1,0,1,182,3,256,3,-,-,280,-,-,-,-,-,-,-,-,-,-
79,320,281,Yes,ZACH BRYAN,Sun To Me,Warner,-,6,6,0,3,3,0,1,0,2,0,0,0.008,0.005,0.003,244,237,1,0,1,3,3,0,216,2,285,2,-,-,281,-,-,-,-,-,-,-,-,-,-
282,-,282,Yes,CRAIG MORGAN & BLAKE SHELTON,Redneck Yacht Club,Broken Bow,-,6,0,6,2,0,2,0,1,0,1,0,0.01,0,0.01,233,473,2,2,2,1,0,1,221,2,286,2,-,-,282,-,-,-,-,-,-,-,-,-,-
18,-,283,Yes,CARRIE UNDERWOOD,Hate My Heart,Capitol Nashville,-,6,0,6,1,0,1,0,0,0,1,0,0.014,0,0.014,193,534,1,1,1,1,0,1,336,1,326,1,-,-,283,-,-,-,-,-,-,-,-,-,-
47,261,284,,ASHLEY COOKE & BRETT YOUNG,Never Til Now,Big Loud/Back Blocks/BMLG,-,6,9,-3,2,3,-1,1,1,0,0,0,0.004,0.008,-0.004,346,206,2,1,2,0.5,0.8,-0.3,416,1,327,1,-,-,284,-,-,-,-,-,-,-,-,-,-
142,145,285,,ASHLEY COOKE,your place,Big Loud,-,6,39,-33,1,8,-7,0,1,0,0,0,0.011,0.025,-0.014,209,143,1,1,1,0.1,0.9,-0.8,385,1,328,1,-,-,285,-,-,-,-,-,-,-,-,-,-
89,92,286,,KELSEA BALLERINI,Leave Me Again,Black River Entertainment,-,6,186,-180,1,53,-52,0,0,0,1,0,0.01,0.1,-0.09,220,98,1,1,1,0,1,-1,424,1,329,1,-,-,286,-,-,-,-,-,-,-,-,-,-
112,892,287,Yes,MAREN MORRIS,Star Spangled Banner,---,-,5,0,5,1,0,1,0,0,1,0,0,0.011,0,0.011,217,474,1,1,1,1,0,1,432,1,330,1,-,-,287,-,-,-,-,-,-,-,-,-,-
259,861,288,Yes,CODY MATTHEWS,Who Would've Known,C.M. Music Entertainment,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,450,458,1,1,1,1,0,1,422,1,563,0,-,-,288,-,-,-,-,-,-,-,-,-,-
289,847,289,Yes,JON LANGSTON,I Ain't Country f/T. Denning,EMI Nashville,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,444,447,1,1,1,1,0,1,493,1,564,0,-,-,289,-,-,-,-,-,-,-,-,-,-
290,852,290,Yes,JACOB BRYANT,That'll Be the Day,American Roots,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,416,359,1,1,1,1,0,1,419,1,565,0,-,-,290,-,-,-,-,-,-,-,-,-,-
291,850,291,Yes,ASHLEY BROOKS,It Ain't You,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,413,352,1,1,1,1,0,1,270,1,566,0,-,-,291,-,-,-,-,-,-,-,-,-,-
292,849,292,Yes,WESLEY PACE,Would We,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,455,479,1,1,1,1,0,1,265,1,567,0,-,-,292,-,-,-,-,-,-,-,-,-,-
220,853,293,Yes,SAM KOON,He Ain't There,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,441,441,1,1,1,1,0,1,369,1,568,0,-,-,293,-,-,-,-,-,-,-,-,-,-
287,855,294,Yes,CLAYTON HACKLE,Georgia Calls Me Home,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,433,408,1,1,1,1,0,1,439,1,569,0,-,-,294,-,-,-,-,-,-,-,-,-,-
268,470,295,Yes,LAUREN TALLEY,Say Yes I Am,Horizon,-,5,3,2,1,1,0,0,1,0,0,0,0.007,0.004,0.003,260,272,1,1,1,0.5,0.5,0,456,1,331,1,-,-,295,-,-,-,-,-,-,-,-,-,-
79,-,296,Yes,MACKENZIE CARPENTER,Huntin' Season,Valory Music Co.,-,5,0,5,2,0,2,0,2,0,0,0,0.006,0,0.006,269,365,1,1,1,2,0,2,220,2,287,2,-,-,296,-,-,-,-,-,-,-,-,-,-
119,-,297,Yes,DEE JAY SILVER,Safe Zone f/Cort Carpenter,---,-,5,0,5,2,0,2,1,0,0,0,1,0.001,0,0.001,523,503,2,2,2,1,0,1,440,1,570,0,-,-,297,-,-,-,-,-,-,-,-,-,-
298,-,298,Yes,DAVID J,After We Broke Up,Sony Music Nashville,-,5,0,5,2,0,2,2,0,0,0,0,0,0,0,536,380,1,1,1,2,0,2,523,0,571,0,-,-,298,-,-,-,-,-,-,-,-,-,-
299,-,299,Yes,DISTURBED,The Sound Of Silence,Warner Bros.,-,5,0,5,1,0,1,0,0,0,1,0,0.012,0,0.012,203,383,1,1,1,1,0,1,489,1,332,1,-,-,299,-,-,-,203,466,-,-,-,-,1805
121,-,300,Yes,MUSCADINE BLOODLINE,Dyin' For A Livin',Stancaster Music,-,5,0,5,1,0,1,0,0,1,0,0,0.012,0,0.012,207,477,1,1,1,1,0,1,350,1,333,1,-,-,300,-,-,-,-,-,-,-,-,-,-
301,-,301,Yes,LUKE COMBS,Dive,River House/Columbia Nash,-,5,0,5,1,0,1,0,0,1,0,0,0.012,0,0.012,202,371,1,1,1,1,0,1,402,1,334,1,-,-,301,-,-,-,-,-,-,-,-,-,-
177,-,302,Yes,ERNIE HAASE & SIGNATURE SOUND,Wake Up,StowTown,-,5,0,5,1,0,1,0,0,1,0,0,0.01,0,0.01,228,406,1,1,1,1,0,1,499,1,335,1,-,-,302,-,-,-,-,-,-,-,-,-,-
114,-,303,Yes,REBA MCENTIRE,There Is A God,Valory/NASH Icon,-,5,0,5,1,0,1,0,0,1,0,0,0.01,0,0.01,232,460,1,1,1,1,0,1,351,1,336,1,-,-,303,-,-,-,-,-,-,-,-,-,-
304,-,304,Yes,DOLLY PARTON,Open Arms f/Steve Perry,Butterfly/Big Machine,-,5,0,5,1,0,1,0,1,0,0,0,0.008,0,0.008,251,486,1,1,1,1,0,1,370,1,337,1,204,214,304,-,-,-,-,555,-,-,-,-,-
56,-,305,Yes,KIP MOORE,Crazy One More Time,MCA Nashville,-,5,0,5,1,0,1,0,1,0,0,0,0.008,0,0.008,249,469,1,1,1,1,0,1,373,1,338,1,-,-,305,-,-,-,-,-,-,-,-,-,-
247,-,306,Yes,JASON CRABB,Good Morning Mercy,Red Street,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,256,375,1,1,1,1,0,1,426,1,339,1,-,-,306,-,-,-,-,-,-,-,-,-,-
145,-,307,Yes,11TH HOUR,He Welcomes The Beggar,Sonlite,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,253,320,1,1,1,1,0,1,244,1,340,1,-,-,307,-,-,-,-,-,-,-,-,-,-
154,-,308,Yes,ANNE WILSON,My Jesus,Capitol/Cap CMG,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,266,551,1,1,1,1,0,1,240,1,341,1,316,-,308,-,960,-,-,-,-,-,-,-,-
262,-,309,Yes,CASTING CROWNS,Nobody f/Matthew West,Beach Street/Reunion/PLG,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,254,366,1,1,1,1,0,1,260,1,342,1,-,-,309,-,-,-,-,-,-,-,-,-,-
183,-,310,Yes,THE PERRYS,John 3:16 Is Calling Out To..,StowTown,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,261,523,1,1,1,1,0,1,500,1,343,1,-,-,310,-,-,-,-,-,-,-,-,-,-
116,-,311,Yes,CARRIE UNDERWOOD,Because He Lives,Capitol Nashville,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,263,533,1,1,1,1,0,1,298,1,344,1,-,-,311,-,-,-,-,-,-,-,-,-,-
272,-,312,Yes,COREY SMITH,Still In The Running,UNDERtone Records,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,463,507,1,1,1,1,0,1,257,1,572,0,-,-,312,-,-,-,-,-,-,-,-,-,-
242,-,313,Yes,AUSTIN SNELL,Pray All The Way Home,River House/WMN,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,465,509,1,1,1,1,0,1,360,1,573,0,-,-,313,-,-,-,-,-,-,-,-,-,-
260,-,314,Yes,LEAH BELLE FASER,If He Was A Truck,LBF,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,425,393,1,1,1,1,0,1,392,1,574,0,-,-,314,-,-,-,-,-,-,-,-,-,-
257,-,315,Yes,JACOB BRYANT,The Bottom (Raise 'Em Up),Amer. Roots/Thirty Tigers,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,417,360,1,1,1,1,0,1,406,1,575,0,-,-,315,-,-,-,-,-,-,-,-,-,-
282,-,316,Yes,CLAYTON HACKLE,Back Porch Paradise,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,432,407,1,1,1,1,0,1,267,1,576,0,-,-,316,-,-,-,-,-,-,-,-,-,-
171,-,317,Yes,RAY FULCHER,"Love Ya Son, Go Dawgs",Larkin Hill/Black River,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,428,397,1,1,1,1,0,1,249,1,577,0,-,-,317,-,-,-,-,-,-,-,-,-,-
318,-,318,Yes,CHASE BAKER,Wild Side,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,408,333,1,1,1,1,0,1,488,1,578,0,-,-,318,-,-,-,-,-,-,-,-,-,-
319,-,319,Yes,ASHLEY BROOKS,Gettin' Old,Independent,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,412,351,1,1,1,1,0,1,258,1,579,0,-,-,319,-,-,-,-,-,-,-,-,-,-
290,-,320,Yes,MICHELLE MALONE,Dust Bowl Man,SBS,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,447,455,1,1,1,1,0,1,309,1,580,0,-,-,320,-,-,-,-,-,-,-,-,-,-
284,-,321,Yes,CHASE BAKER,Life Out Here,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,407,332,1,1,1,1,0,1,262,1,581,0,-,-,321,-,-,-,-,-,-,-,-,-,-
177,-,322,Yes,LEAH BELLE FASER,Better Than Mine,LBF,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,424,392,1,1,1,1,0,1,341,1,582,0,-,-,322,-,-,-,-,-,-,-,-,-,-
