PK,Rank,,,Artist,Title,Label,Wks On,Points,,,Spins,,,Dayparts,,,,,Impressions,,,,,Stations,,Avg. Station Rotations,,,,w/o OVN,,6am to 7pm,,Format By Format Rank,,,,,,,,,,,,
70,324,212,Yes,TIM DUGGER,Heart Of A Small Town,MCC/Curb,-,14,5,9,5,1,4,0,0,0,4,1,0.016,0.01,0.006,191,192,2,1,2,2.5,0.5,2,163,5,246,4,-,-,212,-,-,-,-,-,-,-,-,-,-
112,322,213,Yes,MAREN MORRIS,Star Spangled Banner,---,-,14,5,9,2,1,1,0,0,2,0,0,0.033,0.001,0.032,135,318,2,2,2,0.7,0.3,0.3,225,2,296,2,-,-,213,-,-,-,-,-,-,-,-,-,-
137,181,214,,LIL DURK,Broadway Girls f/Morgan Wallen,Alamo,-,14,20,-6,4,6,-2,0,1,3,0,0,0.029,0.024,0.005,144,144,1,0,1,4,6,-2,176,4,247,4,-,-,214,-,591,-,-,-,-,-,-,-,-
32,481,215,Yes,BROTHERS OSBORNE,I'm Not For Everyone,EMI Nashville,-,13,3,10,4,1,3,0,3,0,0,1,0.02,0.001,0.019,169,309,3,2,3,1.3,0.3,1,175,4,265,3,-,-,215,-,-,-,-,-,-,-,-,-,-
119,236,216,Yes,RONNIE MILSAP,Stranger In My House f/L.Bryan,Riser House Records,-,13,9,4,3,2,1,0,1,1,1,0,0.026,0.013,0.013,150,182,1,0,1,3,2,1,195,3,266,3,-,-,216,-,-,-,-,-,-,-,-,-,-
29,230,217,Yes,TOBY KEITH,Old School,Show Dog Nashville,-,13,10,3,5,4,1,5,0,0,0,0,0.003,0.002,0.001,425,299,1,0,1,5,4,1,562,0,577,0,-,-,217,-,-,-,-,-,-,-,-,-,-
141,209,218,Yes,JEREMY MCCOMB,No Yesterday,Average Joes,-,13,13,0,6,6,0,1,1,0,3,1,0.013,0.008,0.005,207,215,1,0,1,6,6,0,161,5,248,4,-,-,218,-,-,-,-,-,-,-,-,-,-
121,258,219,Yes,CODY JOHNSON,Dirt Cheap,CoJo/Warner/WMN,-,12,8,4,3,1,2,0,1,1,0,1,0.018,0.005,0.013,181,243,2,2,2,1,0.3,0.7,186,3,297,2,-,-,219,-,-,-,-,-,-,-,-,-,-
48,193,220,,NEON UNION,Bout Damn Time,Red Street,-,12,17,-5,5,7,-2,0,1,1,2,1,0.018,0.024,-0.006,182,145,2,0,2,2.5,3.5,-1,164,5,249,4,-,-,220,-,-,-,-,-,-,-,-,-,-
134,134,221,,MADDIE & TAE,The Christmas Song,Mercury Nashville,-,12,48,-36,2,12,-10,0,1,1,0,0,0.023,0.061,-0.038,162,103,2,2,2,0.2,1.1,-0.9,204,2,298,2,-,-,221,-,-,-,-,-,-,-,-,-,-
115,326,222,Yes,MIKE RYAN,Loser,Rock & Soul,-,11,4,7,2,1,1,1,0,0,0,1,0.003,0.002,0.001,440,306,2,1,2,1,0.5,0.5,405,1,578,0,-,-,222,-,-,-,-,-,-,-,-,-,-
223,288,223,Yes,THE FRONTMEN,I Need You,BBR Music Group,-,11,6,5,4,1,3,0,0,2,1,1,0.02,0.01,0.01,171,195,4,4,4,0.8,0.2,0.6,168,4,267,3,-,-,223,-,-,-,-,-,-,-,-,-,-
139,274,224,Yes,JON WOLFE,Boots On A Dance Floor,Fool Hearted Productions,-,11,7,4,2,1,1,1,0,0,0,1,0.003,0.017,-0.014,457,170,2,1,2,1,0.5,0.5,327,1,579,0,-,-,224,-,-,-,-,-,-,-,-,-,-
71,259,225,Yes,MORGAN WALLEN,'98 Braves,Big Loud/Mercury/Republic,-,11,8,3,3,2,1,0,0,1,2,0,0.025,0.015,0.01,155,176,2,1,2,1,0.7,0.3,192,3,268,3,-,-,225,-,-,-,-,-,-,-,-,-,-
83,-,226,Yes,DEAN SUMMERWIND,Parked Out By The Lake,---,-,11,0,11,5,0,5,0,5,0,0,0,0.016,0,0.016,192,535,3,3,3,1.7,0,1.7,159,5,233,5,-,-,226,-,-,-,-,-,-,-,-,-,-
150,219,227,Yes,THE TUTEN BROTHERS,Country Music,---,-,11,11,0,5,5,0,1,0,2,0,2,0.012,0.01,0.002,213,199,1,0,1,5,5,0,174,4,299,2,-,-,227,-,-,-,-,-,-,-,-,-,-
146,207,228,,JILLIAN RISCOE,Decoration,---,-,11,13,-2,5,6,-1,5,0,0,0,0,0.001,0.006,-0.005,520,232,1,0,1,5,6,-1,560,0,580,0,-,-,228,-,-,-,-,-,-,-,-,-,-
163,189,229,,TANNER ADELL,Luke Combs,Columbia,-,11,17,-6,5,8,-3,3,0,0,1,1,0.005,0.013,-0.008,283,180,1,0,1,5,8,-3,214,2,356,1,-,-,229,-,-,-,-,-,-,-,-,-,-
159,182,230,,TANNER ADELL,Love You A Little Bit,Columbia,-,11,19,-8,5,9,-4,2,0,0,0,3,0.003,0.02,-0.017,395,154,1,0,1,5,9,-4,193,3,581,0,-,-,230,-,-,-,-,-,-,-,-,-,-
69,113,231,,DIPLO & MORGAN WALLEN,Heartless (f/Julia Michaels),Columbia,-,11,74,-63,4,17,-13,0,0,2,1,1,0.018,0.064,-0.046,179,102,2,0,2,0.3,1.2,-0.9,167,4,269,3,-,-,231,-,853,-,-,-,-,-,-,-,-
93,295,232,Yes,FOR KING & COUNTRY,God Only Knows,Curb Word,-,10,5,5,2,1,1,1,0,0,1,0,0.011,0.01,0.001,217,194,1,0,1,2,1,1,420,1,357,1,3776,-,232,-,-,-,-,-,-,-,-,-,-
110,-,233,Yes,KENNY CHESNEY,Save It For A...w/Old Dominion,Blue Chair/Columbia,-,10,0,10,1,0,1,0,0,0,1,0,0.023,0,0.023,160,367,1,1,1,1,0,1,486,1,358,1,-,-,233,-,-,-,-,-,-,-,-,-,-
74,-,234,Yes,LUKE COMBS,When It Rains It Pours (Live),River House/Columbia Nash,-,10,0,10,1,0,1,0,0,0,1,0,0.023,0,0.023,161,376,1,1,1,1,0,1,446,1,359,1,-,-,234,-,-,-,-,-,-,-,-,-,-
235,-,235,Yes,DYLAN GOSSETT,Coal,Big Loud/Mercury/Republic,-,10,0,10,1,0,1,1,0,0,0,0,0.001,0,0.001,507,410,1,1,1,1,0,1,535,0,582,0,-,-,235,-,-,113,-,-,-,-,-,-,-
44,-,236,Yes,GEORGE STRAIT,The Weight Of The Badge,MCA Nashville,-,9,0,9,2,0,2,0,1,1,0,0,0.019,0,0.019,177,534,2,2,2,1,0,1,223,2,300,2,-,-,236,-,-,-,-,-,-,-,-,-,-
111,374,237,Yes,JOE PETERS,I've Seen Me Do It,JP Music,-,8,4,4,2,1,1,0,0,0,1,1,0.008,0.007,0.001,247,224,1,0,1,2,1,1,211,2,360,1,-,-,237,-,-,-,-,-,-,-,-,-,-
53,293,238,Yes,MIDLAND,Longneck Way To Go f/J. Pardi,Big Machine,-,8,6,2,3,2,1,3,0,0,0,0,0.002,0.001,0.001,485,317,1,0,1,3,2,1,568,0,583,0,-,-,238,-,-,-,-,-,-,-,-,-,-
94,273,239,Yes,GARTH BROOKS & TRISHA YEARWOOD,Hard Candy Christmas,Pearl,-,8,7,1,1,1,0,1,0,0,0,0,0.013,0.009,0.004,202,204,1,1,1,0.5,0.5,0,574,0,584,0,-,-,239,-,-,-,-,-,-,-,-,-,-
240,-,240,Yes,TIM MCGRAW,Runnin' Outta Love,Big Machine,-,8,0,8,2,0,2,0,0,1,1,0,0.015,0,0.015,196,468,2,2,2,1,0,1,200,2,301,2,-,-,240,-,-,-,-,-,-,-,-,-,-
117,244,241,Yes,LUKE COMBS,Any Given Friday Night,River House/Columbia Nash,-,8,8,0,2,2,0,0,2,0,0,0,0.013,0.013,0,204,181,1,0,1,2,2,0,206,2,302,2,-,-,241,-,-,-,-,-,-,-,-,-,-
52,241,242,Yes,RYAN GRIFFIN,"Salt, Lime & Tequila",Red Street,-,8,8,0,2,2,0,1,1,0,0,0,0.007,0.008,-0.001,259,213,1,0,1,2,2,0,510,1,361,1,-,-,242,-,-,-,-,-,-,-,-,-,-
65,262,243,Yes,CATIE OFFERMAN,I Just Killed A Man,MCA Nashville,-,8,8,0,2,2,0,2,0,0,0,0,0.002,0.002,0,486,304,2,0,2,1,1,0,551,0,585,0,-,-,243,-,-,-,-,-,-,-,-,-,-
135,-,244,Yes,COSTELLO,The Night You Walked Away,---,-,8,0,8,1,0,1,0,0,0,0,1,0.005,0,0.005,290,379,1,1,1,1,0,1,401,1,586,0,-,-,244,-,-,-,-,-,-,-,-,-,-
135,-,245,Yes,MIKE RYAN,Can Down,Rock & Soul,-,8,0,8,1,0,1,0,0,0,0,1,0.005,0,0.005,321,511,1,1,1,1,0,1,478,1,587,0,-,-,245,-,-,-,-,-,-,-,-,-,-
131,-,246,Yes,FOLK FAMILY REVIVAL,I Drew A Line,Rock Ridge Music,-,8,0,8,1,0,1,0,0,0,0,1,0.005,0,0.005,296,403,1,1,1,1,0,1,512,1,588,0,-,-,246,-,-,-,-,-,-,-,-,-,-
197,-,247,Yes,MICKY & THE MOTORCARS,Stranger Tonight,Micky&Motor/Thirty Tigers,-,8,0,8,1,0,1,0,0,0,0,1,0.005,0,0.005,310,473,1,1,1,1,0,1,424,1,589,0,-,-,247,-,-,-,-,-,-,-,-,-,-
160,237,248,Yes,CODY JINKS,Hurt You,Late August,-,8,8,0,1,1,0,0,0,0,0,1,0.005,0.005,0,303,242,1,0,1,1,1,0,442,1,590,0,-,-,248,-,-,-,-,-,-,-,-,-,-
164,254,249,Yes,FLATLAND CAVALRY,A Cowboy Knows How,---,-,8,8,0,1,1,0,0,0,0,0,1,0.005,0.005,0,293,235,1,0,1,1,1,0,258,1,591,0,-,-,249,-,-,-,-,-,-,-,-,-,-
165,255,250,Yes,CURTIS GRIMES,Miles Don't Matter,Lonely River,-,8,8,0,1,1,0,0,0,0,0,1,0.005,0.005,0,297,238,1,0,1,1,1,0,429,1,592,0,-,-,250,-,-,-,-,-,-,-,-,-,-
139,253,251,Yes,RANDY ROGERS BAND,Nothing But Love Songs,TommyJacksn/Thirty Tigers,-,8,8,0,1,1,0,0,0,0,0,1,0.005,0.005,0,320,253,1,0,1,1,1,0,235,1,593,0,-,-,251,-,-,-,-,-,-,-,-,-,-
150,252,252,Yes,FLATLAND CAVALRY,Come Back Down,---,-,8,8,0,1,1,0,0,0,0,0,1,0.005,0.005,0,294,236,1,0,1,1,1,0,333,1,594,0,-,-,252,-,-,-,-,-,-,-,-,-,-
159,238,253,Yes,MIKE RYAN,Dear Country Music,Rock & Soul,-,8,8,0,1,1,0,0,0,0,0,1,0.005,0.005,0,322,254,1,0,1,1,1,0,402,1,595,0,-,-,253,-,-,-,-,-,-,-,-,-,-
224,250,254,Yes,CASE HARDIN,Honky Tonk Highway,---,-,8,8,0,1,1,0,0,0,0,0,1,0.005,0.005,0,299,239,1,0,1,1,1,0,242,1,596,0,-,-,254,-,-,-,-,-,-,-,-,-,-
127,251,255,Yes,RANDY ROGERS BAND,Crazy People,TommyJacksn/Thirty Tigers,-,8,8,0,1,1,0,0,0,0,0,1,0.005,0.005,0,319,252,1,0,1,1,1,0,252,1,597,0,-,-,255,-,-,-,-,-,-,-,-,-,-
118,249,256,Yes,CODY JINKS,Ain't A Train,Late August,-,8,8,0,1,1,0,0,0,0,0,1,0.005,0.005,0,302,241,1,0,1,1,1,0,471,1,598,0,-,-,256,-,-,-,-,-,-,-,-,-,-
194,247,257,Yes,JON STORK,Blood,Jon Stork Music,-,8,8,0,1,1,0,0,0,0,0,1,0.005,0.005,0,325,255,1,0,1,1,1,0,526,1,599,0,-,-,257,-,-,-,-,-,-,-,-,-,-
224,224,258,,DAVID J,After We Broke Up,Sony Music Nashville,-,8,10,-2,3,4,-1,3,0,0,0,0,0.001,0.001,0,505,312,1,0,1,3,4,-1,569,0,600,0,-,-,258,-,-,-,-,-,-,-,-,-,-
68,216,259,,AARON LEWIS,That Ain't Country,Dot,-,8,11,-3,4,5,-1,1,0,0,1,2,0.005,0.007,-0.002,308,222,1,0,1,4,5,-1,198,3,362,1,-,-,259,-,-,-,-,-,-,-,-,-,-
118,208,260,,TYLER CHILDERS,House Fire,Hickman Holler/RCA,-,8,13,-5,4,6,-2,1,0,1,1,1,0.01,0.017,-0.007,226,166,1,0,1,4,6,-2,197,3,303,2,-,-,260,-,-,2160,-,-,-,-,-,-,-
55,186,261,,AARON WATSON,Kiss That Girl Goodbye,BIG Label,-,8,18,-10,1,3,-2,0,0,0,0,1,0.005,0.016,-0.011,331,173,1,0,1,0.5,1.5,-1,528,1,601,0,-,-,261,-,-,-,-,-,-,-,-,-,-
95,810,262,Yes,DOLLY PARTON,Wrecking Ball f/Miley Cyrus,Butterfly/Big Machine,-,7,0,7,2,0,2,0,2,0,0,0,0.011,0,0.011,221,494,2,2,2,1,0,1,221,2,304,2,-,340,262,-,994,-,-,-,-,-,-,-,-
138,683,263,Yes,RANDALL KING,"Mirror, Mirror",---,-,7,0,7,1,0,1,0,0,0,1,0,0.017,0,0.017,185,450,1,1,1,1,0,1,521,1,363,1,-,-,263,-,-,-,-,-,-,-,-,-,-
41,778,264,Yes,MIDLAND,Sunrise Tells The Story,Big Machine,-,7,0,7,1,0,1,0,0,0,1,0,0.017,0,0.017,187,476,1,1,1,1,0,1,490,1,364,1,-,-,264,-,-,-,-,-,-,-,-,-,-
116,777,265,Yes,RANDALL KING,When My Baby's In Boots,Warner/WAR,-,7,0,7,1,0,1,1,0,0,0,0,0.001,0,0.001,513,451,1,1,1,1,0,1,549,0,602,0,-,-,265,-,-,-,-,-,-,-,-,-,-
68,323,266,Yes,CRAIG MORGAN,"The Father, My Son, And The...",Broken Bow,-,7,5,2,2,1,1,0,0,2,0,0,0.015,0.002,0.013,197,302,2,1,2,1,0.5,0.5,202,2,305,2,-,-,266,-,-,-,-,-,-,-,-,-,-
71,-,267,Yes,RUNAWAY JUNE,Cowboy For Christmas,F2 Entertainment Group,-,7,0,7,3,0,3,0,0,0,3,0,0.012,0,0.012,212,510,3,3,3,1,0,1,189,3,270,3,-,-,267,-,-,-,-,-,-,-,-,-,-
111,277,268,Yes,JENNIFER NETTLES,National Anthem (At Bristol),Big Machine,-,7,7,0,3,2,1,0,0,3,0,0,0.011,0.005,0.006,219,248,3,3,3,0.6,0.4,0.2,188,3,271,3,-,-,268,-,-,-,-,-,-,-,-,-,-
140,-,269,Yes,THE SOUND,Great God Almighty,New Day,-,7,0,7,2,0,2,0,1,1,0,0,0.014,0,0.014,201,527,2,2,2,1,0,1,220,2,306,2,-,-,269,-,-,-,-,-,-,-,-,-,-
270,-,270,Yes,KIMBERLY PERRY,Black Corvette,RECORDS Nashville,-,7,0,7,2,0,2,0,2,0,0,0,0.011,0,0.011,222,496,2,2,2,1,0,1,222,2,307,2,-,-,270,-,-,-,-,-,-,-,-,-,-
271,-,271,Yes,MACKENZIE PORTER,Bet You Break My Heart,Big Loud,-,7,0,7,2,0,2,0,2,0,0,0,0.011,0,0.011,223,501,2,2,2,1,0,1,217,2,308,2,-,-,271,-,-,-,-,-,-,-,-,-,-
169,-,272,Yes,BRAXTON KEITH,A Little Bit Closer,Torrez Music Group,-,7,0,7,1,0,1,0,0,0,1,0,0.017,0,0.017,184,448,1,1,1,1,0,1,384,1,365,1,-,-,272,-,-,-,-,-,-,-,-,-,-
273,-,273,Yes,UNCLE KRACKER,Frosty The Snowman,Sturgeon General,-,7,0,7,1,0,1,0,1,0,0,0,0.009,0,0.009,241,560,1,1,1,1,0,1,438,1,366,1,-,-,273,-,-,-,-,-,-,-,-,-,-
126,264,274,Yes,DREW PARKER,My Baby Does,Warner Music Nashville,-,7,7,0,1,1,0,0,0,0,1,0,0.017,0.005,0.012,188,250,1,0,1,1,1,0,454,1,367,1,-,-,274,-,-,-,-,-,-,-,-,-,-
136,263,275,Yes,JON PARDI,The Day I Stop Dancin',Capitol Nashville,-,7,7,0,1,1,0,0,0,0,0,1,0.005,0.005,0,316,249,1,0,1,1,1,0,523,1,603,0,-,-,275,-,-,-,-,-,-,-,-,-,-
89,280,276,Yes,AARON WATSON,Seven Year Ache f/J. Paulette,Adub,-,7,7,0,1,1,0,1,0,0,0,0,0.001,0.005,-0.004,531,257,1,0,1,1,1,0,556,0,604,0,-,-,276,-,-,-,-,-,-,-,-,-,-
129,265,277,Yes,RANDALL KING,Tuggin' On My Heartstrings,---,-,7,7,0,1,1,0,1,0,0,0,0,0.001,0.001,0,512,316,1,0,1,1,1,0,561,0,605,0,-,-,277,-,-,-,-,-,-,-,-,-,-
111,275,278,Yes,RANDY ROGERS & WADE BOWEN,Rhinestoned,Lil' Buddy Toons,-,7,7,0,1,1,0,1,0,0,0,0,0.001,0.017,-0.016,521,169,1,0,1,1,1,0,573,0,606,0,-,-,278,-,-,-,-,-,-,-,-,-,-
140,266,279,Yes,JOSH WARD,Ain't It Baby,---,-,7,7,0,1,1,0,1,0,0,0,0,0.001,0.001,0,529,322,1,0,1,1,1,0,547,0,607,0,-,-,279,-,-,-,-,-,-,-,-,-,-
89,232,280,Yes,TRACE ADKINS,Better Off,Verge Nashville,-,7,10,-3,2,2,0,1,0,1,0,0,0.007,0.011,-0.004,250,186,2,1,2,1,1,0,455,1,368,1,-,-,280,-,-,-,-,-,-,-,-,-,-
105,217,281,,PARKER MCCOLLUM,Young Man's Blues,MCA Nashville,-,7,11,-4,1,2,-1,0,0,1,0,0,0.017,0.02,-0.003,186,159,1,0,1,0.5,1,-0.5,239,1,369,1,-,-,281,-,-,-,-,-,-,-,-,-,-
74,199,282,,THOMAS RHETT,Church Boots,Valory Music Co.,-,7,15,-8,3,7,-4,1,0,0,0,2,0.002,0.005,-0.003,487,251,3,0,3,0.6,1.4,-0.8,228,2,608,0,-,-,282,-,-,-,-,-,-,-,-,-,-
158,196,283,,CODY JOHNSON,Watching My Old Flame,CoJo/Warner/WMN,-,7,15,-8,1,2,-1,0,0,0,0,1,0.005,0.022,-0.017,304,151,1,0,1,0.5,1,-0.5,508,1,609,0,-,-,283,-,-,-,-,-,-,-,-,-,-
105,168,284,,ABBY ANDERSON,Star Spangled Banner,Black River Entertainment,-,7,25,-18,2,7,-5,0,0,2,0,0,0.015,0.036,-0.021,193,126,2,1,2,0.3,1.2,-0.8,203,2,309,2,-,-,284,-,-,-,-,-,-,-,-,-,-
142,142,285,,JON PARDI,Winter Wonderland,Capitol Nashville,-,7,45,-38,1,11,-10,0,0,0,1,0,0.014,0.06,-0.046,200,106,1,1,1,0.1,1.1,-1,336,1,370,1,-,-,285,-,-,-,-,-,-,-,-,-,-
135,135,286,,JON PARDI,400 Horsepower Sleigh,Capitol Nashville,-,7,48,-41,1,12,-11,0,0,1,0,0,0.015,0.051,-0.036,198,115,1,1,1,0.1,1.2,-1.1,434,1,371,1,-,-,286,-,-,-,-,-,-,-,-,-,-
134,598,287,Yes,49 WINCHESTER,Russell County Line,New West,-,6,0,6,3,0,3,2,0,0,0,1,0.001,0,0.001,493,325,1,1,1,3,0,3,302,1,610,0,-,-,287,-,-,-,-,-,-,-,-,-,-
85,781,288,Yes,MIDLAND,East Bound And Down,Big Machine,-,6,0,6,2,0,2,0,0,0,0,2,0.003,0,0.003,432,474,2,2,2,1,0,1,216,2,611,0,-,-,288,-,-,-,-,-,-,-,-,-,-
289,340,289,Yes,CHRIS JANSON,Holiday Road,BMLG,-,6,4,2,2,2,0,0,1,1,0,0,0.01,0.005,0.005,230,240,1,1,1,1,1,0,213,2,310,2,-,-,289,-,-,-,-,-,-,-,-,-,-
202,303,290,Yes,TAYLOR SWIFT,Ours (Taylor's Version),Republic,-,6,5,1,3,3,0,1,0,1,1,0,0.007,0.004,0.003,267,279,1,0,1,1.5,1.5,0,224,2,311,2,-,-,290,-,-,-,-,-,-,-,-,-,-
60,284,291,Yes,ASHLEY MCBRYDE,Martha Divine,Warner/WMN,-,6,6,0,4,4,0,0,0,2,1,1,0.006,0.003,0.003,276,290,1,0,1,4,4,0,182,4,272,3,-,-,291,-,-,-,-,-,-,-,-,-,-
121,291,292,Yes,TYLER CHILDERS,Whitehouse Road,HickmanHoll/Thirty Tigers,-,6,6,0,3,3,0,1,0,1,1,0,0.007,0.005,0.002,254,234,1,0,1,3,3,0,233,2,312,2,-,-,292,-,-,713,-,-,-,-,-,-,-
293,-,293,Yes,FRANK VIEIRA,Holy Smoke,---,-,6,0,6,2,0,2,0,0,1,1,0,0.012,0,0.012,214,562,1,1,1,2,0,2,205,2,313,2,-,-,293,-,-,-,-,-,-,-,-,-,-
74,-,294,Yes,OLD DOMINION,Hawaii,Arista Nashville,-,6,0,6,2,0,2,0,1,0,1,0,0.011,0,0.011,220,489,2,2,2,1,0,1,215,2,314,2,-,-,294,-,-,-,-,-,-,-,-,-,-
295,-,295,Yes,JON PARDI,Merry Christmas From The Keys,Capitol Nashville,-,6,0,6,2,0,2,1,0,1,0,0,0.006,0,0.006,279,491,1,1,1,2,0,2,329,1,372,1,-,-,295,-,-,-,-,-,-,-,-,-,-
102,-,296,Yes,CODY JINKS,Same Kind Of Crazy As Me,Late August,-,6,0,6,2,0,2,0,1,0,0,1,0.004,0,0.004,358,437,2,2,2,1,0,1,218,2,373,1,-,-,296,-,-,-,-,-,-,-,-,-,-
190,292,297,Yes,GREATER VISION,Think About There,Daywind,-,6,6,0,2,2,0,0,2,0,0,0,0.008,0.008,0,243,212,2,0,2,1,1,0,207,2,315,2,-,-,297,-,-,-,-,-,-,-,-,-,-
207,287,298,Yes,LARRY FLEET,Things I Take For Granted,Big Loud,-,6,6,0,1,1,0,0,1,0,0,0,0.011,0.011,0,216,188,1,0,1,1,1,0,376,1,374,1,-,-,298,-,-,-,-,-,-,-,-,-,-
72,222,299,,CODY JINKS,Loud And Heavy,Late August/16camino,-,6,11,-5,3,5,-2,1,0,0,2,0,0.007,0.015,-0.008,260,175,1,0,1,3,5,-2,229,2,316,2,-,-,299,-,-,-,-,-,-,-,-,-,-
143,200,300,,KACEY MUSGRAVES,High Time,Mercury,-,6,15,-9,3,7,-4,1,0,1,0,1,0.006,0.014,-0.008,278,178,1,0,1,3,7,-4,201,2,375,1,-,-,300,-,-,-,-,-,-,-,-,-,-
301,729,301,Yes,ASHLEY BROOKS,Gettin' Old,Independent,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,400,353,1,1,1,1,0,1,337,1,612,0,-,-,301,-,-,-,-,-,-,-,-,-,-
257,733,302,Yes,JACOB BRYANT,The Bottom (Raise 'Em Up),Amer. Roots/Thirty Tigers,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,402,359,1,1,1,1,0,1,321,1,613,0,-,-,302,-,-,-,-,-,-,-,-,-,-
171,742,303,Yes,RAY FULCHER,"Love Ya Son, Go Dawgs",Larkin Hill/Black River,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,415,404,1,1,1,1,0,1,254,1,614,0,-,-,303,-,-,-,-,-,-,-,-,-,-
284,739,304,Yes,CHASE BAKER,Life Out Here,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,396,336,1,1,1,1,0,1,364,1,615,0,-,-,304,-,-,-,-,-,-,-,-,-,-
242,759,305,Yes,AUSTIN SNELL,Pray All The Way Home,River House/WMN,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,444,521,1,1,1,1,0,1,432,1,616,0,-,-,305,-,-,-,-,-,-,-,-,-,-
282,744,306,Yes,CLAYTON HACKLE,Back Porch Paradise,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,418,418,1,1,1,1,0,1,276,1,617,0,-,-,306,-,-,-,-,-,-,-,-,-,-
272,750,307,Yes,COREY SMITH,Still In The Running,UNDERtone Records,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,442,519,1,1,1,1,0,1,344,1,618,0,-,-,307,-,-,-,-,-,-,-,-,-,-
289,730,308,Yes,JON LANGSTON,I Ain't Country f/T. Denning,EMI Nashville,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,428,461,1,1,1,1,0,1,357,1,619,0,-,-,308,-,-,-,-,-,-,-,-,-,-
309,763,309,Yes,CHASE BAKER,Wild Side,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,397,337,1,1,1,1,0,1,425,1,620,0,-,-,309,-,-,-,-,-,-,-,-,-,-
59,788,310,Yes,TYLER FARR,Soundtrack To A Small Town...,Night Train/Broken Bow,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,412,399,1,1,1,1,0,1,309,1,621,0,-,-,310,-,-,-,-,-,-,-,-,-,-
311,-,311,Yes,HANNAH ELLIS,Mary Did You Know?,Curb,-,5,0,5,1,0,1,0,0,0,1,0,0.011,0,0.011,215,394,1,1,1,1,0,1,278,1,376,1,-,-,311,-,-,-,-,-,-,-,-,-,-
70,-,312,Yes,KELLIE PICKLER,The Man With The Bag,Black River Entertainment,-,5,0,5,1,0,1,0,1,0,0,0,0.009,0,0.009,240,497,1,1,1,1,0,1,370,1,377,1,114,-,312,-,-,-,-,-,-,-,-,-,-
146,-,313,Yes,GOODMAN REVIVAL,When They Ring The Bells Of...,Gaither Music Group,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,258,409,1,1,1,1,0,1,524,1,378,1,-,-,313,-,-,-,-,-,-,-,-,-,-
87,-,314,Yes,AUSTIN SNELL,Wasting All These Tears,River House/WMN,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,445,523,1,1,1,1,0,1,335,1,622,0,-,-,314,-,-,-,-,-,-,-,-,-,-
290,-,315,Yes,ZACH WALLER,Don't Wanna Be Here,Riffchord Music Group,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,452,568,1,1,1,1,0,1,301,1,623,0,-,-,315,-,-,-,-,-,-,-,-,-,-
278,-,316,Yes,SAM KOON,Boat Into A Bedroom,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,426,454,1,1,1,1,0,1,310,1,624,0,-,-,316,-,-,-,-,-,-,-,-,-,-
311,-,317,Yes,GAVIN ADCOCK,Ain't No Cure,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,394,326,1,1,1,1,0,1,479,1,625,0,-,-,317,-,-,-,-,-,-,-,-,-,-
215,-,318,Yes,DREW WIGGINS,Georgia Boy,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,456,575,1,1,1,1,0,1,362,1,626,0,-,-,318,-,-,-,-,-,-,-,-,-,-
303,-,319,Yes,JOHN DRISKELL HOPKINS,I Hate To See Good Whiskey...,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,421,427,1,1,1,1,0,1,303,1,627,0,-,-,319,-,-,-,-,-,-,-,-,-,-
63,-,320,Yes,CODY JOHNSON,Nothin' On You,CoJo Music/WMN,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,423,440,1,1,1,1,0,1,299,1,628,0,-,-,320,-,-,-,-,-,-,-,-,-,-
116,321,321,Yes,CARRIE UNDERWOOD,Because He Lives,Capitol Nashville,-,5,5,0,1,1,0,0,0,1,0,0,0.01,0.01,0,235,200,1,0,1,1,1,0,388,1,379,1,-,-,321,-,-,-,-,-,-,-,-,-,-
304,304,322,Yes,ENDLESS HIGHWAY,Love Carried The Cross,Sonlite Records,-,5,5,0,1,1,0,0,0,1,0,0,0.01,0.01,0,227,193,1,0,1,1,1,0,437,1,380,1,-,-,322,-,-,-,-,-,-,-,-,-,-
133,307,323,Yes,HILLARY SCOTT/THE SCOTT FAMILY,Sheltered In The Arms Of God,EMI Nashville,-,5,5,0,1,1,0,0,0,1,0,0,0.01,0.01,0,234,198,1,0,1,1,1,0,270,1,381,1,-,-,323,-,-,-,-,-,-,-,-,-,-
