PK,Rank,,,Artist,Title,Label,Wks On,Points,,,Spins,,,Dayparts,,,,,Impressions,,,,,Stations,,Avg. Station Rotations,,,,w/o OVN,,6am to 7pm,,Format By Format Rank,,,,,,,,,,,,
99,-,325,Yes,COLE SWINDELL,Dad's Old Number,Warner Bros./WMN,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,444,536,1,1,1,1,0,1,452,1,619,0,-,-,325,-,-,-,-,-,-,-,-,-,-
87,-,326,Yes,DREW PARKER,Party In The Back,Make Wake Artists,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,433,490,1,1,1,1,0,1,295,1,620,0,-,-,326,-,-,-,-,-,-,-,-,-,-
290,-,327,Yes,MICHELLE MALONE,Dust Bowl Man,SBS,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,421,461,1,1,1,1,0,1,360,1,621,0,-,-,327,-,-,-,-,-,-,-,-,-,-
83,-,328,Yes,JASON ALDEAN,Dirt We Were Raised On,Macon Music/Broken Bow,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,385,300,1,1,1,1,0,1,264,1,622,0,-,-,328,-,-,-,-,-,-,-,-,-,-
178,-,329,Yes,LEAH BELLE FASER,Trash Talk,LBF,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,407,384,1,1,1,1,0,1,460,1,623,0,-,-,329,-,-,-,-,-,-,-,-,-,-
101,-,330,Yes,ERIC CHURCH/JAZMINE SULLIVAN,The Star-Spangled Banner,---,-,5,0,5,1,0,1,1,0,0,0,0,0.001,0,0.001,490,351,1,1,1,1,0,1,553,0,624,0,-,-,330,-,-,-,-,-,-,-,-,-,-
311,311,331,Yes,HANNAH ELLIS,Mary Did You Know?,Curb,-,5,5,0,1,1,0,0,0,1,0,0,0.01,0.011,-0.001,214,185,1,0,1,1,1,0,531,1,380,1,-,-,331,-,-,-,-,-,-,-,-,-,-
85,288,332,Yes,MIDLAND,East Bound And Down,Big Machine,-,5,6,-1,2,2,0,1,0,0,0,1,0.001,0.003,-0.002,511,266,2,1,2,0.7,0.7,0,417,1,625,0,-,-,332,-,-,-,-,-,-,-,-,-,-
68,266,333,,CRAIG MORGAN,"The Father, My Son, And The...",Broken Bow,-,5,7,-2,1,2,-1,0,0,0,1,0,0.009,0.015,-0.006,230,172,1,0,1,0.5,1,-0.5,348,1,381,1,-,-,333,-,-,-,-,-,-,-,-,-,-
93,232,334,,FOR KING & COUNTRY,God Only Knows,Curb Word,-,5,10,-5,1,2,-1,1,0,0,0,0,0.002,0.011,-0.009,462,186,1,0,1,1,2,-1,563,0,626,0,-,-,334,-,-,-,-,-,-,-,-,-,-
202,202,335,,JON PARDI,"Let It Snow, Let It Snow,...",Capitol Nashville,-,5,15,-10,1,2,-1,0,1,0,0,0,0.008,0.137,-0.129,236,87,1,1,1,0.3,0.7,-0.3,265,1,382,1,-,-,335,-,-,-,-,-,-,-,-,-,-
151,605,336,Yes,MARLANA VANHOOSE,Star Spangled Banner,---,-,4,0,4,2,0,2,0,1,1,0,0,0.007,0,0.007,258,558,2,2,2,1,0,1,231,2,311,2,-,-,336,-,-,-,-,-,-,-,-,-,-
337,725,337,Yes,GREGG HALL,Going Home,---,-,4,0,4,1,0,1,1,0,0,0,0,0.004,0,0.004,347,401,1,1,1,1,0,1,577,0,627,0,-,-,337,-,-,-,-,-,-,-,-,-,-
329,744,338,Yes,CODY MATTHEWS,Never Met You,C.M. Music Entertainment,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,423,465,1,1,1,1,0,1,318,1,628,0,-,-,338,-,-,-,-,-,-,-,-,-,-
339,728,339,Yes,MATT ROGERS,Get You Off That Fence,Matt Rogers Country,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,436,504,1,1,1,1,0,1,356,1,629,0,-,-,339,-,-,-,-,-,-,-,-,-,-
321,715,340,Yes,LIAM COLEMAN,Wishing You,---,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,400,353,1,1,1,1,0,1,398,1,630,0,-,-,340,-,-,-,-,-,-,-,-,-,-
321,739,341,Yes,DALTON & THE SHERIFFS,Boston,Minot Records,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,404,365,1,1,1,1,0,1,284,1,631,0,-,-,341,-,-,-,-,-,-,-,-,-,-
322,741,342,Yes,HOPE SHANLEY,Hat Back,---,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,438,510,1,1,1,1,0,1,369,1,632,0,-,-,342,-,-,-,-,-,-,-,-,-,-
319,713,343,Yes,LILY FITTS,Hurts Like Hell,Thirty Knots,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,408,385,1,1,1,1,0,1,366,1,633,0,-,-,343,-,-,-,-,-,-,-,-,-,-
344,717,344,Yes,JON WOLFE,If I Had A Bar,Fool Hearted Productions,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,481,576,1,1,1,1,0,1,441,1,634,0,-,-,344,-,-,-,-,-,-,-,-,-,-
219,735,345,Yes,JOSH ABBOTT BAND,Where's The Party,Atlantic/WEA,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,469,436,1,1,1,1,0,1,481,1,635,0,-,-,345,-,-,-,-,-,-,-,-,-,-
115,791,346,Yes,CODY JOHNSON,Long Live Country Music f/B&D,CoJo/Warner/WMN,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,467,428,1,1,1,1,0,1,400,1,636,0,-,-,346,-,-,-,-,-,-,-,-,-,-
325,718,347,Yes,AARON WATSON,9 To 5 f/Kylie Frey,Adub,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,478,566,1,1,1,1,0,1,391,1,637,0,-,-,347,-,-,-,-,-,-,-,-,-,-
216,719,348,Yes,MIDLAND,Fast Hearts And Slow Towns,Big Machine,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,512,472,1,1,1,1,0,1,482,1,638,0,-,-,348,-,-,-,-,-,-,-,-,-,-
137,695,349,Yes,KREE HARRISON,That's How Hearts Get Broken,One Vision,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,500,409,1,1,1,1,0,1,316,1,639,0,-,-,349,-,-,-,-,-,-,-,-,-,-
221,714,350,Yes,WHISKEY MYERS,On The River,Wiggy Thump/Thirty Tigers,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,524,567,1,1,1,1,0,1,394,1,640,0,-,-,350,-,-,-,-,-,-,-,-,-,-
170,738,351,Yes,KOLBY COOPER,If I Still Had It,Combustion Masters,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,492,355,1,1,1,1,0,1,281,1,641,0,-,-,351,-,-,-,-,-,-,-,-,-,-
318,736,352,Yes,FLATLAND CAVALRY,Oughta See You (The Way I Do),Flatland Cav./Interscope,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,496,386,1,1,1,1,0,1,445,1,642,0,-,-,352,-,-,-,-,-,-,-,-,-,-
96,496,353,Yes,TAYLOR SWIFT,Back To Dec.(Taylor's Version),Republic,-,4,2,2,2,2,0,0,0,1,1,0,0.005,0,0.005,319,532,2,1,2,1,1,0,217,2,312,2,97,376,353,-,-,1913,-,-,-,-,-,-,-
68,412,354,Yes,LUKE COMBS,"Houston, We Got A Problem",River House/Columbia,-,4,3,1,2,1,1,1,0,0,0,1,0.001,0.002,-0.001,491,271,1,1,1,1,0.5,0.5,459,1,643,0,-,-,354,-,-,-,-,-,-,-,-,-,-
355,-,355,Yes,JORDAN DAVIS,Money Isn't Real,MCA Nashville,-,4,0,4,2,0,2,0,0,2,0,0,0.009,0,0.009,227,366,1,1,1,2,0,2,228,2,313,2,-,-,355,-,-,-,-,-,-,-,-,-,-
356,-,356,Yes,ZACH TOP,There's The Sun,Leo33,-,4,0,4,2,0,2,0,2,0,0,0,0.006,0,0.006,281,546,2,2,2,1,0,1,227,2,314,2,-,-,356,-,-,-,-,-,-,-,-,-,-
142,352,357,Yes,CODY JINKS,What Else Is New,Late August,-,4,4,0,2,2,0,1,0,1,0,0,0.006,0.004,0.002,271,245,1,0,1,2,2,0,491,1,383,1,-,-,357,-,-,-,-,-,-,-,-,-,-
55,-,358,Yes,THE CHICKS,Gaslighter,Columbia,-,4,0,4,1,0,1,0,0,1,0,0,0.01,0,0.01,223,542,1,1,1,1,0,1,251,1,384,1,-,-,358,-,-,623,-,-,-,-,-,-,-
303,-,359,Yes,MATT MAVERICK,Run,---,-,4,0,4,1,0,1,0,0,0,1,0,0.006,0,0.006,275,467,1,1,1,1,0,1,509,1,385,1,-,-,359,-,-,-,-,-,-,-,-,-,-
338,-,360,Yes,RYAN HARMON,Midnight Fire,---,-,4,0,4,1,0,1,0,0,0,1,0,0.006,0,0.006,267,408,1,1,1,1,0,1,407,1,386,1,-,-,360,-,-,-,-,-,-,-,-,-,-
341,-,361,Yes,TYLER KINCH,Patience,Kinch Music,-,4,0,4,1,0,1,0,0,0,1,0,0.006,0,0.006,272,440,1,1,1,1,0,1,510,1,387,1,-,-,361,-,-,-,-,-,-,-,-,-,-
302,-,362,Yes,MARYBETH BYRD,Truly Livin',---,-,4,0,4,1,0,1,0,0,0,1,0,0.006,0,0.006,262,343,1,1,1,1,0,1,506,1,388,1,-,-,362,-,-,-,-,-,-,-,-,-,-
344,-,363,Yes,JOSIE HARGIS,My Best Friend,---,-,4,0,4,1,0,1,0,0,0,1,0,0.006,0,0.006,266,407,1,1,1,1,0,1,362,1,389,1,-,-,363,-,-,-,-,-,-,-,-,-,-
87,-,364,Yes,CHRIS JANSON,Everybody,Warner Bros./WAR,-,4,0,4,1,0,1,0,0,0,1,0,0.006,0,0.006,269,424,1,1,1,1,0,1,289,1,390,1,-,-,364,-,-,-,-,-,-,-,-,-,-
86,-,365,Yes,FRANK RAY,Streetlights,Stoney Creek,-,4,0,4,1,0,1,0,0,0,1,0,0.006,0,0.006,278,501,1,1,1,1,0,1,280,1,391,1,-,-,365,-,-,-,-,-,-,-,-,-,-
366,-,366,Yes,MARYNN TAYLOR,"i love you, remember",Black River Entertainment,-,4,0,4,1,0,1,0,1,0,0,0,0.005,0,0.005,320,540,1,1,1,1,0,1,495,1,392,1,-,-,366,-,-,-,-,-,-,-,-,-,-
333,-,367,Yes,LAKE & LYNDALE,Circus,L&L Records,-,4,0,4,1,0,1,1,0,0,0,0,0.004,0,0.004,362,449,1,1,1,1,0,1,544,0,644,0,-,-,367,-,-,-,-,-,-,-,-,-,-
353,-,368,Yes,DEREK JONES,Last Of A Dying Breed,---,-,4,0,4,1,0,1,1,0,0,0,0,0.004,0,0.004,354,431,1,1,1,1,0,1,540,0,645,0,-,-,368,-,-,-,-,-,-,-,-,-,-
365,-,369,Yes,CHANDLER MARIE,Taking Out The Trash,---,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,422,463,1,1,1,1,0,1,311,1,646,0,-,-,369,-,-,-,-,-,-,-,-,-,-
327,-,370,Yes,TANNER FUSSELL,Love Sick Fool,---,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,411,390,1,1,1,1,0,1,268,1,647,0,-,-,370,-,-,-,-,-,-,-,-,-,-
371,-,371,Yes,BETTIN' ON THE MULE,Long Live Country Boy,---,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,389,317,1,1,1,1,0,1,499,1,648,0,-,-,371,-,-,-,-,-,-,-,-,-,-
351,-,372,Yes,HARDY,JACK,Big Loud Rock/Big Loud,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,413,405,1,1,1,1,0,1,338,1,649,0,-,-,372,-,-,-,-,96,-,-,-,-,1653
296,-,373,Yes,JAKE AND JENNY,Across This Bar,---,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,415,423,1,1,1,1,0,1,397,1,650,0,-,-,373,-,-,-,-,-,-,-,-,-,-
213,-,374,Yes,JOSH ABBOTT BAND,Tuesday Night,Atlantic/WEA,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,468,435,1,1,1,1,0,1,336,1,651,0,-,-,374,-,-,-,-,-,-,-,-,-,-
184,-,375,Yes,CODY JOHNSON,Diamond In My Pocket (Live),CoJo/Warner/WMN,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,466,427,1,1,1,1,0,1,432,1,652,0,-,-,375,-,-,-,-,-,-,-,-,-,-
158,-,376,Yes,WADE BOWEN,Acuna,Bowen Sounds,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,458,325,1,1,1,1,0,1,455,1,653,0,-,-,376,-,-,-,-,-,-,-,-,-,-
297,-,377,Yes,BRAXTON KEITH,Honky Tonk City,Torrez Music Group,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,470,439,1,1,1,1,0,1,416,1,654,0,-,-,377,-,-,-,-,-,-,-,-,-,-
209,-,378,Yes,GRANT GILBERT,God & Everybody,River House Artists,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,463,392,1,1,1,1,0,1,500,1,655,0,-,-,378,-,-,-,-,-,-,-,-,-,-
123,-,379,Yes,WADE BOWEN,When Love Comes Around,Bowen Sound/Thirty Tigers,-,4,0,4,1,0,1,0,0,0,0,1,0.002,0,0.002,459,327,1,1,1,1,0,1,252,1,656,0,-,-,379,-,-,-,-,-,-,-,-,-,-
81,-,380,Yes,HAILEY WHITTERS,Fillin' My Cup f/Lit. Big Town,Pigasus/S&D/Big Loud,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,525,569,1,1,1,1,0,1,418,1,657,0,-,-,380,-,-,-,-,-,-,-,-,-,-
381,-,381,Yes,RANDY ROGERS & WADE BOWEN,Shooting Hand,LBT/Thirty Tigers,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,518,505,1,1,1,1,0,1,326,1,658,0,-,-,381,-,-,-,-,-,-,-,-,-,-
207,-,382,Yes,CHARLEY CROCKETT,Welcome To Hard Times,Son Of Davy/Thirty Tigers,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,493,361,1,1,1,1,0,1,313,1,659,0,-,-,382,-,-,5235,-,-,-,-,-,-,-
373,-,383,Yes,TURNPIKE TROUBADOURS,A Cat In The Rain,BossierCity/Thirty Tigers,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,521,550,1,1,1,1,0,1,380,1,660,0,-,-,383,-,-,-,-,-,-,-,-,-,-
297,-,384,Yes,FARON HAMBLIN,Hurtin' Songs,---,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,499,402,1,1,1,1,0,1,484,1,661,0,-,-,384,-,-,-,-,-,-,-,-,-,-
89,-,385,Yes,CASEY DONAHEW,That Got The Girl,Alm.Country/Thirty Tigers,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,495,372,1,1,1,1,0,1,312,1,662,0,-,-,385,-,-,-,-,-,-,-,-,-,-
290,-,386,Yes,BAREFOOT JOE,Just Plain Crazy,Rad Records,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,483,313,1,1,1,1,0,1,496,1,663,0,-,-,386,-,-,-,-,-,-,-,-,-,-
220,-,387,Yes,TONY JACKSON,Country Road,DDS Enterainment,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,503,422,1,1,1,1,0,1,333,1,664,0,-,-,387,-,-,-,-,-,-,-,-,-,-
379,-,388,Yes,BROTHERS OSBORNE,Sun Ain't Even Gone Down Yet,EMI Nashville,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,488,333,1,1,1,1,0,1,413,1,665,0,-,-,388,-,-,-,-,-,-,-,-,-,-
112,-,389,Yes,RANDALL KING,She Gone,Warner/WEA,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,507,442,1,1,1,1,0,1,490,1,666,0,-,-,389,-,-,-,-,-,-,-,-,-,-
237,-,390,Yes,BLACKBERRY SMOKE,Waiting For The Thunder,3 Legged/Thirty Tigers,-,4,0,4,1,0,1,0,0,0,0,1,0.001,0,0.001,486,320,1,1,1,1,0,1,483,1,667,0,-,-,390,-,-,-,-,-,-,-,-,-,-
301,-,391,Yes,MEGAN MORONEY,Sad Songs For Sad People,Columbia/Columbia Nash,-,4,0,4,1,0,1,1,0,0,0,0,0.001,0,0.001,515,480,1,1,1,1,0,1,557,0,668,0,-,-,391,-,-,-,-,-,-,-,-,-,-
56,-,392,Yes,RYAN HURD,Pass It On,Arista Nashville,-,4,0,4,1,0,1,1,0,0,0,0,0.001,0,0.001,502,417,1,1,1,1,0,1,576,0,669,0,-,-,392,-,-,-,-,-,-,-,-,-,-
135,-,393,Yes,JOE PETERS,Buckles And Broken Hearts,---,-,4,0,4,1,0,1,1,0,0,0,0,0.001,0,0.001,517,492,1,1,1,1,0,1,554,0,670,0,-,-,393,-,-,-,-,-,-,-,-,-,-
90,353,394,Yes,SAM HUNT,Body Like A Back Road(Live 20),MCA Nashville,-,4,4,0,1,1,0,0,1,0,0,0,0.007,0.01,-0.003,247,196,1,0,1,1,1,0,487,1,393,1,-,-,394,-,-,-,-,-,-,-,-,-,-
243,387,395,Yes,BRYCE LEATHERWOOD,The Finger,Republic Nash./UMG Nash.,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.003,0,419,265,1,0,1,1,1,0,365,1,671,0,-,-,395,-,-,-,-,-,-,-,-,-,-
224,390,396,Yes,12/OC,Mama's Right,---,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.003,0,384,259,1,0,1,1,1,0,478,1,672,0,-,-,396,-,-,-,-,-,-,-,-,-,-
329,362,397,Yes,WHISKEY SIX,Life Of Memories,G-Force Music,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.003,0,450,268,1,0,1,1,1,0,442,1,673,0,-,-,397,-,-,-,-,-,-,-,-,-,-
364,392,398,Yes,WILLIAM BECKMANN,All Of My Ex's (Still Make..),Highway 90,-,4,4,0,1,1,0,0,0,0,0,1,0.002,0.002,0,457,270,1,0,1,1,1,0,304,1,674,0,-,-,398,-,-,-,-,-,-,-,-,-,-
362,364,399,Yes,RANDALL KING,Hang Of Hangin' On,Warner Music Nashville,-,4,4,0,1,1,0,0,0,0,0,1,0.002,0.002,0,472,275,1,0,1,1,1,0,309,1,675,0,-,-,399,-,-,-,-,-,-,-,-,-,-
376,391,400,Yes,KIN FAUX,Honky Tonk Honey,---,-,4,4,0,1,1,0,0,0,0,0,1,0.002,0.002,0,471,274,1,0,1,1,1,0,393,1,676,0,-,-,400,-,-,-,-,-,-,-,-,-,-
217,385,401,Yes,THE STEEL WOODS,Let The Rain Come Down,Woods Music,-,4,4,0,1,1,0,0,0,0,0,1,0.001,0.001,0,520,295,1,0,1,1,1,0,275,1,677,0,-,-,401,-,-,-,-,-,-,-,-,-,-
199,344,402,Yes,KOLTON MOORE/CHOSEN FEW,Peace In The Pines,---,-,4,4,0,1,1,0,0,0,0,0,1,0.001,0.001,0,514,291,1,0,1,1,1,0,339,1,678,0,-,-,402,-,-,-,-,-,-,-,-,-,-
126,340,403,Yes,CURTIS GRIMES,From Where I'm Standing,Lonely River,-,4,4,0,1,1,0,0,0,0,0,1,0.001,0.001,0,498,288,1,0,1,1,1,0,315,1,679,0,-,-,403,-,-,-,-,-,-,-,-,-,-
118,260,404,,TYLER CHILDERS,House Fire,Hickman Holler/RCA,-,4,8,-4,2,4,-2,1,0,1,0,0,0.006,0.01,-0.004,263,195,1,0,1,2,4,-2,266,1,394,1,-,-,404,-,-,1252,-,-,-,-,-,-,-
117,241,405,,LUKE COMBS,Any Given Friday Night,River House/Columbia Nash,-,4,8,-4,1,2,-1,0,1,0,0,0,0.007,0.013,-0.006,243,176,1,0,1,1,2,-1,522,1,395,1,-,-,405,-,-,-,-,-,-,-,-,-,-
119,216,406,,RONNIE MILSAP,Stranger In My House f/L.Bryan,Riser House Records,-,4,13,-9,1,3,-2,0,0,1,0,0,0.01,0.026,-0.016,219,135,1,0,1,1,3,-2,299,1,396,1,-,-,406,-,-,-,-,-,-,-,-,-,-
187,207,407,,CANAAN SMITH,Here Lately,---,-,4,15,-11,4,15,-11,0,2,0,1,1,0,0,0,567,518,1,0,1,4,15,-11,167,4,269,3,-,-,407,-,-,-,-,-,-,-,-,-,-
192,206,408,,TAYLOR SWIFT,Now That We... (Taylor's Vers),Republic,-,4,15,-11,4,15,-11,1,0,2,0,1,0,0,0,573,534,1,0,1,4,15,-11,191,3,315,2,-,216,408,-,142,-,-,-,-,-,-,-,-
81,81,409,,HANNAH ELLIS,Too Much And Not Enough,Curb,-,4,181,-177,1,52,-51,0,0,0,1,0,0.011,0.103,-0.092,203,92,1,0,1,0,1,-1,263,1,397,1,-,-,409,-,-,-,-,-,-,-,-,-,-
89,806,410,Yes,THE FRONTMEN,Amazed,BBR Music Group,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,292,389,1,1,1,1,0,1,298,1,398,1,-,-,410,-,-,-,-,-,-,-,-,-,-
411,693,411,Yes,TRIBUTE QUARTET,Free Indeed,Daywind,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,380,547,1,1,1,1,0,1,449,1,399,1,-,-,411,-,-,-,-,-,-,-,-,-,-
398,685,412,Yes,"LAUREN, AMBER & KENNA",A Little Bit Of Heaven,Horizon/Sonlite,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,363,453,1,1,1,1,0,1,479,1,400,1,-,-,412,-,-,-,-,-,-,-,-,-,-
413,709,413,Yes,THE MEADOWS,Praying People,Artist Resource Services,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,366,470,1,1,1,1,0,1,250,1,401,1,-,-,413,-,-,-,-,-,-,-,-,-,-
282,668,414,Yes,WES HAMPTON,On And On,---,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,348,404,1,1,1,1,0,1,279,1,402,1,-,-,414,-,-,-,-,-,-,-,-,-,-
209,686,415,Yes,SOUTHBOUND,He's Got A Way,Daywind,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,372,519,1,1,1,1,0,1,272,1,403,1,-,-,415,-,-,-,-,-,-,-,-,-,-
145,707,416,Yes,TRIBUTE QUARTET,I Call It Home,Daywind,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,382,548,1,1,1,1,0,1,476,1,404,1,-,-,416,-,-,-,-,-,-,-,-,-,-
136,665,417,Yes,JOSEPH HABEDANK,Here He Comes,Daywind,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,345,399,1,1,1,1,0,1,260,1,405,1,-,-,417,-,-,-,-,-,-,-,-,-,-
203,666,418,Yes,ERNIE HAASE & SIGNATURE SOUND,I Know My Savior Cares,StowTown,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,344,398,1,1,1,1,0,1,246,1,406,1,-,-,418,-,-,-,-,-,-,-,-,-,-
188,689,419,Yes,DOWN EAST BOYS,Ready To Leave,Sonlite,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,340,374,1,1,1,1,0,1,238,1,407,1,-,-,419,-,-,-,-,-,-,-,-,-,-
252,696,420,Yes,JUSTIFIED QUARTET,Turn Your Back,Big Picture,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,355,437,1,1,1,1,0,1,379,1,408,1,-,-,420,-,-,-,-,-,-,-,-,-,-
247,698,421,Yes,STEELES,A Hundred Different Altars,StowTown,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,374,526,1,1,1,1,0,1,411,1,409,1,-,-,421,-,-,-,-,-,-,-,-,-,-
81,653,422,Yes,KYLIE FREY,I Do Thing,---,-,3,0,3,1,0,1,0,0,0,1,0,0.003,0,0.003,410,388,1,1,1,1,0,1,471,1,410,1,-,-,422,-,-,-,-,-,-,-,-,-,-
96,663,423,Yes,KOE WETZEL,Oklahoma Sun,Columbia,-,3,0,3,1,0,1,1,0,0,0,0,0,0,0,553,447,1,1,1,1,0,1,543,0,680,0,-,-,423,-,-,-,-,-,-,-,-,-,-
80,520,424,Yes,CAYLEE HAMMACK,"Lord, I Hope This..f/A.Jackson",Capitol Nashville,-,3,2,1,1,1,0,0,0,0,1,0,0.006,0.003,0.003,265,263,1,1,1,0.5,0.5,0,373,1,411,1,-,-,424,-,-,-,-,-,-,-,-,-,-
192,-,425,Yes,SAM HUNT,This Land Is Your Land,Atlantic,-,3,0,3,1,0,1,0,1,0,0,0,0.007,0,0.007,248,415,1,1,1,1,0,1,451,1,412,1,-,-,425,-,-,-,-,-,-,-,-,-,-
233,-,426,Yes,MALLARY HOPE,Now,Curb Word,-,3,0,3,1,0,1,0,0,0,1,0,0.006,0,0.006,268,412,1,1,1,1,0,1,239,1,413,1,-,-,426,-,-,-,-,-,-,-,-,-,-
82,-,427,Yes,BLAKE SHELTON,Bible Verses,Warner/WMN,-,3,0,3,1,0,1,0,0,0,1,0,0.006,0,0.006,279,511,1,1,1,1,0,1,440,1,414,1,-,-,427,-,-,-,-,-,-,-,-,-,-
428,-,428,Yes,LES HALLES,Final Mirage,Not Not Fun,-,3,0,3,1,0,1,0,0,1,0,0,0.006,0,0.006,274,456,1,1,1,1,0,1,438,1,415,1,-,-,428,-,-,-,-,-,-,-,-,-,-
429,-,429,Yes,CHRIS STAPLETON,Weight Of Your World,Mercury Nashville,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,280,524,1,1,1,1,0,1,290,1,416,1,-,-,429,-,-,-,-,-,-,-,-,-,-
101,-,430,Yes,MORGAN WALLEN,180 (Lifestyle),Big Loud/Mercury/Republic,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,323,560,1,1,1,1,0,1,425,1,417,1,-,-,430,-,-,-,-,-,-,-,-,-,-
147,-,431,Yes,BILLY RAY CYRUS,Achy Breaky Heart (2017),Flatwood/In2une Nashville,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,286,363,1,1,1,1,0,1,525,1,418,1,-,-,431,-,-,-,-,-,-,-,-,-,-
92,-,432,Yes,MORGAN WALLEN,Silverado For Sale,Big Loud/Republic,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,324,563,1,1,1,1,0,1,346,1,419,1,-,-,432,-,-,-,-,-,-,-,-,-,-
243,-,433,Yes,KELLIE PICKLER,Star Spangled Banner,---,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,307,493,1,1,1,1,0,1,335,1,420,1,-,-,433,-,-,-,-,-,-,-,-,-,-
268,-,434,Yes,BLANE HOWARD,How 'Bout Those Chiefs,---,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,350,414,1,1,1,1,0,1,323,1,421,1,-,-,434,-,-,-,-,-,-,-,-,-,-
157,-,435,Yes,NELONS,Grace Ain't Fair,Daywind,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,368,483,1,1,1,1,0,1,351,1,422,1,-,-,435,-,-,-,-,-,-,-,-,-,-
436,-,436,Yes,SOUTHBOUND,Somebody Testify,Daywind,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,373,520,1,1,1,1,0,1,273,1,423,1,-,-,436,-,-,-,-,-,-,-,-,-,-
304,-,437,Yes,LYNN ANDERSON,Sky Full Of Angels f/Martins,Center Sound Records,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,329,302,1,1,1,1,0,1,404,1,424,1,-,-,437,-,-,-,-,-,-,-,-,-,-
438,-,438,Yes,THE CRAGUNS,Been With Jesus,---,-,3,0,3,1,0,1,0,1,0,0,0,0.004,0,0.004,339,358,1,1,1,1,0,1,349,1,425,1,-,-,438,-,-,-,-,-,-,-,-,-,-
