PK,Rank,,,Artist,Title,Label,Wks On,Points,,,Spins,,,Dayparts,,,,,Impressions,,,,,Stations,,Avg. Station Rotations,,,,w/o OVN,,6am to 7pm,,Format By Format Rank,,,,,,,,,,,,
,LW,TW,,,,,,TW,LW,+/-,TW,LW,+/-,OVN,AMD,MID,PMD,EVE,TW,LW,+/-,rTW,rLW,On,New,On,TW,LW,+/-,Rank,TW,Rank,TW,AC,Hot AC,Country,Gospel,Top 40,Triple A,Active Rock,Alternative,Urban,R&B,Rhythmic,Dance,Big Picture
60,260,246,Yes,ASHLEY MCBRYDE,Martha Divine,Warner/WMN,-,7,7,0,5,5,0,1,2,1,1,0,0.007,0.004,0.003,235,239,2,1,2,2.5,2.5,0,152,4,213,4,-,-,246,-,-,-,-,-,-,-,-,-,-
247,-,247,Yes,COOPER ALAN,Take Forever,Cooped Up,-,7,0,7,3,0,3,0,3,0,0,0,0.01,0,0.01,196,280,3,3,3,1,0,1,156,3,233,3,-,-,247,-,-,-,-,-,-,-,-,-,-
248,-,248,Yes,MEGAN MARONEY,No Caller ID,Columbia Nashville,-,7,0,7,3,0,3,1,0,0,1,1,0.006,0,0.006,284,440,2,2,2,1.5,0,1.5,228,2,309,1,-,-,248,-,-,-,-,-,-,-,-,-,-
94,261,249,Yes,ZACH BRYAN,Fear And Friday's,Warner,-,7,7,0,3,3,0,0,0,0,0,3,0.003,0.003,0,392,245,1,0,1,3,3,0,177,3,543,0,-,-,249,-,-,-,-,-,-,-,-,-,-
250,-,250,Yes,LACI KAYE BOOTH,True Love,Geffen,-,7,0,7,2,0,2,0,2,0,0,0,0.009,0,0.009,205,301,2,2,2,1,0,1,206,2,267,2,-,-,250,-,-,-,-,-,-,-,-,-,-
74,202,251,,THOMAS RHETT,Church Boots,Valory Music Co.,-,7,11,-4,3,5,-2,1,0,0,0,2,0.002,0.005,-0.003,483,224,3,0,3,0.6,1,-0.4,217,2,544,0,-,-,251,-,-,-,-,-,-,-,-,-,-
119,197,252,,PRYOR & LEE,National Anthem,Black River Entertainment,-,7,12,-5,2,3,-1,1,1,0,0,0,0.008,0.014,-0.006,217,159,2,2,2,0.4,0.6,-0.2,274,1,310,1,-,-,252,-,-,-,-,-,-,-,-,-,-
69,192,253,,DIPLO & MORGAN WALLEN,Heartless (f/Julia Michaels),Columbia,-,7,13,-6,3,4,-1,0,0,1,2,0,0.011,0.015,-0.004,188,153,2,0,2,0.8,1,-0.3,164,3,234,3,-,-,253,-,934,-,-,-,-,-,-,-,-
24,177,254,,PRISCILLA BLOCK,My Bar,InDent/Mercury Nashville,-,7,15,-8,2,3,-1,0,0,0,2,0,0.011,0.016,-0.005,186,143,2,1,2,0.7,1,-0.3,207,2,268,2,-,-,254,-,-,-,-,-,-,-,-,-,-
19,783,255,Yes,KELSEA BALLERINI,Heartfirst,Black River Entertainment,-,6,0,6,3,0,3,0,1,1,0,1,0.006,0,0.006,244,286,2,2,2,1.5,0,1.5,182,3,269,2,-,-,255,-,-,-,-,-,-,-,-,-,-
139,752,256,Yes,JON WOLFE,Boots On A Dance Floor,Fool Hearted Productions,-,6,0,6,1,0,1,1,0,0,0,0,0.001,0,0.001,503,561,1,1,1,1,0,1,562,0,545,0,-,-,256,-,-,-,-,-,-,-,-,-,-
41,850,257,Yes,MIDLAND,Sunrise Tells The Story,Big Machine,-,6,0,6,1,0,1,1,0,0,0,0,0.001,0,0.001,497,454,1,1,1,1,0,1,553,0,546,0,-,-,257,-,-,-,-,-,-,-,-,-,-
118,270,258,Yes,TYLER CHILDERS,House Fire,Hickman Holler/RCA,-,6,6,0,3,3,0,1,0,1,0,1,0.006,0.006,0,251,199,1,0,1,3,3,0,189,2,311,1,-,-,258,-,-,774,-,-,-,-,-,-,-
111,-,259,Yes,RANDY ROGERS & WADE BOWEN,Rhinestoned,Lil' Buddy Toons,-,6,0,6,1,0,1,0,0,0,1,0,0.015,0,0.015,170,486,1,1,1,1,0,1,451,1,312,1,-,-,259,-,-,-,-,-,-,-,-,-,-
137,-,260,Yes,MORGAN WALLEN,Little Rain,Big Loud,-,6,0,6,1,0,1,0,0,0,1,0,0.015,0,0.015,171,542,1,1,1,1,0,1,421,1,313,1,-,-,260,-,-,-,-,-,-,-,-,-,-
172,-,261,Yes,JAKE BUSH,If You Ever Get Lonely,---,-,6,0,6,1,0,1,0,0,0,1,0,0.015,0,0.015,167,316,1,1,1,1,0,1,484,1,314,1,-,-,261,-,-,-,-,-,-,-,-,-,-
131,-,262,Yes,MIKE RYAN,Other Side Of The Radio,Rock & Soul,-,6,0,6,1,0,1,1,0,0,0,0,0.001,0,0.001,501,492,1,1,1,1,0,1,551,0,547,0,-,-,262,-,-,-,-,-,-,-,-,-,-
105,265,263,Yes,PARKER MCCOLLUM,Young Man's Blues,MCA Nashville,-,6,6,0,1,1,0,1,0,0,0,0,0.001,0.015,-0.014,496,154,1,0,1,1,1,0,559,0,548,0,-,-,263,-,-,-,-,-,-,-,-,-,-
146,276,264,Yes,CODY JINKS,Hippies & Cowboys ('17),Late August,-,6,6,0,1,1,0,1,0,0,0,0,0.001,0.001,0,492,269,1,0,1,1,1,0,550,0,549,0,-,-,264,-,-,-,-,-,-,-,-,-,-
129,278,265,Yes,RANDALL KING,Tuggin' On My Heartstrings,---,-,6,6,0,1,1,0,1,0,0,0,0,0.001,0.001,0,495,270,1,0,1,1,1,0,546,0,550,0,-,-,265,-,-,-,-,-,-,-,-,-,-
127,219,266,Yes,BRAD PAISLEY,The Star Spangled Banner,---,-,6,9,-3,2,2,0,0,1,1,0,0,0.01,0.005,0.005,202,223,2,2,2,0.5,0.5,0,205,2,270,2,-,-,266,-,-,-,-,-,-,-,-,-,-
190,698,267,Yes,CARRIE UNDERWOOD,Great Is Thy Faithfulness,Capitol Nashville,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,238,538,1,1,1,1,0,1,403,1,315,1,-,-,267,-,-,-,-,-,-,-,-,-,-
216,786,268,Yes,MIDLAND,Fast Hearts And Slow Towns,Big Machine,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,437,453,1,1,1,1,0,1,446,1,551,0,-,-,268,-,-,-,-,-,-,-,-,-,-
170,794,269,Yes,KOLBY COOPER,If I Still Had It,Combustion Masters,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,400,336,1,1,1,1,0,1,317,1,552,0,-,-,269,-,-,-,-,-,-,-,-,-,-
270,811,270,Yes,RED CLAY STRAYS,Good Godly Woman,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,445,482,1,1,1,1,0,1,416,1,553,0,-,-,270,-,-,-,-,-,-,-,-,-,-
199,826,271,Yes,KOLTON MOORE/CHOSEN FEW,Peace In The Pines,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,439,458,1,1,1,1,0,1,300,1,554,0,-,-,271,-,-,-,-,-,-,-,-,-,-
193,817,272,Yes,CODY MATTHEWS,Wine To A Whiskey,C.M. Music Entertainment,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,434,444,1,1,1,1,0,1,397,1,555,0,-,-,272,-,-,-,-,-,-,-,-,-,-
87,818,273,Yes,AUSTIN SNELL,Wasting All These Tears,River House/WMN,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,453,503,1,1,1,1,0,1,335,1,556,0,-,-,273,-,-,-,-,-,-,-,-,-,-
274,801,274,Yes,JULY TURNER,That's How It Goes,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,457,530,1,1,1,1,0,1,537,1,557,0,-,-,274,-,-,-,-,-,-,-,-,-,-
275,802,275,Yes,CHRIS CHAPMAN,Take It To The House f/K.Moon,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,398,324,1,1,1,1,0,1,292,1,558,0,-,-,275,-,-,-,-,-,-,-,-,-,-
260,807,276,Yes,LEAH BELLE FASER,If He Was A Truck,LBF,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,406,366,1,1,1,1,0,1,529,1,559,0,-,-,276,-,-,-,-,-,-,-,-,-,-
257,804,277,Yes,JACOB BRYANT,The Bottom (Raise 'Em Up),Amer. Roots/Thirty Tigers,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,394,314,1,1,1,1,0,1,305,1,560,0,-,-,277,-,-,-,-,-,-,-,-,-,-
278,808,278,Yes,CLAYTON HACKLE,Back Porch Paradise,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,412,382,1,1,1,1,0,1,431,1,561,0,-,-,278,-,-,-,-,-,-,-,-,-,-
202,862,279,Yes,LEAH BELLE FASER,Because,LBF,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,404,364,1,1,1,1,0,1,344,1,562,0,-,-,279,-,-,-,-,-,-,-,-,-,-
279,812,280,Yes,BLAINE BUNTING,Savannah,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,395,315,1,1,1,1,0,1,386,1,563,0,-,-,280,-,-,-,-,-,-,-,-,-,-
280,813,281,Yes,WESLEY PACE,Would We,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,442,473,1,1,1,1,0,1,275,1,564,0,-,-,281,-,-,-,-,-,-,-,-,-,-
257,800,282,Yes,JACOB BRYANT,Amen,Amer. Roots/Thirty Tigers,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,393,313,1,1,1,1,0,1,497,1,565,0,-,-,282,-,-,-,-,-,-,-,-,-,-
273,796,283,Yes,ZACH WALLER,Don't Wanna Be Here,Riffchord Music Group,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,461,547,1,1,1,1,0,1,324,1,566,0,-,-,283,-,-,-,-,-,-,-,-,-,-
277,828,284,Yes,PEYTAN PORTER,God's Hotel,Warner Chappell,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,443,476,1,1,1,1,0,1,347,1,567,0,-,-,284,-,-,-,-,-,-,-,-,-,-
270,833,285,Yes,ASHLEY BROOKS,Gettin' Old,Independent,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,391,307,1,1,1,1,0,1,436,1,568,0,-,-,285,-,-,-,-,-,-,-,-,-,-
285,814,286,Yes,CHASE BAKER,Kawntry Sawng,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,382,285,1,1,1,1,0,1,459,1,569,0,-,-,286,-,-,-,-,-,-,-,-,-,-
271,816,287,Yes,JULY TURNER,"Your Friend, A Beer Can",---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,458,531,1,1,1,1,0,1,385,1,570,0,-,-,287,-,-,-,-,-,-,-,-,-,-
281,827,288,Yes,GAVIN ADCOCK,Ain't No Cure,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,381,276,1,1,1,1,0,1,249,1,571,0,-,-,288,-,-,-,-,-,-,-,-,-,-
280,822,289,Yes,ASHLEY BROOKS,Bad News,Independent,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,390,306,1,1,1,1,0,1,429,1,572,0,-,-,289,-,-,-,-,-,-,-,-,-,-
215,474,290,Yes,JEFF & SHERI EASTER,Here Comes Jesus f/ Mo Pitney,She Loved Music,-,5,3,2,1,1,0,0,1,0,0,0,0.007,0.006,0.001,227,201,1,1,1,0.5,0.5,0,306,1,316,1,-,-,290,-,-,-,-,-,-,-,-,-,-
217,486,291,Yes,TRUESONG,Waiting For Me,New Day,-,5,3,2,1,1,0,0,1,0,0,0,0.007,0.006,0.001,237,215,1,1,1,0.5,0.5,0,283,1,317,1,-,-,291,-,-,-,-,-,-,-,-,-,-
292,422,292,Yes,AVENUE,New Name Written Down...,Penn Street Records,-,5,3,2,1,1,0,0,1,0,0,0,0.007,0.006,0.001,223,196,1,1,1,0.5,0.5,0,284,1,318,1,-,-,292,-,-,-,-,-,-,-,-,-,-
53,427,293,Yes,DILLON CARMICHAEL,Hot Beer,Riser House,-,5,3,2,1,2,-1,0,1,0,0,0,0.007,0.005,0.002,226,219,1,1,1,0.3,0.7,-0.3,277,1,319,1,-,-,293,-,-,-,-,-,-,-,-,-,-
294,-,294,Yes,BELLAMY BROTHERS/GENE WATSON,Forever Ain't Long Enough,Bellamy Bros.,-,5,0,5,3,0,3,2,1,0,0,0,0.003,0,0.003,384,291,3,3,3,1,0,1,500,1,320,1,-,-,294,-,-,-,-,-,-,-,-,-,-
295,-,295,Yes,WYATT MCCUBBIN,Keep Your Radio On,50 Egg Records/Tape Room,-,5,0,5,2,0,2,0,0,2,0,0,0.011,0,0.011,193,447,1,1,1,2,0,2,188,2,271,2,-,-,295,-,-,-,-,-,-,-,-,-,-
296,-,296,Yes,TYLER HUBBARD,Wish You Would,EMI Nashville,-,5,0,5,2,0,2,0,2,0,0,0,0.006,0,0.006,267,394,1,1,1,2,0,2,220,2,272,2,-,-,296,-,-,-,-,-,-,-,-,-,-
185,-,297,Yes,MEGAN MORONEY,Lucky,Columbia/Columbia Nash,-,5,0,5,1,0,1,0,0,0,1,0,0.01,0,0.01,200,460,1,1,1,1,0,1,243,1,321,1,-,-,297,-,-,-,-,-,-,-,-,-,-
298,-,298,Yes,JORDAN FAMILY BAND,In God's Time,Skyland Records,-,5,0,5,1,0,1,0,0,1,0,0,0.01,0,0.01,198,413,1,1,1,1,0,1,376,1,322,1,-,-,298,-,-,-,-,-,-,-,-,-,-
299,-,299,Yes,OLD PATHS,He Bought Me,Sonlite,-,5,0,5,1,0,1,0,0,1,0,0,0.01,0,0.01,201,472,1,1,1,1,0,1,474,1,323,1,-,-,299,-,-,-,-,-,-,-,-,-,-
255,-,300,Yes,GUARDIANS QUARTET,He Grew The Tree,Daywind Records,-,5,0,5,1,0,1,0,0,1,0,0,0.01,0,0.01,203,480,1,1,1,1,0,1,458,1,324,1,-,-,300,-,-,-,-,-,-,-,-,-,-
301,-,301,Yes,DRAKE MILLIGAN,What I Couldn't Forget,Stoney Creek,-,5,0,5,1,0,1,0,0,0,1,0,0.008,0,0.008,213,455,1,1,1,1,0,1,394,1,325,1,-,-,301,-,-,-,-,-,-,-,-,-,-
122,-,302,Yes,OLD DOMINION,Love Drunk And Happy,Columbia Nashville,-,5,0,5,1,0,1,0,1,0,0,0,0.008,0,0.008,215,471,1,1,1,1,0,1,515,1,326,1,-,-,302,-,-,-,-,-,-,-,-,-,-
145,-,303,Yes,MATT DAME,Some Things You Can't Do,---,-,5,0,5,1,0,1,0,1,0,0,0,0.008,0,0.008,211,341,1,1,1,1,0,1,270,1,327,1,-,-,303,-,-,-,-,-,-,-,-,-,-
32,-,304,Yes,MATT STELL,Man Made,RECORDS Nashville,-,5,0,5,1,0,1,0,1,0,0,0,0.008,0,0.008,221,511,1,1,1,1,0,1,428,1,328,1,-,-,304,-,-,-,-,-,-,-,-,-,-
284,-,305,Yes,KNIGHT FAMILY,In The Waiting,AOK,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,232,429,1,1,1,1,0,1,418,1,329,1,-,-,305,-,-,-,-,-,-,-,-,-,-
123,-,306,Yes,REBA MCENTIRE,"Hallelujah, Amen",Valory/NASH Icon,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,236,448,1,1,1,1,0,1,268,1,330,1,-,-,306,-,-,-,-,-,-,-,-,-,-
154,-,307,Yes,ANNE WILSON,My Jesus,Capitol/Cap CMG,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,240,559,1,1,1,1,0,1,504,1,331,1,55,366,307,-,772,-,-,-,-,-,-,-,-
231,-,308,Yes,MASTER'S VOICE,Peace Like A River,Sonlite,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,234,442,1,1,1,1,0,1,271,1,332,1,-,-,308,-,-,-,-,-,-,-,-,-,-
260,-,309,Yes,RANDALL KING,I'll Fly Away,Warner/WMN,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,231,424,1,1,1,1,0,1,263,1,333,1,-,-,309,-,-,-,-,-,-,-,-,-,-
310,-,310,Yes,ASHLEY WALLS,Beside You,Goose Creek Inn Records,-,5,0,5,1,0,1,0,0,0,0,1,0.004,0,0.004,379,548,1,1,1,1,0,1,534,1,573,0,-,-,310,-,-,-,-,-,-,-,-,-,-
299,-,311,Yes,MARK WARE,Can't Touch You,Perry Music Group,-,5,0,5,1,0,1,0,0,0,0,1,0.004,0,0.004,380,550,1,1,1,1,0,1,333,1,574,0,-,-,311,-,-,-,-,-,-,-,-,-,-
303,-,312,Yes,SHANE SMITH & THE SAINTS,All The Way,Geronimo W./Thirty Tigers,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,452,502,1,1,1,1,0,1,334,1,575,0,-,-,312,-,-,-,-,-,-,-,-,-,-
220,-,313,Yes,TONY JACKSON,Country Road,DDS Enterainment,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,418,401,1,1,1,1,0,1,452,1,576,0,-,-,313,-,-,-,-,-,-,-,-,-,-
143,-,314,Yes,WHISKEY MYERS,Bury My Bones,Wiggy Thump/Thirty Tigers,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,464,553,1,1,1,1,0,1,440,1,577,0,-,-,314,-,-,-,-,-,-,-,-,-,-
102,-,315,Yes,CODY JINKS,Same Kind Of Crazy As Me,Late August,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,419,406,1,1,1,1,0,1,398,1,578,0,-,-,315,-,-,-,-,-,-,-,-,-,-
237,-,316,Yes,BLACKBERRY SMOKE,Waiting For The Thunder,3 Legged/Thirty Tigers,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,386,297,1,1,1,1,0,1,304,1,579,0,-,-,316,-,-,-,-,-,-,-,-,-,-
303,-,317,Yes,TURNPIKE TROUBADOURS,A Cat In The Rain,BossierCity/Thirty Tigers,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,459,532,1,1,1,1,0,1,310,1,580,0,-,-,317,-,-,-,-,-,-,-,-,-,-
90,-,318,Yes,CHRIS STAPLETON,Devil Always Made Me Think...,Mercury Nashville,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,454,509,1,1,1,1,0,1,530,1,581,0,-,-,318,-,-,-,-,-,-,-,-,-,-
112,-,319,Yes,RANDALL KING,She Gone,Warner/WEA,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,428,425,1,1,1,1,0,1,434,1,582,0,-,-,319,-,-,-,-,-,-,-,-,-,-
265,-,320,Yes,FLATLAND CAVALRY,Oughta See You (The Way I Do),Flatland Cav./Interscope,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,409,371,1,1,1,1,0,1,491,1,583,0,-,-,320,-,-,-,-,-,-,-,-,-,-
244,-,321,Yes,TYLER BOOTH,Hank Crankin' People,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,387,302,1,1,1,1,0,1,450,1,584,0,-,-,321,-,-,-,-,-,-,-,-,-,-
282,-,322,Yes,FARON HAMBLIN,Hurtin' Songs,---,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,413,383,1,1,1,1,0,1,427,1,585,0,-,-,322,-,-,-,-,-,-,-,-,-,-
119,-,323,Yes,MORGAN WADE,Take Me Away,Arista Nashville,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,460,540,1,1,1,1,0,1,401,1,586,0,-,-,323,-,-,-,-,-,-,-,-,-,-
126,-,324,Yes,CURTIS GRIMES,From Where I'm Standing,Lonely River,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,411,378,1,1,1,1,0,1,351,1,587,0,-,-,324,-,-,-,-,-,-,-,-,-,-
89,-,325,Yes,CASEY DONAHEW,That Got The Girl,Alm.Country/Thirty Tigers,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,402,348,1,1,1,1,0,1,248,1,588,0,-,-,325,-,-,-,-,-,-,-,-,-,-
311,-,326,Yes,COREY SMITH,The Regular,UNDERtone Records,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,451,501,1,1,1,1,0,1,366,1,589,0,-,-,326,-,-,-,-,-,-,-,-,-,-
115,-,327,Yes,NIKO MOON,HEAVEN HAS A BAR f/Zac Brown,RCA Nashville,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,438,456,1,1,1,1,0,1,467,1,590,0,-,-,327,-,-,-,-,-,-,-,-,-,-
177,-,328,Yes,LEAH BELLE FASER,Better Than Mine,LBF,-,5,0,5,1,0,1,0,0,0,0,1,0.003,0,0.003,405,365,1,1,1,1,0,1,358,1,591,0,-,-,328,-,-,-,-,-,-,-,-,-,-
329,-,329,Yes,BRYAN ANDERSON,Weekend,---,-,5,0,5,1,0,1,1,0,0,0,0,0.001,0,0.001,487,283,1,1,1,1,0,1,548,0,592,0,-,-,329,-,-,-,-,-,-,-,-,-,-
325,325,330,Yes,CAM VANCE,That's What Hurts The Most,Vance Records,-,5,5,0,1,1,0,0,0,0,0,1,0.004,0.004,0,376,244,1,0,1,1,1,0,410,1,593,0,-,-,330,-,-,-,-,-,-,-,-,-,-
326,326,331,Yes,MATT ROGERS,Whatever Keeps You Crazy,Matt Rogers Country,-,5,5,0,1,1,0,0,0,0,0,1,0.004,0.004,0,372,242,1,0,1,1,1,0,260,1,594,0,-,-,331,-,-,-,-,-,-,-,-,-,-
328,328,332,Yes,ADAM KIRKPATRICK,A Place Of Tears,---,-,5,5,0,1,1,0,0,0,0,0,1,0.004,0.004,0,367,237,1,0,1,1,1,0,404,1,595,0,-,-,332,-,-,-,-,-,-,-,-,-,-
295,352,333,Yes,SMOKEY JONES/3 DOLLAR PISTOLS,Like All The Stars,---,-,5,5,0,1,1,0,0,0,0,0,1,0.004,0.004,0,366,235,1,0,1,1,1,0,414,1,596,0,-,-,333,-,-,-,-,-,-,-,-,-,-
184,357,334,Yes,HARDY,JACK,Big Loud Rock/Big Loud,-,5,5,0,1,1,0,0,0,0,0,1,0.004,0.004,0,362,233,1,0,1,1,1,0,339,1,597,0,-,-,334,-,-,-,-,98,-,-,-,-,1628
158,282,335,Yes,JOSH WARD,The Devil Don't Scare Me,---,-,5,5,0,1,1,0,0,0,0,0,1,0.003,0.003,0,462,254,1,0,1,1,1,0,265,1,598,0,-,-,335,-,-,-,-,-,-,-,-,-,-
68,305,336,Yes,CRAIG MORGAN,"The Father, My Son, And The...",Broken Bow,-,5,5,0,1,1,0,0,0,0,0,1,0.003,0.002,0.001,440,264,1,0,1,1,1,0,368,1,599,0,-,-,336,-,-,-,-,-,-,-,-,-,-
286,286,337,Yes,JON LANGSTON,I Ain't Country f/T. Denning,EMI Nashville,-,5,5,0,1,1,0,0,0,0,0,1,0.003,0.003,0,432,251,1,0,1,1,1,0,229,1,600,0,-,-,337,-,-,-,-,-,-,-,-,-,-
63,294,338,Yes,KIDD G,Daylight Savings,Rebel/Valory/Geffen,-,5,5,0,1,1,0,0,0,0,0,1,0.003,0.003,0,424,249,1,0,1,1,1,0,512,1,601,0,-,-,338,-,-,-,-,-,-,-,-,-,-
79,234,339,,PARKER MCCOLLUM,Like A Cowboy,MCA Nashville,-,5,8,-3,1,2,-1,0,0,0,0,1,0.003,0.012,-0.009,435,174,1,1,1,0.5,1,-0.5,438,1,602,0,-,-,339,-,-,-,-,-,-,-,-,-,-
154,227,340,,JORDAN DAVIS,A Little Lime,MCA Nashville,-,5,9,-4,3,4,-1,2,0,0,0,1,0,0.002,-0.002,513,259,3,1,3,0.6,0.8,-0.2,513,1,603,0,-,-,340,-,-,-,-,-,-,-,-,-,-
85,222,341,,ZACH BRYAN,Oklahoma Smokeshow,Warner,-,5,9,-4,2,4,-2,1,0,1,0,0,0.004,0.012,-0.008,359,171,1,0,1,2,4,-2,496,1,334,1,-,-,341,-,-,-,-,-,-,-,-,-,-
93,208,342,,FOR KING & COUNTRY,God Only Knows,Curb Word,-,5,10,-5,1,2,-1,1,0,0,0,0,0.002,0.018,-0.016,473,138,1,0,1,1,2,-1,543,0,604,0,1626,2537,342,-,933,-,-,-,-,-,-,-,-
156,199,343,,LUKE COMBS,Don't Tempt Me,River House/Columbia Nash,-,5,11,-6,3,5,-2,2,0,0,0,1,0,0.002,-0.002,512,257,3,0,3,0.6,1,-0.4,426,1,605,0,-,-,343,-,-,-,-,-,-,-,-,-,-
77,179,344,,TIM DUGGER,You're Gonna Love Me,MCC/Curb,-,5,15,-10,1,3,-2,0,0,0,1,0,0.009,0.016,-0.007,207,146,1,0,1,1,3,-2,519,1,335,1,-,-,344,-,-,-,-,-,-,-,-,-,-
140,745,345,Yes,DEMI LOVATO,The Star-Spangled Banner,---,-,4,0,4,1,0,1,0,0,1,0,0,0.008,0,0.008,212,438,1,1,1,1,0,1,365,1,336,1,-,-,345,-,-,-,-,-,-,-,-,-,-
190,753,346,Yes,11TH HOUR,Awake,Sonlite,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,242,275,1,1,1,1,0,1,262,1,337,1,-,-,346,-,-,-,-,-,-,-,-,-,-
206,683,347,Yes,SOUND,All Things,New Day,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,293,505,1,1,1,1,0,1,506,1,338,1,-,-,347,-,-,-,-,-,-,-,-,-,-
186,764,348,Yes,KAREN PECK & NEW RIVER,The Keepers,Daywind,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,273,418,1,1,1,1,0,1,246,1,339,1,-,-,348,-,-,-,-,-,-,-,-,-,-
203,762,349,Yes,ERNIE HAASE & SIGNATURE SOUND,I Know My Savior Cares,StowTown,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,263,380,1,1,1,1,0,1,266,1,340,1,-,-,349,-,-,-,-,-,-,-,-,-,-
296,749,350,Yes,JAKE AND JENNY,Across This Bar,---,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,365,402,1,1,1,1,0,1,396,1,606,0,-,-,350,-,-,-,-,-,-,-,-,-,-
322,751,351,Yes,HOPE SHANLEY,Hat Back,---,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,374,495,1,1,1,1,0,1,244,1,607,0,-,-,351,-,-,-,-,-,-,-,-,-,-
343,768,352,Yes,KIN FAUX,Honky Tonk Honey,---,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,425,421,1,1,1,1,0,1,479,1,608,0,-,-,352,-,-,-,-,-,-,-,-,-,-
353,776,353,Yes,WILLIAM BECKMANN,All Of My Ex's (Still Make..),Highway 90,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,383,290,1,1,1,1,0,1,342,1,609,0,-,-,353,-,-,-,-,-,-,-,-,-,-
129,780,354,Yes,GEORGE STRAIT,All My Ex's Live... (Live '14),MCA Nashville,-,4,0,4,1,0,1,0,0,0,0,1,0,0,0,553,512,1,1,1,1,0,1,411,1,610,0,-,-,354,-,-,-,-,-,-,-,-,-,-
86,539,355,Yes,KIDD G,Summer In A Small Town,Rebel/Valory/Geffen,-,4,2,2,2,1,1,0,0,1,0,1,0.005,0.004,0.001,335,236,1,0,1,2,1,1,202,2,341,1,-,-,355,-,-,-,-,-,-,-,-,-,-
40,542,356,Yes,KASSI ASHTON,Drive You Out Of My Mind,MCA Nashville/Interscope,-,4,2,2,2,1,1,2,0,0,0,0,0,0,0,506,284,1,0,1,2,1,1,552,0,611,0,-,-,356,-,-,-,-,-,-,-,-,-,-
76,-,357,Yes,JASON ALDEAN,Tough Crowd,Macon Music/Broken Bow,-,4,0,4,2,0,2,1,0,1,0,0,0.005,0,0.005,314,281,1,1,1,2,0,2,348,1,342,1,-,-,357,-,-,-,-,-,-,-,-,-,-
