PK,Rank,,,Artist,Title,Label,Wks On,Points,,,Spins,,,Dayparts,,,,,Impressions,,,,,Stations,,Avg. Station Rotations,,,,w/o OVN,,6am to 7pm,,Format By Format Rank,,,,,,,,,,,,
122,206,211,Yes,ELLA LANGLEY & KOE WETZEL,That's Why We Fight,SAWGOD/Columbia,-,15,15,0,7,7,0,3,1,0,0,3,0.006,0.006,0,273,220,1,0,1,7,7,0,182,4,219,1,-,-,211,-,-,-,-,-,-,-,-,-,-
89,204,212,Yes,CHRIS STAPLETON,Arkansas,Mercury Nashville,-,15,15,0,5,5,0,0,0,0,0,5,0.007,0.007,0,255,212,1,0,1,5,5,0,163,5,403,0,-,-,212,-,-,3402,-,-,-,-,-,-,-
145,192,213,,CARTER FAITH,Wild,Suburban Heartbreak,-,15,21,-6,7,10,-3,4,0,0,1,2,0.005,0.013,-0.008,287,174,1,0,1,7,10,-3,194,3,220,1,-,-,213,-,-,-,-,-,-,-,-,-,-
78,181,214,,TEDDY ROBB,Question The Universe,---,-,15,26,-11,3,5,-2,3,0,0,0,0,0.004,0.007,-0.003,350,211,1,0,1,3,5,-2,496,0,404,0,-,-,214,-,-,-,-,-,-,-,-,-,-
87,147,215,,WYATT FLORES,West Of Tulsa,Island,-,15,47,-32,3,7,-4,1,0,0,0,2,0.003,0.009,-0.006,373,197,2,0,2,1.5,3.5,-2,225,2,405,0,-,-,215,-,-,182,-,-,-,-,-,-,-
80,143,216,Yes,LINDSAY ELL,It's Beginning To Look A Lot..,Stoney Creek,-,15,50,-35,5,5,0,0,2,1,0,2,0.02,0.069,-0.049,168,111,3,3,3,1.3,1.3,0,168,5,159,3,-,-,216,-,-,-,-,-,-,-,-,-,-
59,230,217,Yes,INGRID ANDRESS,Feel Like This,Atlantic/Warner/WEA,-,14,12,2,11,9,2,9,0,0,1,1,0.002,0.002,0,406,272,1,0,1,11,9,2,207,2,221,1,-,-,217,-,-,-,-,-,-,-,-,-,-
149,210,218,Yes,RYAN SIMS,Put It On Repeat,Cave Creek,-,14,14,0,6,6,0,5,0,0,0,1,0.004,0.004,0,352,257,1,0,1,6,6,0,325,1,406,0,-,-,218,-,-,-,-,-,-,-,-,-,-
116,-,219,Yes,RANDALL KING,When My Baby's In Boots,Warner/WAR,-,14,0,14,2,0,2,1,0,0,1,0,0.018,0,0.018,180,403,1,1,1,2,0,2,360,1,222,1,-,-,219,-,-,-,-,-,-,-,-,-,-
141,152,220,,BRAXTON KEITH,Give Me A Sunrise,Torrez Music Group,-,14,43,-29,2,6,-4,1,0,0,0,1,0.006,0.038,-0.032,270,128,1,0,1,2,6,-4,356,1,407,0,-,-,220,-,-,-,-,-,-,-,-,-,-
221,414,221,Yes,JON PARDI,"I've Been Bad, Santa",Capitol Nashville,-,13,3,10,7,2,5,0,1,1,2,3,0.014,0.003,0.011,194,268,2,1,2,3.5,1,2.5,148,7,149,4,-,-,221,-,-,-,-,-,-,-,-,-,-
202,475,222,Yes,TAYLOR SWIFT,Ours (Taylor's Version),Republic,-,13,3,10,3,2,1,0,1,0,1,1,0.017,0.001,0.016,182,295,3,1,3,1,0.7,0.3,189,3,180,2,-,-,222,-,-,-,-,-,-,-,-,-,-
32,476,223,Yes,BROTHERS OSBORNE,I'm Not For Everyone,EMI Nashville,-,13,3,10,3,2,1,0,1,0,0,2,0.012,0.004,0.008,202,241,2,2,2,0.8,0.5,0.3,200,3,223,1,-,-,223,-,-,-,-,-,-,-,-,-,-
207,287,224,Yes,LARRY FLEET,Things I Take For Granted,Big Loud,-,13,7,6,4,3,1,0,1,2,1,0,0.025,0.014,0.011,155,172,2,1,2,2,1.5,0.5,179,4,150,4,-,-,224,-,-,-,-,-,-,-,-,-,-
187,233,225,Yes,ZACH BRYAN,Holy Roller f/Sierra Ferrell,Warner,-,13,11,2,6,5,1,2,0,1,0,3,0.008,0.002,0.006,236,275,1,0,1,6,5,1,176,4,224,1,-,-,225,-,-,-,-,-,-,-,-,-,-
130,225,226,Yes,LUKE COMBS & BILLY STRINGS,The Great Divide,Columbia Nash/River House,-,13,13,0,6,6,0,2,0,0,3,1,0.012,0.014,-0.002,203,171,1,0,1,6,6,0,178,4,160,3,-,-,226,-,-,-,-,-,-,-,-,-,-
227,779,227,Yes,JON PARDI,Reindeer,Capitol Nashville,-,12,0,12,4,0,4,1,0,1,1,1,0.014,0,0.014,195,438,2,2,2,2,0,2,188,3,181,2,-,-,227,-,-,-,-,-,-,-,-,-,-
228,807,228,Yes,JON PARDI,Swing On Down To Texas,Capitol Nashville,-,12,0,12,4,0,4,1,1,0,1,1,0.013,0,0.013,201,439,2,2,2,2,0,2,186,3,182,2,-,-,228,-,-,-,-,-,-,-,-,-,-
119,577,229,Yes,PRYOR & LEE,National Anthem,Black River Entertainment,-,12,1,11,3,1,2,1,0,2,0,0,0.012,0,0.012,205,447,3,3,3,0.8,0.3,0.5,240,2,183,2,-,-,229,-,-,-,-,-,-,-,-,-,-
230,320,230,Yes,FOR KING & COUNTRY,Go Tell It On The Mountain,Curb Word,-,12,5,7,3,1,2,0,0,1,1,1,0.016,0.009,0.007,186,198,2,1,2,1.5,0.5,1,196,3,184,2,19,67,230,-,176,-,-,-,-,-,-,-,2725
118,269,231,Yes,CODY JINKS,Ain't A Train,Late August,-,12,8,4,2,1,1,0,0,0,0,2,0.007,0.005,0.002,247,227,2,1,2,1,0.5,0.5,226,2,408,0,-,-,231,-,-,-,-,-,-,-,-,-,-
52,228,232,Yes,RYAN GRIFFIN,"Salt, Lime & Tequila",Red Street,-,12,12,0,3,3,0,3,0,0,0,0,0.001,0.001,0,442,287,1,0,1,3,3,0,476,0,409,0,-,-,232,-,-,-,-,-,-,-,-,-,-
149,301,233,Yes,PRISCILLA BLOCK,Hey Jack,Mercury Nashville,-,11,6,5,4,2,2,1,0,0,2,1,0.008,0.002,0.006,235,274,2,1,2,2,1,1,204,3,185,2,-,-,233,-,-,-,-,-,-,-,-,-,-
156,255,234,Yes,LUKE COMBS,Don't Tempt Me,River House/Columbia Nash,-,11,8,3,5,4,1,2,0,0,0,3,0.004,0.003,0.001,327,262,5,1,5,1,0.8,0.2,197,3,410,0,-,-,234,-,-,-,-,-,-,-,-,-,-
74,272,235,Yes,THOMAS RHETT,Church Boots,Valory Music Co.,-,11,8,3,5,4,1,3,0,0,0,2,0.003,0.003,0,389,270,5,1,5,1,0.8,0.2,238,2,411,0,-,-,235,-,-,-,-,-,-,-,-,-,-
159,231,236,Yes,TANNER ADELL,Love You A Little Bit,Columbia,-,11,11,0,5,5,0,4,0,0,0,1,0.001,0.002,-0.001,427,271,1,0,1,5,5,0,443,1,412,0,-,-,236,-,-,-,-,-,-,-,-,-,-
72,199,237,,CODY JINKS,Loud And Heavy,Late August/16camino,-,11,17,-6,5,8,-3,3,0,0,1,1,0.005,0.019,-0.014,291,157,1,0,1,5,8,-3,230,2,225,1,-,-,237,-,-,-,-,-,-,-,-,-,-
59,798,238,Yes,CODY JOHNSON,Wild As You,Cojo Music,-,10,0,10,2,0,2,0,0,1,1,0,0.022,0,0.022,161,392,2,2,2,1,0,1,229,2,186,2,-,-,238,-,-,-,-,-,-,-,-,-,-
29,257,239,Yes,TOBY KEITH,Old School,Show Dog Nashville,-,10,8,2,4,3,1,3,0,0,1,0,0.005,0.002,0.003,293,278,1,0,1,4,3,1,342,1,226,1,-,-,239,-,-,-,-,-,-,-,-,-,-
109,275,240,Yes,MORGAN WALLEN,Cover Me Up,Big Loud/Republic,-,10,8,2,4,4,0,2,0,1,0,1,0.006,0.01,-0.004,276,193,3,2,3,0.8,0.8,0,246,2,227,1,-,-,240,-,-,-,-,-,-,-,-,-,-
89,247,241,Yes,TRACE ADKINS,Better Off,Verge Nashville,-,10,10,0,2,2,0,0,2,0,0,0,0.015,0.009,0.006,190,194,1,0,1,2,2,0,218,2,187,2,-,-,241,-,-,-,-,-,-,-,-,-,-
68,244,242,Yes,CRAIG MORGAN,"The Father, My Son, And The...",Broken Bow,-,10,10,0,2,2,0,1,0,0,1,0,0.011,0.019,-0.008,209,161,1,0,1,2,2,0,332,1,228,1,-,-,242,-,-,-,-,-,-,-,-,-,-
70,245,243,Yes,TIM DUGGER,Heart Of A Small Town,MCC/Curb,-,10,10,0,2,2,0,2,0,0,0,0,0.003,0.012,-0.009,367,178,1,0,1,2,2,0,470,0,413,0,-,-,243,-,-,-,-,-,-,-,-,-,-
49,243,244,Yes,KAMERON MARLOWE,Giving You Up,Columbia Nashville,-,10,10,0,2,2,0,2,0,0,0,0,0.003,0.005,-0.002,384,230,1,0,1,2,2,0,482,0,414,0,-,-,244,-,-,-,-,-,-,-,-,-,-
65,249,245,Yes,CATIE OFFERMAN,I Just Killed A Man,MCA Nashville,-,10,10,0,2,2,0,2,0,0,0,0,0.003,0.003,0,385,266,1,0,1,2,2,0,489,0,415,0,-,-,245,-,-,-,-,-,-,-,-,-,-
146,-,246,Yes,JASON ALDEAN,Take A Little Ride (Live),Macon Music/Broken Bow,-,10,0,10,1,0,1,0,0,0,1,0,0.023,0,0.023,158,299,1,1,1,1,0,1,441,1,229,1,-,-,246,-,-,-,-,-,-,-,-,-,-
24,190,247,,PRISCILLA BLOCK,My Bar,InDent/Mercury Nashville,-,10,22,-12,3,5,-2,0,0,1,2,0,0.016,0.025,-0.009,184,140,3,1,3,1,1.7,-0.7,206,3,161,3,-,-,247,-,-,-,-,-,-,-,-,-,-
112,808,248,Yes,MAREN MORRIS,Star Spangled Banner,---,-,9,0,9,1,0,1,0,0,1,0,0,0.022,0,0.022,164,429,1,1,1,1,0,1,339,1,230,1,-,-,248,-,-,-,-,-,-,-,-,-,-
61,298,249,Yes,REBA MCENTIRE,Freedom,Big Machine,-,9,6,3,3,2,1,3,0,0,0,0,0.002,0.001,0.001,420,290,1,0,1,3,2,1,487,0,416,0,-,-,249,-,-,-,-,-,-,-,-,-,-
250,-,250,Yes,LAURA BRYNA,Wishlist,LTD Entertainment LLC,-,9,0,9,4,0,4,1,1,0,2,0,0.014,0,0.014,192,328,1,1,1,4,0,4,203,3,162,3,50,126,250,-,231,-,-,-,-,-,-,-,-
251,-,251,Yes,HAILEY WHITTERS,Meet Me Under The Mistletoe,Big Loud,-,9,0,9,4,0,4,1,0,1,1,1,0.011,0,0.011,210,501,1,1,1,4,0,4,185,3,188,2,-,-,251,-,-,-,-,-,-,-,-,-,-
41,-,252,Yes,MIDLAND,Sunrise Tells The Story,Big Machine,-,9,0,9,2,0,2,1,1,0,0,0,0.004,0,0.004,344,423,2,2,2,1,0,1,328,1,231,1,-,-,252,-,-,-,-,-,-,-,-,-,-
146,224,253,,JILLIAN RISCOE,Decoration,---,-,9,13,-4,4,6,-2,4,0,0,0,0,0.001,0.006,-0.005,458,221,1,0,1,4,6,-2,501,0,417,0,-,-,253,-,-,-,-,-,-,-,-,-,-
119,222,254,,RONNIE MILSAP,Stranger In My House f/L.Bryan,Riser House Records,-,9,13,-4,2,3,-1,1,0,0,0,1,0.008,0.023,-0.015,237,144,1,0,1,2,3,-1,329,1,418,0,-,-,254,-,-,-,-,-,-,-,-,-,-
135,799,255,Yes,MIKE RYAN,Can Down,Rock & Soul,-,8,0,8,1,0,1,0,0,0,0,1,0.005,0,0.005,312,455,1,1,1,1,0,1,321,1,419,0,-,-,255,-,-,-,-,-,-,-,-,-,-
134,404,256,Yes,49 WINCHESTER,Russell County Line,New West,-,8,4,4,4,2,2,3,0,0,0,1,0.001,0.001,0,426,283,1,0,1,4,2,2,445,1,420,0,-,-,256,-,-,-,-,-,-,-,-,-,-
127,406,257,Yes,RANDY ROGERS BAND,Crazy People,TommyJacksn/Thirty Tigers,-,8,4,4,1,1,0,0,0,0,0,1,0.005,0.002,0.003,310,281,1,1,1,0.5,0.5,0,314,1,421,0,-,-,257,-,-,-,-,-,-,-,-,-,-
76,316,258,Yes,ABBY LEIGH ANDERSON,Hey There Hometown,---,-,8,5,3,3,2,1,0,0,2,1,0,0.013,0.008,0.005,197,203,1,0,1,3,2,1,205,3,163,3,-,-,258,-,-,-,-,-,-,-,-,-,-
137,-,259,Yes,KREE HARRISON,That's How Hearts Get Broken,One Vision,-,8,0,8,3,0,3,0,0,1,1,1,0.01,0,0.01,219,376,3,3,3,1,0,1,193,3,189,2,-,-,259,-,-,-,-,-,-,-,-,-,-
117,260,260,Yes,LUKE COMBS,Any Given Friday Night,River House/Columbia Nash,-,8,8,0,2,2,0,0,2,0,0,0,0.013,0.013,0,199,173,1,0,1,2,2,0,213,2,190,2,-,-,260,-,-,-,-,-,-,-,-,-,-
111,259,261,Yes,JOE PETERS,I've Seen Me Do It,JP Music,-,8,8,0,2,2,0,0,1,0,0,1,0.009,0.017,-0.008,233,164,1,0,1,2,2,0,241,2,232,1,-,-,261,-,-,-,-,-,-,-,-,-,-
44,-,262,Yes,GEORGE STRAIT,The Weight Of The Badge,MCA Nashville,-,8,0,8,1,0,1,0,0,1,0,0,0.016,0,0.016,188,467,1,1,1,1,0,1,259,1,233,1,-,-,262,-,-,-,-,-,-,-,-,-,-
126,-,263,Yes,WADE BOWEN,Everything Has Your Memory,Bowen Sound/Thirty Tigers,-,8,0,8,1,0,1,0,0,0,0,1,0.005,0,0.005,279,317,1,1,1,1,0,1,431,1,422,0,-,-,263,-,-,-,-,-,-,-,-,-,-
138,-,264,Yes,SAM RIGGS,The Lucky Ones,Deep Creek,-,8,0,8,1,0,1,0,0,0,0,1,0.005,0,0.005,308,451,1,1,1,1,0,1,265,1,423,0,-,-,264,-,-,-,-,-,-,-,-,-,-
197,267,265,Yes,MICKY & THE MOTORCARS,Stranger Tonight,Micky&Motor/Thirty Tigers,-,8,8,0,1,1,0,0,0,0,0,1,0.005,0.005,0,298,232,1,0,1,1,1,0,335,1,424,0,-,-,265,-,-,-,-,-,-,-,-,-,-
109,263,266,Yes,ZACH BRYAN,From Austin,Warner,-,8,8,0,1,1,0,0,0,0,0,1,0.005,0.005,0,280,223,1,0,1,1,1,0,438,1,425,0,-,-,266,-,-,4956,-,-,-,-,-,-,-
101,265,267,Yes,JOSH ABBOTT BAND,Settle Me Down,Pretty Damn Tough,-,8,8,0,1,1,0,0,0,0,0,1,0.005,0.005,0,292,228,1,0,1,1,1,0,444,1,426,0,-,-,267,-,-,-,-,-,-,-,-,-,-
159,270,268,Yes,MIKE RYAN,Dear Country Music,Rock & Soul,-,8,8,0,1,1,0,0,0,0,0,1,0.005,0.005,0,313,235,1,0,1,1,1,0,260,1,427,0,-,-,268,-,-,-,-,-,-,-,-,-,-
55,271,269,Yes,AARON WATSON,Kiss That Girl Goodbye,BIG Label,-,8,8,0,1,1,0,0,0,0,0,1,0.005,0.005,0,318,239,1,0,1,1,1,0,290,1,428,0,-,-,269,-,-,-,-,-,-,-,-,-,-
165,254,270,Yes,CURTIS GRIMES,Miles Don't Matter,Lonely River,-,8,8,0,1,1,0,0,0,0,0,1,0.005,0.005,0,289,226,1,0,1,1,1,0,362,1,429,0,-,-,270,-,-,-,-,-,-,-,-,-,-
139,274,271,Yes,RANDY ROGERS BAND,Nothing But Love Songs,TommyJacksn/Thirty Tigers,-,8,8,0,1,1,0,0,0,0,0,1,0.005,0.005,0,311,234,1,0,1,1,1,0,261,1,430,0,-,-,271,-,-,-,-,-,-,-,-,-,-
163,237,272,,TANNER ADELL,Luke Combs,Columbia,-,8,11,-3,4,5,-1,2,0,0,0,2,0.002,0.001,0.001,403,284,1,0,1,4,5,-1,219,2,431,0,-,-,272,-,-,-,-,-,-,-,-,-,-
112,203,273,,RANDALL KING,Record High,Warner/WMN,-,8,16,-8,1,2,-1,0,0,0,0,1,0.005,0.011,-0.006,295,183,1,0,1,1,2,-1,367,1,432,0,-,-,273,-,-,-,-,-,-,-,-,-,-
136,789,274,Yes,JON PARDI,The Day I Stop Dancin',Capitol Nashville,-,7,0,7,1,0,1,1,0,0,0,0,0.001,0,0.001,455,440,1,1,1,1,0,1,490,0,433,0,-,-,274,-,-,-,-,-,-,-,-,-,-
195,536,275,Yes,DUSTIN LYNCH,Honky Tonk Heartbreaker,Broken Bow,-,7,2,5,3,1,2,0,0,2,1,0,0.014,0.003,0.011,193,265,1,0,1,3,1,2,190,3,164,3,-,-,275,-,-,-,-,-,-,-,-,-,-
276,539,276,Yes,LOGAN MIZE,I Saw Santa In A Bar,Big Yellow Dog Music,-,7,2,5,3,1,2,2,0,1,0,0,0.007,0.005,0.002,253,233,1,0,1,3,1,2,267,1,234,1,-,-,276,-,-,-,-,-,-,-,-,-,-
69,542,277,Yes,DIPLO & MORGAN WALLEN,Heartless (f/Julia Michaels),Columbia,-,7,2,5,2,1,1,0,0,0,1,1,0.01,0.004,0.006,214,245,2,1,2,1,0.5,0.5,216,2,235,1,-,-,277,-,771,-,-,-,-,-,-,-,-
264,473,278,Yes,BRIAN FREE & ASSURANCE,Meet Me At The Cross,Daywind,-,7,3,4,2,1,1,0,2,0,0,0,0.011,0,0.011,206,320,2,1,2,1,0.5,0.5,220,2,191,2,-,-,278,-,-,-,-,-,-,-,-,-,-
261,454,279,Yes,JEFF & SHERI EASTER,Here Comes Jesus f/ Mo Pitney,She Loved Music,-,7,3,4,2,1,1,0,2,0,0,0,0.011,0.004,0.007,207,246,2,1,2,1,0.5,0.5,222,2,192,2,-,-,279,-,-,-,-,-,-,-,-,-,-
96,284,280,Yes,TAYLOR SWIFT,Back To Dec.(Taylor's Version),Republic,-,7,7,0,5,3,2,1,0,2,1,1,0.008,0.013,-0.005,239,176,2,0,2,1.7,1,0.7,184,4,165,3,95,-,280,-,-,-,-,-,-,-,-,-,-
281,-,281,Yes,AMERICAN BLONDE,Kiss Me This Christmas,American Blonde,-,7,0,7,3,0,3,1,1,0,1,0,0.009,0,0.009,228,303,1,1,1,3,0,3,211,2,193,2,168,-,281,-,-,2346,-,-,-,-,-,-,-
282,-,282,Yes,ZACH TOP,Hard Candy Christmas,Leo33,-,7,0,7,3,0,3,1,0,1,0,1,0.006,0,0.006,274,482,1,1,1,3,0,3,247,2,236,1,-,-,282,-,-,-,-,-,-,-,-,-,-
124,-,283,Yes,ERIC CHURCH,Hangin' Around,EMI Nashville,-,7,0,7,3,0,3,0,0,0,0,3,0.003,0,0.003,365,337,3,3,3,1,0,1,201,3,434,0,-,-,283,-,-,-,-,-,-,-,-,-,-
99,-,284,Yes,FLORIDA GEORGIA LINE,Y'all Boys f/Hardy,BMLG,-,7,0,7,3,0,3,3,0,0,0,0,0.001,0,0.001,441,364,3,3,3,1,0,1,474,0,435,0,-,-,284,-,-,-,-,-,-,-,-,-,-
81,-,285,Yes,MORGAN WALLEN,Me To Me,Big Loud/Mercury/Republic,-,7,0,7,1,0,1,0,0,0,0,1,0.008,0,0.008,241,494,1,1,1,1,0,1,286,1,436,0,-,-,285,-,-,-,-,-,-,-,-,-,-
126,-,286,Yes,DREW PARKER,My Baby Does,Warner Music Nashville,-,7,0,7,1,0,1,1,0,0,0,0,0.001,0,0.001,456,441,1,1,1,1,0,1,491,0,437,0,-,-,286,-,-,-,-,-,-,-,-,-,-
140,-,287,Yes,JOSH WARD,Ain't It Baby,---,-,7,0,7,1,0,1,1,0,0,0,0,0.001,0,0.001,461,497,1,1,1,1,0,1,498,0,438,0,-,-,287,-,-,-,-,-,-,-,-,-,-
157,295,288,Yes,GREYLAN JAMES,Young Man,BMLG,-,7,7,0,1,1,0,1,0,0,0,0,0.001,0.001,0,446,289,1,0,1,1,1,0,478,0,439,0,-,-,288,-,-,-,-,-,-,-,-,-,-
159,229,289,,ZACH BRYAN,Oklahoman Son,Warner,-,7,12,-5,3,5,-2,0,0,0,0,3,0.003,0.004,-0.001,364,243,1,0,1,3,5,-2,202,3,440,0,-,-,289,-,-,-,-,-,-,-,-,-,-
205,213,290,,MUSCADINE BLOODLINE,Porch Swing Angel,Grape Juice,-,7,14,-7,1,2,-1,1,0,0,0,0,0.001,0.022,-0.021,452,147,1,0,1,1,2,-1,485,0,441,0,-,-,290,-,-,-,-,-,-,-,-,-,-
80,208,291,,TROY CARTWRIGHT,12 Days Of Christmas,Warner/WAR,-,7,14,-7,1,2,-1,0,0,0,0,1,0,0,0,475,333,1,0,1,1,2,-1,414,1,442,0,-,-,291,-,-,-,-,-,-,-,-,-,-
215,215,292,,JESSIE JAMES DECKER,Santa Claus Is Coming To Town,Warner Nashville/Atlantic,-,7,14,-7,1,2,-1,1,0,0,0,0,0,0,0,479,348,1,0,1,1,2,-1,471,0,443,0,-,-,292,-,-,-,-,-,-,-,-,-,-
138,708,293,Yes,DIERKS BENTLEY,Star Spangled Banner,Capitol,-,6,0,6,2,0,2,1,0,1,0,0,0.007,0,0.007,243,311,1,1,1,2,0,2,460,1,237,1,-,-,293,-,-,-,-,-,-,-,-,-,-
92,-,294,Yes,HARDY,red f/Morgan Wallen,Big Loud,-,6,0,6,2,0,2,0,0,0,1,1,0.006,0,0.006,267,373,2,2,2,1,0,1,227,2,238,1,-,-,294,-,-,-,-,-,-,-,-,-,-
71,300,295,Yes,MORGAN WALLEN,'98 Braves,Big Loud/Mercury/Republic,-,6,6,0,2,2,0,1,1,0,0,0,0.004,0.006,-0.002,359,222,2,1,2,0.7,0.7,0,256,1,239,1,-,-,295,-,-,-,-,-,-,-,-,-,-
151,-,296,Yes,RACHELLE GARNIEZ,Bells,StorySound,-,6,0,6,1,0,1,0,1,0,0,0,0.012,0,0.012,204,367,1,1,1,1,0,1,392,1,240,1,-,-,296,-,-,-,-,-,-,-,-,-,-
297,-,297,Yes,DAVID ADAM BYRNES,If I Was Your Cowboy,Reviver,-,6,0,6,1,0,1,0,0,0,1,0,0.01,0,0.01,213,329,1,1,1,1,0,1,420,1,241,1,-,-,297,-,-,-,-,-,-,-,-,-,-
298,-,298,Yes,ZACH TOP,Bad Luck,Leo33,-,6,0,6,1,0,1,0,0,0,1,0,0.01,0,0.01,227,480,1,1,1,1,0,1,283,1,242,1,-,-,298,-,-,-,-,-,-,-,-,-,-
121,273,299,,TYLER CHILDERS,Whitehouse Road,HickmanHoll/Thirty Tigers,-,6,8,-2,3,4,-1,1,0,1,0,1,0.005,0.005,0,282,224,2,0,2,1.5,2,-0.5,212,2,243,1,-,-,299,-,-,-,-,-,-,-,-,-,-
70,241,300,Yes,KELLIE PICKLER,The Man With The Bag,Black River Entertainment,-,6,10,-4,3,3,0,1,0,2,0,0,0.01,0.02,-0.01,223,154,2,1,2,1,1,0,239,2,194,2,166,-,300,-,-,-,-,-,-,-,-,-,-
301,664,301,Yes,SCOTTY INMAN,Anywhere Jesus Is,Berry Hill Records,-,5,0,5,1,0,1,0,0,1,0,0,0.01,0,0.01,220,383,1,1,1,1,0,1,377,1,244,1,-,-,301,-,-,-,-,-,-,-,-,-,-
288,685,302,Yes,GAITHER VOCAL BAND,Make The Morning Worth...,Gaither,-,5,0,5,1,0,1,0,0,1,0,0,0.01,0,0.01,217,366,1,1,1,1,0,1,389,1,245,1,-,-,302,-,-,-,-,-,-,-,-,-,-
303,667,303,Yes,HOPPERS,God Of A Second Chance,Hopper Music,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,246,380,1,1,1,1,0,1,387,1,246,1,-,-,303,-,-,-,-,-,-,-,-,-,-
140,430,304,Yes,THE SOUND,Great God Almighty,New Day,-,5,3,2,1,1,0,0,0,1,0,0,0.01,0.004,0.006,224,258,1,1,1,0.5,0.5,0,301,1,247,1,-,-,304,-,-,-,-,-,-,-,-,-,-
305,-,305,Yes,NIKO MOON,All I Want For...f/Anna Moon,Happy Cowboy Records,-,5,0,5,3,0,3,1,0,2,0,0,0.004,0,0.004,345,424,1,1,1,3,0,3,243,2,195,2,-,-,305,-,-,-,-,-,-,-,-,-,-
306,-,306,Yes,JOE MULLINS/THE RADIO RAMBLERS,The Manger,Billy Blue Records,-,5,0,5,2,0,2,0,2,0,0,0,0.009,0,0.009,231,430,2,2,2,1,0,1,235,2,196,2,-,-,306,-,-,-,-,-,-,-,-,-,-
307,-,307,Yes,HANNAH BELLE,I Try To Think About Eggnog,Cherry Picker Music South,-,5,0,5,2,0,2,0,0,1,0,1,0.006,0,0.006,262,310,1,1,1,2,0,2,210,2,248,1,-,-,307,-,-,-,-,-,-,-,-,-,-
308,-,308,Yes,JOHN DRISKELL HOPKINS,Rudolph The Red-Nosed Reindeer,Hubbub! Music,-,5,0,5,1,0,1,0,0,1,0,0,0.011,0,0.011,208,379,1,1,1,1,0,1,361,1,249,1,-,-,308,-,-,3831,-,-,-,-,-,-,-
210,-,309,Yes,JEFF & SHERI EASTER,One Name f/ The Sound,She Loved Music,-,5,0,5,1,0,1,0,0,1,0,0,0.01,0,0.01,215,351,1,1,1,1,0,1,426,1,250,1,-,-,309,-,-,-,-,-,-,-,-,-,-
213,-,310,Yes,TALLEYS,Get Me There,Horizon,-,5,0,5,1,0,1,0,0,1,0,0,0.01,0,0.01,226,474,1,1,1,1,0,1,254,1,251,1,-,-,310,-,-,-,-,-,-,-,-,-,-
217,-,311,Yes,STEELES,Braggin' On Jesus,StowTown,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,256,466,1,1,1,1,0,1,293,1,252,1,-,-,311,-,-,-,-,-,-,-,-,-,-
230,-,312,Yes,LEFEVRE QUARTET,Nobody Like Jesus,Daywind,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,251,410,1,1,1,1,0,1,344,1,253,1,-,-,312,-,-,-,-,-,-,-,-,-,-
174,-,313,Yes,ANNE WILSON,Sunday Sermons,Capitol CMG,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,261,504,1,1,1,1,0,1,298,1,254,1,215,-,313,-,881,-,-,-,-,-,-,-,-
160,-,314,Yes,THE PERRYS,Never A Time,Provident,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,257,476,1,1,1,1,0,1,284,1,255,1,-,-,314,-,-,-,-,-,-,-,-,-,-
192,-,315,Yes,MICHAEL BOOTH,What Only God Can Do,Daywind,-,5,0,5,1,0,1,0,1,0,0,0,0.007,0,0.007,244,316,1,1,1,1,0,1,432,1,256,1,-,-,315,-,-,-,-,-,-,-,-,-,-
44,-,316,Yes,LITTLE BIG TOWN,Hell Yeah,Capitol Nashville,-,5,0,5,1,0,1,1,0,0,0,0,0.001,0,0.001,449,413,1,1,1,1,0,1,481,0,444,0,-,-,316,-,-,-,-,-,-,-,-,-,-
265,-,317,Yes,DANNY O'KEEFE,Jackson Sundown,---,-,5,0,5,1,0,1,1,0,0,0,0,0.001,0,0.001,453,433,1,1,1,1,0,1,497,0,445,0,-,-,317,-,-,-,-,-,-,-,-,-,-
318,-,318,Yes,JORDANA BRYANT,Driving Home for Christmas,Riser House,-,5,0,5,1,0,1,1,0,0,0,0,0.001,0,0.001,433,327,1,1,1,1,0,1,467,0,446,0,-,-,318,-,-,-,-,-,-,-,-,-,-
59,341,319,Yes,TYLER FARR,Soundtrack To A Small Town...,Night Train/Broken Bow,-,5,5,0,1,1,0,0,0,0,0,1,0.003,0.007,-0.004,370,210,1,0,1,1,1,0,405,1,447,0,-,-,319,-,-,-,-,-,-,-,-,-,-
77,340,320,Yes,TIM DUGGER,You're Gonna Love Me,MCC/Curb,-,5,5,0,1,1,0,0,0,0,0,1,0.003,0.007,-0.004,368,209,1,0,1,1,1,0,429,1,448,0,-,-,320,-,-,-,-,-,-,-,-,-,-
60,256,321,,ASHLEY MCBRYDE,Martha Divine,Warner/WMN,-,5,8,-3,3,5,-2,1,0,1,1,0,0.004,0.005,-0.001,342,231,1,0,1,3,5,-2,233,2,197,2,-,-,321,-,-,-,-,-,-,-,-,-,-
