PK,Rank,,,Artist,Title,Label,Wks On,Points,,,Spins,,,Dayparts,,,,,Impressions,,,,,Stations,,Avg. Station Rotations,,,,w/o OVN,,6am to 7pm,,Format By Format Rank,,,,,,,,,,,,
327,-,327,Yes,AVENUE,New Name Written Down...,Penn Street Records,-,5,0,5,1,0,1,0,1,0,0,0,0,0,0,490,292,1,1,1,1,0,1,242,1,328,1,-,-,327,-,-,-,-,-,-,-,-,-,-
151,294,328,Yes,RACHELLE GARNIEZ,Bells,StorySound,-,5,5,0,1,1,0,0,1,0,0,0,0.01,0.01,0,190,163,1,0,1,1,1,0,322,1,329,1,-,-,328,-,-,-,-,-,-,-,-,-,-
221,278,329,Yes,LEAH BELLE FASER,Because,LBF,-,5,5,0,1,1,0,0,0,0,0,1,0.004,0.003,0.001,348,258,1,1,1,0.5,0.5,0,445,1,603,0,-,-,329,-,-,-,-,-,-,-,-,-,-
299,326,330,Yes,MARK WARE,Can't Touch You,Perry Music Group,-,5,5,0,1,1,0,0,0,0,0,1,0.004,0.004,0,362,255,1,0,1,1,1,0,345,1,604,0,-,-,330,-,-,-,-,-,-,-,-,-,-
295,296,331,Yes,SMOKEY JONES/3 DOLLAR PISTOLS,Like All The Stars,---,-,5,5,0,1,1,0,0,0,0,0,1,0.004,0.004,0,351,251,1,0,1,1,1,0,385,1,605,0,-,-,331,-,-,-,-,-,-,-,-,-,-
299,297,332,Yes,JUSTIN KELLEY,Run Boy Run,---,-,5,5,0,1,1,0,0,0,0,0,1,0.004,0.004,0,352,252,1,0,1,1,1,0,218,1,606,0,-,-,332,-,-,-,-,-,-,-,-,-,-
265,262,333,Yes,FLATLAND CAVALRY,Oughta See You (The Way I Do),Flatland Cav./Interscope,-,5,5,0,1,1,0,0,0,0,0,1,0.003,0.003,0,388,259,1,0,1,1,1,0,266,1,607,0,-,-,333,-,-,-,-,-,-,-,-,-,-
269,266,334,Yes,HOMEGROWN BAND,Drink With My Buddies,---,-,5,5,0,1,1,0,0,0,0,0,1,0.003,0.003,0,395,262,1,0,1,1,1,0,357,1,608,0,-,-,334,-,-,-,-,-,-,-,-,-,-
126,267,335,Yes,CURTIS GRIMES,From Where I'm Standing,Lonely River,-,5,5,0,1,1,0,0,0,0,0,1,0.003,0.003,0,392,260,1,0,1,1,1,0,437,1,609,0,-,-,335,-,-,-,-,-,-,-,-,-,-
63,337,336,Yes,KIDD G,Daylight Savings,Rebel/Valory/Geffen,-,5,5,0,1,1,0,0,0,0,0,1,0.003,0.003,0,399,265,1,0,1,1,1,0,355,1,610,0,-,-,336,-,-,-,-,-,-,-,-,-,-
59,333,337,Yes,TYLER FARR,Soundtrack To A Small Town...,Night Train/Broken Bow,-,5,5,0,1,1,0,1,0,0,0,0,0,0,0,519,379,1,0,1,1,1,0,563,0,611,0,-,-,337,-,-,-,-,-,-,-,-,-,-
288,289,338,Yes,CHRIS YOUNG,Right Now,RCA Nashville,-,5,5,0,1,2,-1,0,0,0,1,0,0.008,0.006,0.002,222,234,1,1,1,0.5,1,-0.5,407,1,330,1,-,-,338,-,-,-,-,-,-,-,-,-,-
146,239,339,,JILLIAN RISCOE,Decoration,---,-,5,8,-3,2,3,-1,2,0,0,0,0,0,0.001,-0.001,545,289,1,0,1,2,3,-1,541,0,612,0,-,-,339,-,-,-,-,-,-,-,-,-,-
167,167,340,,ADAM DOLEAC,Ain't She,Mom & Daddy's Money,-,5,18,-13,2,7,-5,0,0,2,0,0,0.011,0.034,-0.023,182,104,1,0,1,2,7,-5,213,2,276,2,-,-,340,-,-,-,-,-,-,-,-,-,-
104,729,341,Yes,TYLER HUBBARD,Way Home,EMI Nashville,-,4,0,4,1,0,1,0,0,0,1,0,0.008,0,0.008,211,409,1,1,1,1,0,1,487,1,331,1,-,-,341,-,-,-,-,-,-,-,-,-,-
262,705,342,Yes,ENDLESS HIGHWAY,Come Home Kind Of God,Skyland Records,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,247,378,1,1,1,1,0,1,252,1,332,1,-,-,342,-,-,-,-,-,-,-,-,-,-
177,708,343,Yes,BRIAN FREE & ASSURANCE,"Liar, Liar",Daywind,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,239,325,1,1,1,1,0,1,506,1,333,1,-,-,343,-,-,-,-,-,-,-,-,-,-
189,704,344,Yes,ERNIE HAASE & SIGNATURE SOUND,Overcome,StowTown,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,254,399,1,1,1,1,0,1,498,1,334,1,-,-,344,-,-,-,-,-,-,-,-,-,-
190,702,345,Yes,11TH HOUR,Awake,Sonlite,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,232,293,1,1,1,1,0,1,271,1,335,1,-,-,345,-,-,-,-,-,-,-,-,-,-
241,707,346,Yes,THE ERWINS,Still Telling My Story,StowTown,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,283,527,1,1,1,1,0,1,236,1,336,1,-,-,346,-,-,-,-,-,-,-,-,-,-
203,698,347,Yes,MASTER'S VOICE,"Yes He Did, Yes He Does,...",Sonlite,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,269,452,1,1,1,1,0,1,483,1,337,1,-,-,347,-,-,-,-,-,-,-,-,-,-
186,716,348,Yes,KAREN PECK & NEW RIVER,The Keepers,Daywind,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,264,427,1,1,1,1,0,1,311,1,338,1,-,-,348,-,-,-,-,-,-,-,-,-,-
244,730,349,Yes,KIN FAUX,Sunny And 72,---,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,400,428,1,1,1,1,0,1,277,1,613,0,-,-,349,-,-,-,-,-,-,-,-,-,-
105,632,350,Yes,PARKER MCCOLLUM,Young Man's Blues,MCA Nashville,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,411,457,1,1,1,1,0,1,289,1,614,0,-,-,350,-,-,-,-,-,-,-,-,-,-
96,719,351,Yes,KOE WETZEL,Oklahoma Sun,Columbia,-,4,0,4,1,0,1,1,0,0,0,0,0.001,0,0.001,481,434,1,1,1,1,0,1,558,0,615,0,-,-,351,-,-,-,-,-,-,-,-,-,-
80,524,352,Yes,KACEY MUSGRAVES,Slow Burn,MCA Nashville,-,4,2,2,2,1,1,1,0,1,0,0,0.004,0.004,0,355,253,1,0,1,2,1,1,429,1,339,1,-,-,352,-,-,371,-,-,-,-,-,-,-
116,477,353,Yes,HAILEY WHITTERS,Glad To Be Here f/Brent Cobb,Pigasus/S&D/Big Loud,-,4,2,2,2,1,1,0,0,0,0,2,0.002,0.001,0.001,464,291,1,0,1,2,1,1,201,2,616,0,-,-,353,-,-,-,-,-,-,-,-,-,-
95,476,354,Yes,WADE BOWEN,Honky Tonk Roll,Bowen Sound/Thirty Tigers,-,4,2,2,1,1,0,0,0,0,0,1,0.003,0.002,0.001,371,275,1,1,1,0.5,0.5,0,397,1,617,0,-,-,354,-,-,-,-,-,-,-,-,-,-
45,410,355,Yes,LUKE COMBS,5 Leaf Clover,River House/Columbia Nash,-,4,3,1,1,1,0,0,0,1,0,0,0.008,0.005,0.003,208,235,1,1,1,0.5,0.5,0,426,1,340,1,-,-,355,-,-,-,-,-,-,-,-,-,-
356,-,356,Yes,HANNAH ELLIS,Still,Curb,-,4,0,4,2,0,2,0,0,1,1,0,0.007,0,0.007,224,377,2,2,2,1,0,1,175,2,277,2,-,-,356,-,-,-,-,-,-,-,-,-,-
151,397,357,Yes,MARLANA VANHOOSE,Star Spangled Banner,---,-,4,4,0,2,2,0,0,1,1,0,0,0.007,0.007,0,228,187,2,0,2,1,1,0,214,2,278,2,-,-,357,-,-,-,-,-,-,-,-,-,-
143,396,358,Yes,KACEY MUSGRAVES,High Time,Mercury,-,4,4,0,2,2,0,1,0,0,1,0,0.003,0.001,0.002,418,287,1,0,1,2,2,0,463,1,341,1,-,-,358,-,-,-,-,-,-,-,-,-,-
118,347,359,Yes,TYLER CHILDERS,House Fire,Hickman Holler/RCA,-,4,4,0,2,2,0,1,0,0,0,1,0.001,0.004,-0.003,471,250,1,0,1,2,2,0,485,1,618,0,-,-,359,-,-,5630,-,-,-,-,-,-,-
73,-,360,Yes,LUKE COMBS,"1, 2 Many f/Brooks & Dunn",River House/Columbia Nash,-,4,0,4,1,0,1,0,0,1,0,0,0.009,0,0.009,198,349,1,1,1,1,0,1,393,1,342,1,-,-,360,-,-,-,-,-,-,-,-,-,-
60,-,361,Yes,AARON LEWIS,Am I The Only One,Valory Music Co.,-,4,0,4,1,0,1,0,0,1,0,0,0.008,0,0.008,214,444,1,1,1,1,0,1,386,1,343,1,-,-,361,-,-,-,-,-,-,-,-,-,-
164,-,362,Yes,HILLARY SCOTT/THE SCOTT FAMILY,Beautiful Messes,EMI Nashville,-,4,0,4,1,0,1,0,0,0,1,0,0.008,0,0.008,218,502,1,1,1,1,0,1,389,1,344,1,-,-,362,-,-,-,-,-,-,-,-,-,-
168,-,363,Yes,P!NK,Star Spangled Banner,---,-,4,0,4,1,0,1,0,0,1,0,0,0.007,0,0.007,227,474,1,1,1,1,0,1,251,1,345,1,-,-,363,-,-,-,339,-,-,-,-,-,-
84,-,364,Yes,LUKE COMBS,A Song Was Born,River House/Columbia Nash,-,4,0,4,1,0,1,0,0,1,0,0,0.007,0,0.007,223,350,1,1,1,1,0,1,339,1,346,1,-,-,364,-,-,-,-,-,-,-,-,-,-
205,-,365,Yes,TAYLORS,For What I Don't Know,Stow Town,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,282,524,1,1,1,1,0,1,450,1,347,1,-,-,365,-,-,-,-,-,-,-,-,-,-
191,-,366,Yes,THE SOUND,Never Not God,New Day,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,279,510,1,1,1,1,0,1,321,1,348,1,-,-,366,-,-,-,-,-,-,-,-,-,-
249,-,367,Yes,GOLD CITY,Once And For All,New Haven,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,251,393,1,1,1,1,0,1,223,1,349,1,-,-,367,-,-,-,-,-,-,-,-,-,-
244,-,368,Yes,POET VOICES,Twice On Sunday,Berry Hill Records,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,277,484,1,1,1,1,0,1,229,1,350,1,-,-,368,-,-,-,-,-,-,-,-,-,-
188,-,369,Yes,DOWN EAST BOYS,Ready To Leave,Sonlite,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,243,371,1,1,1,1,0,1,380,1,351,1,-,-,369,-,-,-,-,-,-,-,-,-,-
265,-,370,Yes,PAID IN FULL,Hallelujah For The Blood,StowTown,-,4,0,4,1,0,1,0,1,0,0,0,0.006,0,0.006,274,475,1,1,1,1,0,1,411,1,352,1,-,-,370,-,-,-,-,-,-,-,-,-,-
308,-,371,Yes,THE GRAVEL YARD,The Stories We Tell,---,-,4,0,4,1,0,1,0,0,0,1,0,0.005,0,0.005,307,396,1,1,1,1,0,1,306,1,353,1,-,-,371,-,-,-,-,-,-,-,-,-,-
346,-,372,Yes,CAITLIN PYLE,Temporary Love,Huddleston Music,-,4,0,4,1,0,1,0,0,0,1,0,0.005,0,0.005,327,488,1,1,1,1,0,1,428,1,354,1,-,-,372,-,-,-,-,-,-,-,-,-,-
341,-,373,Yes,TYLER KINCH,Bullet Or A Bible,Kinch Music,-,4,0,4,1,0,1,0,0,0,1,0,0.005,0,0.005,314,429,1,1,1,1,0,1,329,1,355,1,-,-,373,-,-,-,-,-,-,-,-,-,-
366,-,374,Yes,RYAN HARMON,Country Fried,---,-,4,0,4,1,0,1,0,0,0,1,0,0.005,0,0.005,308,404,1,1,1,1,0,1,514,1,356,1,-,-,374,-,-,-,-,-,-,-,-,-,-
309,-,375,Yes,ASHTYN BARBAREE,Take It Back,---,-,4,0,4,1,0,1,0,0,0,1,0,0.005,0,0.005,293,306,1,1,1,1,0,1,265,1,357,1,-,-,375,-,-,-,-,-,-,-,-,-,-
286,-,376,Yes,HOUSTON BERNARD,Ditch This Town,---,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,342,314,1,1,1,1,0,1,226,1,619,0,-,-,376,-,-,-,-,-,-,-,-,-,-
303,-,377,Yes,LYSSA COULTER,See Me Now,Cane Switched Entertainme,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,347,357,1,1,1,1,0,1,358,1,620,0,-,-,377,-,-,-,-,-,-,-,-,-,-
322,-,378,Yes,CATHERINE ROCHE,If That Ain't Me,---,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,359,493,1,1,1,1,0,1,356,1,621,0,-,-,378,-,-,-,-,-,-,-,-,-,-
284,-,379,Yes,ANNIE BROBST,Little Girl Dreams,---,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,343,326,1,1,1,1,0,1,294,1,622,0,-,-,379,-,-,-,-,-,-,-,-,-,-
332,-,380,Yes,GEORGIA WEBSTER,Tell Your Mom,Sony Music Nashville,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,363,553,1,1,1,1,0,1,245,1,623,0,-,-,380,-,-,-,-,-,-,-,-,-,-
141,-,381,Yes,JOSEPH GALLANT,Better Buzz,---,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,349,389,1,1,1,1,0,1,524,1,624,0,-,-,381,-,-,-,-,-,-,-,-,-,-
320,-,382,Yes,CARLY TEFFT,Traded,---,-,4,0,4,1,0,1,0,0,0,0,1,0.004,0,0.004,360,525,1,1,1,1,0,1,480,1,625,0,-,-,382,-,-,-,-,-,-,-,-,-,-
87,-,383,Yes,GRANT GILBERT,Six Pack State Of...f/J.Abbott,River House,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,390,391,1,1,1,1,0,1,353,1,626,0,-,-,383,-,-,-,-,-,-,-,-,-,-
384,-,384,Yes,MATT CASTILLO,Te Necesito,Texace Records,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,379,344,1,1,1,1,0,1,224,1,627,0,-,-,384,-,-,-,-,-,-,-,-,-,-
234,-,385,Yes,JON WOLFE,Beers We Ain't Drank Yet,Fool Hearted Productions,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,442,560,1,1,1,1,0,1,318,1,628,0,-,-,385,-,-,-,-,-,-,-,-,-,-
213,-,386,Yes,JOSH ABBOTT BAND,Don't It Make You Wanna Dance?,Pretty Damn Tough,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,397,426,1,1,1,1,0,1,310,1,629,0,-,-,386,-,-,-,-,-,-,-,-,-,-
236,-,387,Yes,CASEY DONAHEW,Starts In A Bar,Almost Country,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,385,368,1,1,1,1,0,1,400,1,630,0,-,-,387,-,-,-,-,-,-,-,-,-,-
361,-,388,Yes,WILLIAM BECKMANN,All Of My Ex's (Still Make..),Highway 90,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,369,309,1,1,1,1,0,1,435,1,631,0,-,-,388,-,-,-,-,-,-,-,-,-,-
178,-,389,Yes,CHAD COOKE BAND,Cowboy's Cowgirl,---,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,380,352,1,1,1,1,0,1,284,1,632,0,-,-,389,-,-,-,-,-,-,-,-,-,-
123,-,390,Yes,R.ROGERS/LA MAQUINARIA NORTENA,Chupacabra,Tommy Jackson/Azteca,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,424,496,1,1,1,1,0,1,419,1,633,0,-,-,390,-,-,-,-,-,-,-,-,-,-
363,-,391,Yes,JOSH ABBOTT BAND,Barstool Boys,Pretty Damn Tough,-,4,0,4,1,0,1,0,0,0,0,1,0.003,0,0.003,396,425,1,1,1,1,0,1,254,1,634,0,-,-,391,-,-,-,-,-,-,-,-,-,-
253,-,392,Yes,DARIN & BROOKE ALDRIDGE,Get Up John,Mountain Home Music,-,4,0,4,1,0,1,0,1,0,0,0,0.001,0,0.001,466,299,1,1,1,1,0,1,250,1,358,1,-,-,392,-,-,-,-,-,-,-,-,-,-
140,381,393,Yes,DEMI LOVATO,The Star-Spangled Banner,---,-,4,4,0,1,1,0,0,0,1,0,0,0.008,0.008,0,215,176,1,0,1,1,1,0,427,1,359,1,-,-,393,-,389,-,-,-,-,-,-,-,-
178,387,394,Yes,LEGACY FIVE,Testify,StowTown,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,268,220,1,0,1,1,1,0,320,1,360,1,-,-,394,-,-,-,-,-,-,-,-,-,-
283,358,395,Yes,SOUTHBOUND,No Better Than That,Daywind,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,280,227,1,0,1,1,1,0,469,1,361,1,-,-,395,-,-,-,-,-,-,-,-,-,-
208,383,396,Yes,TRIBUTE QUARTET,That Heavenly Home,Daywind,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,287,231,1,0,1,1,1,0,365,1,362,1,-,-,396,-,-,-,-,-,-,-,-,-,-
303,388,397,Yes,INSPIRATIONS,We Shall Rise,Horizon,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,259,214,1,0,1,1,1,0,299,1,363,1,-,-,397,-,-,-,-,-,-,-,-,-,-
203,395,398,Yes,ERNIE HAASE & SIGNATURE SOUND,I Know My Savior Cares,StowTown,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,253,208,1,0,1,1,1,0,314,1,364,1,-,-,398,-,-,-,-,-,-,-,-,-,-
187,349,399,Yes,TRIBUTE QUARTET,Halfway Up The Mountain,Daywind,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,285,230,1,0,1,1,1,0,248,1,365,1,-,-,399,-,-,-,-,-,-,-,-,-,-
200,359,400,Yes,KINGDOM HEIRS,I'll Never Get Over The...,Sonlite,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,265,217,1,0,1,1,1,0,317,1,366,1,-,-,400,-,-,-,-,-,-,-,-,-,-
185,386,401,Yes,THE PERRYS,Tell The Grave,StowTown,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,284,229,1,0,1,1,1,0,280,1,367,1,-,-,401,-,-,-,-,-,-,-,-,-,-
239,361,402,Yes,HYSSONGS,There Is A God,Chapel Valley-Inspire,-,4,4,0,1,1,0,0,1,0,0,0,0.006,0.006,0,256,211,1,0,1,1,1,0,327,1,368,1,-,-,402,-,-,-,-,-,-,-,-,-,-
224,350,403,Yes,12/OC,Mama's Right,---,-,4,4,0,1,1,0,0,0,0,0,1,0.004,0.004,0,339,248,1,0,1,1,1,0,273,1,635,0,-,-,403,-,-,-,-,-,-,-,-,-,-
389,390,404,Yes,RANDALL KING,Coulda Been Love,Warner Nashville/WAR,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.003,0,401,267,1,0,1,1,1,0,472,1,636,0,-,-,404,-,-,-,-,-,-,-,-,-,-
297,392,405,Yes,BRAXTON KEITH,Honky Tonk City,Torrez Music Group,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.003,0,398,264,1,0,1,1,1,0,494,1,637,0,-,-,405,-,-,-,-,-,-,-,-,-,-
389,394,406,Yes,AARON WATSON,Grandpa (Tell Me..) f/C.Patton,Adub,-,4,4,0,1,1,0,0,0,0,0,1,0.003,0.003,0,439,272,1,0,1,1,1,0,216,1,638,0,-,-,406,-,-,-,-,-,-,-,-,-,-
163,244,407,,TANNER ADELL,Luke Combs,Columbia,-,4,7,-3,2,3,-1,2,0,0,0,0,0.001,0.002,-0.001,465,274,1,0,1,2,3,-1,561,0,639,0,-,-,407,-,-,-,-,-,-,-,-,-,-
209,211,408,,JUSTIFIED QUARTET,Turn Your Back,Big Picture,-,4,9,-5,1,2,-1,0,1,0,0,0,0.006,0.013,-0.007,262,152,1,0,1,1,2,-1,420,1,369,1,-,-,408,-,-,-,-,-,-,-,-,-,-
52,207,409,,RYAN GRIFFIN,"Salt, Lime & Tequila",Red Street,-,4,9,-5,1,2,-1,1,0,0,0,0,0,0.009,-0.009,526,170,1,0,1,1,2,-1,539,0,640,0,-,-,409,-,-,-,-,-,-,-,-,-,-
79,184,410,,ZACH BRYAN,Sun To Me,Warner,-,4,15,-11,2,7,-5,1,0,1,0,0,0.004,0.016,-0.012,344,140,1,0,1,2,7,-5,438,1,370,1,-,-,410,-,-,-,-,-,-,-,-,-,-
83,176,411,,KANE BROWN,Leave You Alone,RCA Nashville,-,4,16,-12,1,5,-4,0,1,0,0,0,0.006,0.023,-0.017,241,122,1,0,1,0.2,1,-0.8,312,1,371,1,-,-,411,-,-,-,-,-,-,-,-,-,-
47,169,412,,ASHLEY COOKE & BRETT YOUNG,Never Til Now,Big Loud/Back Blocks/BMLG,-,4,18,-14,2,4,-2,1,0,1,0,0,0.004,0.071,-0.067,346,91,1,0,1,1,2,-1,439,1,372,1,-,-,412,-,-,-,-,-,-,-,-,-,-
205,599,413,Yes,TAYLOR SWIFT,Red (Taylor's Version),Republic,-,3,0,3,3,0,3,1,0,0,1,1,0,0,0,554,520,1,1,1,3,0,3,209,2,373,1,-,-,413,-,-,-,-,-,-,-,-,-,-
47,647,414,Yes,NIKO MOON,Paradise To Me,RCA Nashville,-,3,0,3,2,0,2,0,0,2,0,0,0.003,0,0.003,415,465,2,2,2,1,0,1,185,2,279,2,-,-,414,-,-,-,-,-,-,-,-,-,-
115,684,415,Yes,TROY CARTWRIGHT,That's Why,Tron Donson,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,300,343,1,1,1,1,0,1,348,1,374,1,-,-,415,-,-,-,-,-,-,-,-,-,-
142,797,416,Yes,DAN + SHAY,Heartbreak On The Map,Warner/WAR,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,303,366,1,1,1,1,0,1,220,1,375,1,-,-,416,-,-,-,-,-,-,-,-,-,-
291,790,417,Yes,CONNER SMITH,Meanwhile In Carolina,Valory Music Co.,-,3,0,3,1,0,1,0,0,0,0,1,0.002,0,0.002,460,504,1,1,1,1,0,1,239,1,641,0,-,-,417,-,-,-,-,-,-,-,-,-,-
418,657,418,Yes,JOSH ROSS,Single Again,The Core/UMC,-,3,0,3,1,0,1,0,0,0,0,1,0.002,0,0.002,459,498,1,1,1,1,0,1,502,1,642,0,-,-,418,-,-,-,-,-,-,-,-,-,-
112,525,419,Yes,RANDALL KING,She Gone,Warner/WEA,-,3,2,1,1,1,0,0,0,1,0,0,0.005,0.005,0,316,239,1,1,1,0.5,0.5,0,304,1,376,1,-,-,419,-,-,-,-,-,-,-,-,-,-
77,-,420,Yes,MORGAN WALLEN,Days That End In Why,Big Loud/Mercury/Republic,-,3,0,3,1,0,1,0,0,0,1,0,0.006,0,0.006,291,539,1,1,1,1,0,1,292,1,377,1,-,-,420,-,-,-,-,-,-,-,-,-,-
177,-,421,Yes,MORGAN WALLEN,Country A$$ Sh*t,Big Loud/Republic,-,3,0,3,1,0,1,0,0,0,1,0,0.006,0,0.006,290,538,1,1,1,1,0,1,390,1,378,1,-,-,421,-,-,-,-,-,-,-,-,-,-
339,-,422,Yes,KIP MOORE,Peace & Love,MCA Nashville,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,272,466,1,1,1,1,0,1,257,1,379,1,-,-,422,-,-,-,-,-,-,-,-,-,-
122,-,423,Yes,DIERKS BENTLEY,You Can't Bring Me Down,Capitol Nashville,-,3,0,3,1,0,1,0,1,0,0,0,0.006,0,0.006,236,313,1,1,1,1,0,1,219,1,380,1,-,-,423,-,-,-,-,-,-,-,-,-,-
85,-,424,Yes,CHRIS STAPLETON,Midnight Train To Memphis,Mercury Nashville,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,329,515,1,1,1,1,0,1,241,1,381,1,-,-,424,-,-,594,-,-,-,-,-,-,-
75,-,425,Yes,LUKE BRYAN,Build Me A Daddy,Capitol Nashville,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,299,336,1,1,1,1,0,1,409,1,382,1,-,-,425,-,-,-,-,-,-,-,-,-,-
99,-,426,Yes,SAM HUNT,Young Once,MCA Nashville,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,311,413,1,1,1,1,0,1,500,1,383,1,-,-,426,-,-,-,-,-,-,-,-,-,-
86,-,427,Yes,MORGAN WALLEN,F150-50,Big Loud/Mercury/Republic,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,332,541,1,1,1,1,0,1,361,1,384,1,-,-,427,-,-,-,-,-,-,-,-,-,-
428,-,428,Yes,CHASE MATTHEW,We All Grow Up,Warner Nashville/WAR,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,321,453,1,1,1,1,0,1,240,1,385,1,-,-,428,-,-,-,-,-,-,-,-,-,-
74,-,429,Yes,MIRANDA LAMBERT,Actin' Up,RCA Nashville,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,318,439,1,1,1,1,0,1,255,1,386,1,-,-,429,-,-,-,-,-,-,-,-,-,-
111,-,430,Yes,MORGAN WALLEN,Good Girl Gone Missin',Big Loud/Mercury/Republic,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,333,542,1,1,1,1,0,1,308,1,387,1,-,-,430,-,-,-,-,-,-,-,-,-,-
83,-,431,Yes,LAINEY WILSON,Grease,Broken Bow,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,337,558,1,1,1,1,0,1,315,1,388,1,-,-,431,-,-,-,-,-,-,-,-,-,-
103,-,432,Yes,KEITH URBAN,Superman,Capitol Nashville,-,3,0,3,1,0,1,0,0,1,0,0,0.005,0,0.005,330,535,1,1,1,1,0,1,519,1,389,1,-,-,432,-,-,-,-,-,-,-,-,-,-
103,-,433,Yes,MORGAN WALLEN,Whiskey Friends,Big Loud/Mercury/Republic,-,3,0,3,1,0,1,0,0,0,1,0,0.005,0,0.005,335,548,1,1,1,1,0,1,468,1,390,1,-,-,433,-,-,-,-,-,-,-,-,-,-
434,-,434,Yes,AUDIE BLAYLOCK & REDLINE,The Gate Called Beautiful,---,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,297,320,1,1,1,1,0,1,238,1,391,1,-,-,434,-,-,-,-,-,-,-,-,-,-
86,-,435,Yes,GARTH BROOKS,Callin' Baton Rouge (Lv. 2018),Pearl,-,3,0,3,1,0,1,0,0,0,1,0,0.005,0,0.005,298,330,1,1,1,1,0,1,263,1,392,1,-,-,435,-,-,-,-,-,-,-,-,-,-
436,-,436,Yes,AUDIE BLAYLOCK & REDLINE,I'm Still Alive,Patuxent,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,296,319,1,1,1,1,0,1,512,1,393,1,-,-,436,-,-,-,-,-,-,-,-,-,-
268,-,437,Yes,BLANE HOWARD,How 'Bout Those Chiefs,---,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,309,408,1,1,1,1,0,1,342,1,394,1,-,-,437,-,-,-,-,-,-,-,-,-,-
343,-,438,Yes,AUDIE BLAYLOCK & REDLINE,Daniel,Patuxent,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,295,318,1,1,1,1,0,1,307,1,395,1,-,-,438,-,-,-,-,-,-,-,-,-,-
339,-,439,Yes,AUDIE BLAYLOCK & REDLINE,All Three In Tow,Patuxent,-,3,0,3,1,0,1,0,1,0,0,0,0.005,0,0.005,294,317,1,1,1,1,0,1,290,1,396,1,-,-,439,-,-,1800,-,-,-,-,-,-,-
